,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
190,ISBC,2021/09/17,$121.22K,12.5,11.95,2021/01/23 01:29,20210122,Call,121.22,227
193,FBP,2021/03/19,$3.33M,6.0,9.69,2021/01/23 01:27,20210122,Call,3330.0,45
194,FEYE,2021/02/19,$230.45K,25.0,22.07,2021/01/23 01:27,20210122,Call,230.45,17
195,ET,2022/01/21,$285.00K,5.0,6.53,2021/01/23 01:27,20210122,Call,285.0,353
196,IDEX,2021/07/16,$88.73K,9.0,3.2,2021/01/23 01:26,20210122,Call,88.73,164
197,ABEV,2022/01/21,$52.00K,2.5,2.79,2021/01/23 01:25,20210122,Put,52.0,353
198,GE,2021/03/19,$185.00K,10.0,11.11,2021/01/23 01:25,20210122,Put,185.0,45
199,CSCO,2021/03/19,$28.98K,34.0,44.7,2021/01/23 01:25,20210122,Put,28.98,45
200,AAL,2022/01/21,$154.00K,27.0,15.56,2021/01/23 01:24,20210122,Call,154.0,353
201,AAL,2022/01/21,$46.00K,5.0,15.56,2021/01/23 01:23,20210122,Put,46.0,353
202,DD,2021/02/12,$11.07M,105.0,80.94,2021/01/23 01:23,20210122,Put,11070.0,10
203,DD,2021/02/12,$67.50K,105.0,80.94,2021/01/23 01:23,20210122,Call,67.5,10
204,DD,2021/02/12,$22.50K,105.0,80.96,2021/01/23 01:23,20210122,Call,22.5,10
205,DD,2021/02/12,$3.70M,105.0,80.96,2021/01/23 01:23,20210122,Put,3700.0,10
206,APO,2021/06/18,$409.50K,50.0,47.16,2021/01/23 01:23,20210122,Call,409.5,136
207,APO,2021/03/19,$556.50K,45.0,47.16,2021/01/23 01:23,20210122,Call,556.5,45
208,OPEN,2021/02/19,$2.92M,10.0,29.59,2021/01/23 01:22,20210122,Call,2920.0,17
209,OPEN,2021/02/19,$2.78M,10.0,29.62,2021/01/23 01:21,20210122,Call,2780.0,17
210,OPEN,2021/02/19,$2.09M,10.0,29.62,2021/01/23 01:21,20210122,Call,2090.0,17
211,MRVL,2021/02/19,$1.45M,45.0,53.18,2021/01/23 01:21,20210122,Call,1450.0,17
213,OPEN,2021/02/19,$2.93M,10.0,29.57,2021/01/23 01:20,20210122,Call,2930.0,17
214,TPR,2021/05/21,$709.92K,37.5,33.76,2021/01/23 01:20,20210122,Call,709.92,108
215,TPR,2021/05/21,$621.18K,30.0,33.76,2021/01/23 01:20,20210122,Put,621.18,108
216,OPEN,2021/02/19,$2.08M,10.0,29.55,2021/01/23 01:20,20210122,Call,2080.0,17
218,PLTR,2021/03/19,$1.08M,28.0,28.58,2021/01/23 01:18,20210122,Put,1080.0,45
220,BE,2021/02/19,$350.72K,41.0,38.41,2021/01/23 01:17,20210122,Call,350.72,17
221,BABA,2021/04/16,$1.82M,255.0,260.29,2021/01/23 01:16,20210122,Put,1820.0,73
222,MRVL,2021/02/19,$989.57K,45.0,53.29,2021/01/23 01:16,20210122,Call,989.57,17
224,IFF,2021/02/19,$36.00K,150.0,115.41,2021/01/23 01:10,20210122,Call,36.0,17
225,SLF,2021/08/20,$522.00K,50.0,47.85,2021/01/23 01:10,20210122,Call,522.0,199
226,SLF,2021/08/20,$868.00K,50.0,47.85,2021/01/23 01:10,20210122,Put,868.0,199
227,IFF,2021/02/19,$5.29M,150.0,115.41,2021/01/23 01:10,20210122,Put,5290.0,17
228,UBER,2022/01/21,$1.11M,55.0,54.27,2021/01/23 01:07,20210122,Put,1110.0,353
230,NNDM,2021/08/20,$607.84K,15.0,13.99,2021/01/23 01:04,20210122,Call,607.84,199
231,LMT,2022/01/21,$2.82M,350.0,340.36,2021/01/23 01:02,20210122,Call,2820.0,353
232,CCIV,2021/03/19,$685.00K,12.5,18.93,2021/01/23 01:01,20210122,Call,685.0,45
233,GSX,2021/02/19,$993.88K,100.0,83.33,2021/01/23 01:00,20210122,Call,993.88,17
234,GSX,2021/04/16,$546.31K,130.0,83.33,2021/01/23 01:00,20210122,Call,546.31,73
235,GSX,2021/02/19,$535.34K,57.5,83.33,2021/01/23 01:00,20210122,Put,535.34,17
236,GM,2021/02/19,$618.00K,60.0,55.5,2021/01/23 01:00,20210122,Put,618.0,17
238,HCC,2021/04/16,$1.04M,20.0,23.17,2021/01/23 00:57,20210122,Call,1040.0,73
241,CCIV,2021/03/19,$714.00K,12.5,18.97,2021/01/23 00:56,20210122,Call,714.0,45
242,WMB,2021/03/19,$78.77K,23.0,21.37,2021/01/23 00:56,20210122,Call,78.77,45
243,MTG,2021/02/19,$224.00K,12.0,12.03,2021/01/23 00:55,20210122,Put,224.0,17
246,MTDR,2021/02/19,$517.08K,15.0,14.93,2021/01/23 00:51,20210122,Put,517.08,17
247,SNAP,2022/01/21,$13.02M,35.0,53.41,2021/01/23 00:51,20210122,Call,13020.0,353
248,ETM,2021/02/19,$85.00K,4.0,3.98,2021/01/23 00:48,20210122,Put,85.0,17
251,DD,2021/02/12,$3.75M,105.0,80.59,2021/01/23 00:45,20210122,Put,3750.0,10
252,CRM,2021/03/19,$1.04M,220.0,226.85,2021/01/23 00:45,20210122,Put,1040.0,45
253,CRM,2021/03/19,$1.74M,220.0,226.85,2021/01/23 00:45,20210122,Call,1740.0,45
254,VFF,2021/03/19,$97.77K,10.0,12.56,2021/01/23 00:45,20210122,Put,97.77,45
255,TEVA,2021/02/19,$197.22K,12.0,12.5,2021/01/23 00:45,20210122,Call,197.22,17
257,BMY,2022/01/21,$502.50K,55.0,64.58,2021/01/23 00:44,20210122,Put,502.5,353
258,BMY,2022/01/21,$592.50K,70.0,64.58,2021/01/23 00:44,20210122,Call,592.5,353
259,GSX,2021/02/19,$336.92K,110.0,84.09,2021/01/23 00:44,20210122,Call,336.92,17
260,GSX,2021/02/19,$274.57K,55.0,84.09,2021/01/23 00:44,20210122,Put,274.57,17
261,GSX,2021/04/16,$164.26K,150.0,84.09,2021/01/23 00:44,20210122,Call,164.26,73
262,MU,2021/02/19,$216.00K,87.5,83.05,2021/01/23 00:43,20210122,Call,216.0,17
263,MU,2021/02/19,$108.00K,92.5,83.05,2021/01/23 00:43,20210122,Call,108.0,17
264,MU,2021/02/19,$105.00K,75.0,83.05,2021/01/23 00:43,20210122,Put,105.0,17
267,GIX,2021/04/16,$198.75K,15.0,10.86,2021/01/23 00:42,20210122,Call,198.75,73
268,IPOE,2021/02/19,$102.01K,20.0,22.5,2021/01/23 00:42,20210122,Put,102.01,17
269,CWH,2021/02/19,$104.00K,40.0,34.61,2021/01/23 00:41,20210122,Call,104.0,17
271,IPOE,2021/02/19,$108.81K,20.0,22.49,2021/01/23 00:37,20210122,Put,108.81,17
273,CLOV,2021/03/19,$357.00K,17.5,14.12,2021/01/23 00:34,20210122,Call,357.0,45
274,CLOV,2021/02/19,$40.00K,25.0,14.12,2021/01/23 00:34,20210122,Call,40.0,17
275,GOGO,2022/01/21,$188.14K,7.0,12.02,2021/01/23 00:33,20210122,Put,188.14,353
276,CRM,2021/03/19,$8.74M,220.0,226.73,2021/01/23 00:33,20210122,Put,8740.0,45
277,CRM,2021/03/19,$14.62M,220.0,226.73,2021/01/23 00:33,20210122,Call,14620.0,45
278,ETM,2021/02/19,$79.64K,4.0,4.0,2021/01/23 00:32,20210122,Put,79.64,17
279,NKE,2021/02/19,$180.00K,150.0,140.34,2021/01/23 00:32,20210122,Call,180.0,17
280,CSCO,2022/01/21,$3.11M,45.0,44.53,2021/01/23 00:31,20210122,Call,3110.0,353
282,CXW,2021/03/19,$136.00K,6.0,6.62,2021/01/23 00:30,20210122,Put,136.0,45
283,ERIC,2022/01/21,$35.91K,20.0,11.73,2021/01/23 00:29,20210122,Call,35.91,353
284,TAK,2021/02/19,$121.69K,17.5,17.79,2021/01/23 00:29,20210122,Call,121.69,17
285,PAGP,2021/03/19,$147.00K,10.0,9.26,2021/01/23 00:29,20210122,Call,147.0,45
286,FOXA,2021/02/19,$96.00K,26.5,30.06,2021/01/23 00:29,20210122,Put,96.0,17
287,SNE,2021/02/19,$126.11K,111.0,101.54,2021/01/23 00:28,20210122,Call,126.11,17
288,DD,2021/02/12,$2.48M,105.0,80.6,2021/01/23 00:28,20210122,Put,2480.0,10
290,SNAP,2023/01/20,$3.13M,80.0,53.81,2021/01/23 00:27,20210122,Call,3130.0,717
291,BTWN,2021/03/19,$80.03K,22.5,14.59,2021/01/23 00:27,20210122,Call,80.03,45
292,TLRY,2021/02/19,$170.20K,25.0,17.79,2021/01/23 00:26,20210122,Call,170.2,17
293,GOOGL,2021/04/16,$5.04M,2200.0,1900.58,2021/01/23 00:26,20210122,Call,5040.0,73
294,SNAP,2023/01/20,$840.00K,80.0,53.7,2021/01/23 00:26,20210122,Call,840.0,717
295,SFIX,2021/02/19,$395.00K,95.0,86.12,2021/01/23 00:23,20210122,Call,395.0,17
297,PLTR,2021/02/19,$293.85K,35.0,28.22,2021/01/23 00:23,20210122,Call,293.85,17
298,TAK,2021/02/19,$96.46K,17.5,17.94,2021/01/23 00:22,20210122,Put,96.46,17
299,AXNX,2021/06/18,$443.29K,70.0,55.11,2021/01/23 00:20,20210122,Call,443.29,136
300,AXNX,2021/06/18,$317.47K,40.0,55.11,2021/01/23 00:20,20210122,Put,317.47,136
301,DAL,2021/03/19,$1.03M,40.0,39.92,2021/01/23 00:20,20210122,Call,1030.0,45
302,DAL,2021/03/19,$1.03M,40.0,39.92,2021/01/23 00:20,20210122,Put,1030.0,45
303,SNAP,2023/01/20,$3.37M,80.0,53.64,2021/01/23 00:20,20210122,Call,3370.0,717
304,WMT,2022/01/21,$217.50K,100.0,145.69,2021/01/23 00:17,20210122,Put,217.5,353
305,CARR,2021/02/19,$196.00K,40.0,39.4,2021/01/23 00:15,20210122,Put,196.0,17
306,CARR,2021/02/19,$109.00K,38.0,39.4,2021/01/23 00:15,20210122,Put,109.0,17
307,SYF,2021/06/18,$595.00K,35.0,37.48,2021/01/23 00:15,20210122,Put,595.0,136
308,CVS,2021/03/19,$292.80K,70.0,73.61,2021/01/23 00:14,20210122,Put,292.8,45
309,CVS,2021/03/19,$441.60K,75.0,73.61,2021/01/23 00:14,20210122,Call,441.6,45
310,CAR,2021/02/19,$196.00K,38.0,41.29,2021/01/23 00:14,20210122,Put,196.0,17
311,CAR,2021/02/19,$283.00K,40.0,41.29,2021/01/23 00:14,20210122,Put,283.0,17
315,SYF,2021/06/18,$560.00K,35.0,37.45,2021/01/23 00:13,20210122,Put,560.0,136
316,TAK,2021/02/19,$81.52K,17.5,18.02,2021/01/23 00:13,20210122,Put,81.52,17
317,TAK,2021/02/19,$86.24K,19.0,18.05,2021/01/23 00:12,20210122,Call,86.24,17
319,SNAP,2021/06/18,$184.63K,35.0,53.76,2021/01/23 00:09,20210122,Put,184.63,136
320,MTG,2021/02/19,$152.00K,12.0,12.3,2021/01/23 00:08,20210122,Put,152.0,17
321,PLTR,2021/03/19,$854.00K,32.0,27.8,2021/01/23 00:08,20210122,Put,854.0,45
322,PLTR,2021/03/19,$379.00K,32.0,27.8,2021/01/23 00:08,20210122,Call,379.0,45
323,TSM,2021/04/16,$6.05M,140.0,130.05,2021/01/23 00:06,20210122,Call,6050.0,73
324,DD,2021/02/12,$2.53M,105.0,80.29,2021/01/23 00:05,20210122,Put,2530.0,10
325,NYMT,2022/01/21,$340.38K,3.0,3.88,2021/01/23 00:04,20210122,Put,340.38,353
326,BLMN,2021/02/19,$432.50K,22.5,22.02,2021/01/23 00:04,20210122,Put,432.5,17
327,BLMN,2021/03/19,$562.50K,22.5,22.02,2021/01/23 00:04,20210122,Put,562.5,45
328,BLMN,2021/02/19,$97.50K,25.0,22.02,2021/01/23 00:04,20210122,Call,97.5,17
329,BLMN,2021/03/19,$215.00K,25.0,22.02,2021/01/23 00:04,20210122,Call,215.0,45
330,NYMT,2022/01/21,$77.70K,3.0,3.88,2021/01/23 00:04,20210122,Put,77.7,353
332,HLT,2022/01/21,$1.10M,115.0,106.83,2021/01/23 00:02,20210122,Call,1100.0,353
333,SFIX,2021/02/19,$1.18M,85.0,86.61,2021/01/23 00:01,20210122,Put,1180.0,17
334,BP,2021/03/19,$80.08K,25.0,23.72,2021/01/22 23:59,20210122,Call,80.08,45
335,ATVI,2021/02/19,$101.20K,85.0,94.25,2021/01/22 23:59,20210122,Put,101.2,17
337,SBUX,2022/01/21,$354.00K,70.0,103.28,2021/01/22 23:58,20210122,Put,354.0,353
341,EGO,2021/07/16,$101.00K,14.0,11.29,2021/01/22 23:55,20210122,Call,101.0,164
342,KSS,2021/02/19,$901.00K,46.0,44.24,2021/01/22 23:54,20210122,Call,901.0,17
343,KSS,2021/02/19,$208.25K,52.5,44.24,2021/01/22 23:54,20210122,Call,208.25,17
345,IBKR,2021/03/19,$646.12K,65.0,68.77,2021/01/22 23:54,20210122,Call,646.12,45
346,SNAP,2023/01/20,$6.83M,45.0,53.76,2021/01/22 23:53,20210122,Put,6830.0,717
347,PLTR,2021/05/21,$644.10K,40.0,27.28,2021/01/22 23:53,20210122,Call,644.1,108
348,CLOV,2021/03/19,$1.43M,10.0,13.79,2021/01/22 23:52,20210122,Call,1430.0,45
349,TAK,2021/02/19,$164.29K,19.0,18.01,2021/01/22 23:52,20210122,Call,164.29,17
351,CLOV,2021/03/19,$1.43M,10.0,13.82,2021/01/22 23:52,20210122,Call,1430.0,45
352,LI,2021/02/19,$389.99K,34.0,34.64,2021/01/22 23:51,20210122,Call,389.99,17
354,PLTR,2021/05/21,$452.80K,40.0,27.08,2021/01/22 23:51,20210122,Call,452.8,108
356,CRIS,2021/03/19,$40.00K,20.0,10.84,2021/01/22 23:51,20210122,Call,40.0,45
358,PDD,2021/03/19,$742.50K,250.0,169.46,2021/01/22 23:50,20210122,Call,742.5,45
359,PDD,2021/03/19,$2.38M,180.0,169.46,2021/01/22 23:50,20210122,Call,2380.0,45
360,TAK,2021/02/19,$123.20K,19.0,17.92,2021/01/22 23:50,20210122,Call,123.2,17
361,TEVA,2021/02/19,$84.76K,13.5,12.34,2021/01/22 23:48,20210122,Call,84.76,17
362,TLRY,2021/02/19,$1.33M,25.0,17.68,2021/01/22 23:45,20210122,Put,1330.0,17
363,TLRY,2021/02/19,$120.90K,25.0,17.68,2021/01/22 23:45,20210122,Call,120.9,17
