,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
39,SNAP,2021/03/05,$147.00K,71.0,65.08,2021/02/27 03:24,20210226,Call,147.0,2
40,SNAP,2021/03/05,$268.50K,63.0,65.08,2021/02/27 03:24,20210226,Put,268.5,2
41,SNAP,2021/03/05,$363.00K,66.0,65.08,2021/02/27 03:24,20210226,Call,363.0,2
42,RKT,2021/03/05,$160.86K,21.0,21.7,2021/02/27 03:23,20210226,Put,160.86,2
44,TM,2021/04/16,$320.25K,160.0,147.52,2021/02/27 03:20,20210226,Call,320.25,44
45,FCX,2021/08/20,$999.58K,32.0,33.52,2021/02/27 03:18,20210226,Put,999.58,170
46,BLUE,2021/04/16,$587.50K,25.0,29.98,2021/02/27 03:14,20210226,Put,587.5,44
47,BLUE,2021/04/16,$50.00K,15.0,29.98,2021/02/27 03:14,20210226,Put,50.0,44
48,MOS,2021/09/17,$832.50K,30.0,29.43,2021/02/27 03:13,20210226,Put,832.5,198
49,MOS,2021/09/17,$750.00K,30.0,29.43,2021/02/27 03:13,20210226,Call,750.0,198
50,ELF,2021/05/21,$327.70K,30.0,25.55,2021/02/27 03:12,20210226,Call,327.7,79
51,FSLY,2021/03/19,$90.00K,55.0,72.49,2021/02/27 03:09,20210226,Put,90.0,16
52,RKT,2021/03/19,$167.26K,25.0,22.0,2021/02/27 03:08,20210226,Call,167.26,16
53,RKT,2021/03/19,$139.58K,25.0,21.98,2021/02/27 03:08,20210226,Call,139.58,16
54,PINS,2021/04/16,$1.12M,80.0,79.84,2021/02/27 03:07,20210226,Call,1120.0,44
55,PINS,2021/04/16,$1.12M,80.0,79.84,2021/02/27 03:07,20210226,Put,1120.0,44
56,RKT,2021/12/17,$225.00K,15.0,21.99,2021/02/27 03:05,20210226,Put,225.0,289
57,CMCSA,2022/01/21,$924.00K,55.0,53.12,2021/02/27 03:04,20210226,Call,924.0,324
58,CMCSA,2022/01/21,$936.00K,50.0,53.12,2021/02/27 03:04,20210226,Put,936.0,324
61,EB,2021/07/16,$555.00K,20.0,20.36,2021/02/27 03:03,20210226,Call,555.0,135
62,ELF,2021/05/21,$430.56K,30.0,25.26,2021/02/27 02:58,20210226,Call,430.56,79
63,CMCSA,2022/01/21,$2.32M,55.0,53.19,2021/02/27 02:58,20210226,Call,2320.0,324
64,CMCSA,2022/01/21,$2.33M,50.0,53.19,2021/02/27 02:58,20210226,Put,2330.0,324
65,KO,2021/03/19,$31.86K,52.5,49.44,2021/02/27 02:55,20210226,Call,31.86,16
66,KO,2021/04/16,$86.49K,52.5,49.44,2021/02/27 02:55,20210226,Call,86.49,44
67,KO,2021/04/16,$88.80K,52.5,49.44,2021/02/27 02:55,20210226,Call,88.8,44
68,FUTU,2021/05/21,$13.81M,65.0,149.57,2021/02/27 02:55,20210226,Call,13810.0,79
69,PLTR,2021/04/16,$770.00K,24.0,23.68,2021/02/27 02:54,20210226,Put,770.0,44
70,AJAX,2021/05/21,$131.88K,20.0,11.42,2021/02/27 02:53,20210226,Call,131.88,79
71,PFE,2021/03/05,$23.99K,32.5,33.46,2021/02/27 02:53,20210226,Put,23.99,2
72,PFE,2023/01/20,$720.00K,30.0,33.46,2021/02/27 02:52,20210226,Put,720.0,688
73,FSR,2021/03/19,$291.00K,35.0,26.19,2021/02/27 02:52,20210226,Call,291.0,16
74,UBER,2021/05/21,$950.00K,50.0,51.77,2021/02/27 02:50,20210226,Put,950.0,79
75,NRG,2021/03/05,$243.18K,39.0,36.54,2021/02/27 02:49,20210226,Call,243.18,2
76,LNG,2021/03/26,$270.00K,62.5,66.29,2021/02/27 02:48,20210226,Put,270.0,23
77,LNG,2021/03/26,$247.50K,70.0,66.29,2021/02/27 02:48,20210226,Call,247.5,23
78,PINS,2021/05/21,$1.21M,75.0,80.12,2021/02/27 02:47,20210226,Put,1210.0,79
79,VZ,2021/04/16,$68.88K,60.0,55.72,2021/02/27 02:45,20210226,Call,68.88,44
80,SNAP,2021/03/05,$93.80K,74.0,65.16,2021/02/27 02:38,20210226,Call,93.8,2
81,SNAP,2021/03/05,$75.60K,75.0,65.16,2021/02/27 02:38,20210226,Call,75.6,2
83,EPD,2021/04/16,$1.99M,20.0,21.42,2021/02/27 02:37,20210226,Call,1990.0,44
85,AG,2021/03/19,$50.80K,25.0,18.09,2021/02/27 02:32,20210226,Call,50.8,16
86,CLF,2021/05/21,$68.40K,19.0,13.81,2021/02/27 02:31,20210226,Call,68.4,79
87,DBX,2021/07/16,$390.00K,28.0,23.03,2021/02/27 02:28,20210226,Call,390.0,135
88,DBX,2021/04/16,$150.00K,30.0,23.03,2021/02/27 02:28,20210226,Call,150.0,44
89,FSR,2021/04/16,$325.51K,20.0,27.22,2021/02/27 02:27,20210226,Put,325.51,44
90,CMCSA,2021/04/16,$600.00K,55.0,53.27,2021/02/27 02:26,20210226,Call,600.0,44
91,AMGN,2022/01/21,$5.68M,240.0,225.13,2021/02/27 02:26,20210226,Put,5680.0,324
92,ACB,2021/06/18,$126.00K,19.0,10.79,2021/02/27 02:25,20210226,Call,126.0,107
93,DAL,2022/01/21,$528.00K,40.0,48.12,2021/02/27 02:23,20210226,Put,528.0,324
94,DAL,2022/01/21,$480.00K,40.0,48.11,2021/02/27 02:22,20210226,Put,480.0,324
95,PSTH,2021/09/17,$710.00K,30.0,28.78,2021/02/27 02:21,20210226,Call,710.0,198
96,AZN,2021/05/21,$504.00K,47.5,48.58,2021/02/27 02:21,20210226,Put,504.0,79
97,WDAY,2021/03/19,$532.95K,220.0,247.51,2021/02/27 02:21,20210226,Put,532.95,16
98,PFE,2021/03/19,$23.40K,36.0,33.59,2021/02/27 02:18,20210226,Call,23.4,16
99,FCX,2022/01/21,$780.00K,30.0,34.15,2021/02/27 02:18,20210226,Put,780.0,324
100,GME,2021/03/19,$21.75M,300.0,104.22,2021/02/27 02:17,20210226,Put,21750.0,16
101,GME,2021/03/19,$70.72M,800.0,104.23,2021/02/27 02:17,20210226,Put,70720.0,16
102,GME,2021/03/19,$1.48M,300.0,104.31,2021/02/27 02:17,20210226,Call,1480.0,16
103,GME,2021/03/19,$440.00K,800.0,104.23,2021/02/27 02:17,20210226,Call,440.0,16
104,LB,2021/04/16,$937.50K,70.0,56.19,2021/02/27 02:16,20210226,Call,937.5,44
105,NVCR,2022/01/21,$3.20M,190.0,150.9,2021/02/27 02:15,20210226,Call,3200.0,324
106,NKE,2021/03/19,$181.30K,150.0,135.13,2021/02/27 02:11,20210226,Call,181.3,16
107,NKE,2021/03/19,$338.55K,145.0,135.13,2021/02/27 02:11,20210226,Call,338.55,16
108,NKE,2021/03/19,$57.35K,160.0,135.13,2021/02/27 02:11,20210226,Call,57.35,16
109,NKE,2021/03/19,$614.20K,140.0,135.13,2021/02/27 02:11,20210226,Call,614.2,16
110,Z,2021/06/18,$1.99M,170.0,160.09,2021/02/27 02:10,20210226,Call,1990.0,107
112,NVCR,2022/01/21,$3.12M,190.0,149.17,2021/02/27 02:08,20210226,Call,3120.0,324
113,AEM,2021/03/19,$115.00K,60.0,56.45,2021/02/27 02:07,20210226,Call,115.0,16
114,KGC,2022/01/21,$99.03K,5.5,6.27,2021/02/27 02:07,20210226,Put,99.03,324
115,LB,2021/04/16,$4.55M,57.5,56.31,2021/02/27 02:06,20210226,Call,4550.0,44
116,LB,2021/03/19,$615.00K,60.0,56.31,2021/02/27 02:06,20210226,Call,615.0,16
117,LB,2021/04/16,$787.50K,70.0,56.31,2021/02/27 02:06,20210226,Call,787.5,44
118,LB,2021/03/19,$5.88M,50.0,56.31,2021/02/27 02:06,20210226,Call,5880.0,16
119,GM,2021/06/18,$435.00K,50.0,51.15,2021/02/27 02:06,20210226,Put,435.0,107
121,NTES,2021/06/18,$1.27M,105.0,108.28,2021/02/27 02:05,20210226,Put,1270.0,107
122,KGC,2022/01/21,$130.81K,5.5,6.27,2021/02/27 02:04,20210226,Put,130.81,324
123,MGM,2021/09/17,$615.00K,34.0,37.86,2021/02/27 02:03,20210226,Put,615.0,198
124,PSTH,2021/09/17,$700.00K,30.0,28.8,2021/02/27 02:02,20210226,Call,700.0,198
125,NLSN,2021/05/21,$729.78K,24.0,22.37,2021/02/27 02:01,20210226,Call,729.78,79
126,NLSN,2021/05/21,$270.00K,20.0,22.37,2021/02/27 02:01,20210226,Put,270.0,79
127,MU,2021/03/19,$368.69K,100.0,91.39,2021/02/27 02:01,20210226,Call,368.69,16
128,MU,2021/03/19,$480.37K,95.0,91.42,2021/02/27 02:01,20210226,Call,480.37,16
130,AMC,2021/03/05,$217.29K,8.0,7.7,2021/02/27 01:59,20210226,Put,217.29,2
131,MGM,2021/03/19,$186.69K,40.0,38.0,2021/02/27 01:58,20210226,Call,186.69,16
132,MGM,2021/03/19,$45.57K,45.0,38.0,2021/02/27 01:58,20210226,Call,45.57,16
133,CALX,2021/10/15,$355.25K,27.0,40.03,2021/02/27 01:55,20210226,Put,355.25,226
134,PG,2021/04/16,$51.73K,150.0,124.32,2021/02/27 01:54,20210226,Call,51.73,44
135,MCD,2021/03/19,$251.10K,220.0,207.66,2021/02/27 01:52,20210226,Call,251.1,16
136,PAGS,2021/08/20,$5.28M,60.0,58.19,2021/02/27 01:49,20210226,Call,5280.0,170
137,PAGS,2021/03/19,$1.41M,60.0,58.19,2021/02/27 01:49,20210226,Call,1410.0,16
138,PAGS,2021/03/19,$310.00K,62.5,58.19,2021/02/27 01:48,20210226,Call,310.0,16
139,PAGS,2021/08/20,$1.76M,60.0,58.19,2021/02/27 01:48,20210226,Call,1760.0,170
140,MCD,2021/03/19,$296.88K,220.0,207.85,2021/02/27 01:47,20210226,Call,296.88,16
143,APPH,2021/03/19,$69.61K,45.0,32.63,2021/02/27 01:45,20210226,Call,69.61,16
144,PLTR,2021/05/21,$433.80K,30.0,23.94,2021/02/27 01:43,20210226,Call,433.8,79
145,AMC,2021/03/19,$271.44K,7.0,7.74,2021/02/27 01:43,20210226,Call,271.44,16
146,RWT,2021/04/16,$449.06K,10.0,9.92,2021/02/27 01:42,20210226,Call,449.06,44
147,RWT,2021/04/16,$628.68K,10.0,9.92,2021/02/27 01:42,20210226,Put,628.68,44
150,SNAP,2021/03/05,$358.16K,65.0,65.7,2021/02/27 01:40,20210226,Call,358.16,2
151,BFT,2021/03/19,$110.06K,15.0,15.42,2021/02/27 01:39,20210226,Put,110.06,16
152,MRVL,2022/01/21,$750.00K,45.0,48.28,2021/02/27 01:39,20210226,Put,750.0,324
153,GSX,2021/03/19,$4.28M,85.0,102.13,2021/02/27 01:37,20210226,Call,4280.0,16
154,GSX,2021/03/19,$820.00K,85.0,102.13,2021/02/27 01:37,20210226,Put,820.0,16
155,CVNA,2021/03/19,$4.27M,250.0,292.91,2021/02/27 01:35,20210226,Put,4270.0,16
156,XOM,2021/03/19,$87.30K,59.0,54.79,2021/02/27 01:35,20210226,Call,87.3,16
157,SNAP,2021/10/15,$3.78M,65.0,65.41,2021/02/27 01:33,20210226,Put,3780.0,226
158,SNAP,2022/01/21,$5.70M,65.0,65.33,2021/02/27 01:33,20210226,Put,5700.0,324
159,FCX,2021/05/21,$528.00K,40.0,34.67,2021/02/27 01:30,20210226,Call,528.0,79
160,VTRS,2021/03/05,$46.40K,15.0,14.78,2021/02/27 01:30,20210226,Call,46.4,2
161,BBBY,2021/03/19,$418.00K,27.0,26.32,2021/02/27 01:27,20210226,Call,418.0,16
162,VIAC,2021/04/16,$505.00K,75.0,64.14,2021/02/27 01:25,20210226,Call,505.0,44
163,VIAC,2021/04/16,$332.50K,50.0,64.14,2021/02/27 01:25,20210226,Put,332.5,44
164,EVRI,2021/03/19,$62.50K,17.5,15.35,2021/02/27 01:25,20210226,Call,62.5,16
166,EXC,2021/04/16,$65.97K,43.0,39.24,2021/02/27 01:23,20210226,Call,65.97,44
167,CSCO,2022/01/21,$629.00K,47.5,45.71,2021/02/27 01:23,20210226,Call,629.0,324
168,SOS,2021/03/05,$45.24K,4.5,6.31,2021/02/27 01:19,20210226,Put,45.24,2
169,SNAP,2021/03/05,$300.04K,65.0,65.62,2021/02/27 01:18,20210226,Call,300.04,2
170,SNDL,2021/03/05,$26.25K,1.5,1.41,2021/02/27 01:18,20210226,Call,26.25,2
171,PLTR,2021/04/16,$355.00K,25.0,24.22,2021/02/27 01:18,20210226,Call,355.0,44
172,SRAC,2021/04/16,$264.00K,20.0,16.67,2021/02/27 01:17,20210226,Call,264.0,44
174,KSS,2022/01/21,$405.00K,35.0,55.57,2021/02/27 01:14,20210226,Put,405.0,324
175,EDIT,2021/03/19,$160.25K,40.0,44.4,2021/02/27 01:14,20210226,Put,160.25,16
176,XOM,2022/01/21,$302.86K,72.5,54.74,2021/02/27 01:13,20210226,Call,302.86,324
177,PBR,2021/03/19,$504.00K,9.0,7.96,2021/02/27 01:13,20210226,Put,504.0,16
178,PBR,2021/04/16,$604.00K,9.0,7.96,2021/02/27 01:13,20210226,Put,604.0,44
179,CCJ,2021/03/19,$99.44K,15.0,15.71,2021/02/27 01:13,20210226,Put,99.44,16
180,BMY,2021/03/19,$145.92K,65.0,61.87,2021/02/27 01:13,20210226,Call,145.92,16
181,RKT,2021/03/05,$91.18K,23.5,22.85,2021/02/27 01:12,20210226,Call,91.18,2
182,EB,2021/07/16,$700.00K,20.0,20.56,2021/02/27 01:12,20210226,Call,700.0,135
183,GOLD,2021/04/16,$371.00K,19.0,18.74,2021/02/27 01:10,20210226,Call,371.0,44
184,GOLD,2021/04/16,$455.00K,19.0,18.74,2021/02/27 01:10,20210226,Put,455.0,44
185,ZNGA,2021/03/12,$43.48K,11.5,11.36,2021/02/27 01:10,20210226,Call,43.48,9
186,VIPS,2023/01/20,$590.00K,27.0,37.85,2021/02/27 01:10,20210226,Put,590.0,688
187,PLTR,2021/03/26,$215.49K,27.0,24.09,2021/02/27 01:09,20210226,Call,215.49,23
188,CCL,2021/03/19,$1.34M,20.0,26.56,2021/02/27 01:08,20210226,Call,1340.0,16
190,ADBE,2021/03/19,$22.80M,420.0,463.0,2021/02/27 01:07,20210226,Call,22800.0,16
191,ADBE,2021/06/18,$31.45M,420.0,463.0,2021/02/27 01:07,20210226,Call,31450.0,107
192,BK,2021/03/19,$135.00K,42.5,42.43,2021/02/27 01:05,20210226,Put,135.0,16
193,SOS,2021/03/05,$68.92K,5.5,6.46,2021/02/27 01:05,20210226,Put,68.92,2
194,KRC,2021/04/16,$264.00K,65.0,63.96,2021/02/27 01:03,20210226,Call,264.0,44
195,CVX,2021/03/19,$336.00K,100.0,99.61,2021/02/27 01:02,20210226,Call,336.0,16
196,CVX,2021/03/19,$383.25K,100.0,99.61,2021/02/27 01:02,20210226,Put,383.25,16
198,GM,2021/03/05,$176.00K,52.0,51.37,2021/02/27 01:01,20210226,Put,176.0,2
199,GM,2021/03/05,$102.00K,50.5,51.37,2021/02/27 01:01,20210226,Put,102.0,2
201,Z,2023/01/20,$4.67M,60.0,161.81,2021/02/27 01:01,20210226,Put,4670.0,688
202,Z,2023/01/20,$12.16M,95.0,161.81,2021/02/27 01:01,20210226,Put,12160.0,688
203,VALE,2021/04/16,$98.00K,16.0,17.15,2021/02/27 01:00,20210226,Put,98.0,44
204,FCX,2021/05/21,$550.00K,40.0,34.76,2021/02/27 00:59,20210226,Call,550.0,79
205,ETSY,2022/01/21,$2.93M,150.0,223.83,2021/02/27 00:59,20210226,Put,2930.0,324
206,EPD,2021/04/09,$105.52K,22.0,21.52,2021/02/27 00:58,20210226,Call,105.52,37
207,LI,2021/04/16,$6.10M,38.0,25.86,2021/02/27 00:57,20210226,Put,6100.0,44
208,LI,2021/03/05,$5.77M,38.0,25.86,2021/02/27 00:57,20210226,Put,5770.0,2
209,NOK,2021/03/05,$37.94K,4.0,3.98,2021/02/27 00:57,20210226,Put,37.94,2
210,BEST,2021/07/16,$85.00K,2.5,2.23,2021/02/27 00:55,20210226,Put,85.0,135
213,WDC,2023/01/20,$340.00K,35.0,69.74,2021/02/27 00:50,20210226,Put,340.0,688
214,LUV,2021/03/19,$162.00K,56.0,57.74,2021/02/27 00:50,20210226,Put,162.0,16
215,LUV,2021/03/19,$164.00K,60.0,57.74,2021/02/27 00:50,20210226,Call,164.0,16
216,SAND,2021/06/18,$78.78K,6.0,6.04,2021/02/27 00:49,20210226,Put,78.78,107
217,CRM,2022/01/21,$2.01M,200.0,220.99,2021/02/27 00:48,20210226,Put,2009.9999999999998,324
218,TMO,2021/03/19,$207.22K,510.0,454.29,2021/02/27 00:48,20210226,Call,207.22,16
219,VST,2021/03/19,$49.99K,19.0,18.15,2021/02/27 00:47,20210226,Call,49.99,16
220,LB,2021/03/19,$310.63K,60.0,55.24,2021/02/27 00:47,20210226,Call,310.63,16
222,PINS,2021/03/05,$220.00K,78.0,79.97,2021/02/27 00:46,20210226,Put,220.0,2
223,XL,2021/03/19,$856.00K,15.0,14.37,2021/02/27 00:45,20210226,Call,856.0,16
224,XL,2021/03/19,$205.44K,20.0,14.37,2021/02/27 00:45,20210226,Call,205.44,16
225,FCX,2021/05/21,$1.13M,34.0,34.74,2021/02/27 00:45,20210226,Put,1130.0,79
226,VIAC,2021/03/19,$870.00K,67.5,64.33,2021/02/27 00:44,20210226,Call,870.0,16
227,VIAC,2021/03/19,$750.00K,60.0,64.33,2021/02/27 00:44,20210226,Put,750.0,16
228,XPEV,2021/03/19,$414.00K,25.0,35.35,2021/02/27 00:43,20210226,Put,414.0,16
229,XPEV,2021/03/19,$1.03M,30.0,35.35,2021/02/27 00:43,20210226,Put,1030.0,16
230,SABR,2021/04/16,$231.92K,15.0,14.48,2021/02/27 00:42,20210226,Call,231.92,44
231,PLUG,2021/03/05,$105.30K,59.0,49.62,2021/02/27 00:41,20210226,Call,105.3,2
232,CRM,2021/05/21,$535.00K,250.0,219.84,2021/02/27 00:41,20210226,Call,535.0,79
233,SKLZ,2021/03/19,$115.00K,25.0,31.19,2021/02/27 00:40,20210226,Put,115.0,16
234,SKLZ,2021/03/19,$300.00K,30.0,31.19,2021/02/27 00:40,20210226,Put,300.0,16
235,DM,2021/03/19,$35.42K,40.0,20.27,2021/02/27 00:39,20210226,Call,35.42,16
236,VIAC,2021/06/18,$2.71M,70.0,63.86,2021/02/27 00:38,20210226,Put,2710.0,107
237,PLTR,2021/03/19,$2.65M,28.0,23.94,2021/02/27 00:37,20210226,Put,2650.0,16
238,PVG,2021/09/17,$207.34K,12.0,9.95,2021/02/27 00:37,20210226,Call,207.34,198
239,QELL,2021/04/16,$192.28K,10.0,11.48,2021/02/27 00:36,20210226,Call,192.28,44
240,FLR,2021/04/16,$103.70K,20.0,17.23,2021/02/27 00:36,20210226,Call,103.7,44
241,CLF,2021/04/16,$49.00K,23.0,14.18,2021/02/27 00:35,20210226,Call,49.0,44
242,DVN,2023/01/20,$384.23K,12.0,21.36,2021/02/27 00:33,20210226,Put,384.23,688
243,UWMC,2021/04/16,$101.00K,7.5,7.47,2021/02/27 00:30,20210226,Put,101.0,44
244,TSM,2021/07/16,$1.49M,120.0,125.13,2021/02/27 00:28,20210226,Put,1490.0,135
245,GOLD,2021/06/18,$124.00K,16.0,18.81,2021/02/27 00:26,20210226,Put,124.0,107
246,VALE,2021/06/18,$114.00K,19.0,17.11,2021/02/27 00:26,20210226,Call,114.0,107
247,VALE,2021/06/18,$116.40K,19.0,17.11,2021/02/27 00:26,20210226,Call,116.4,107
248,MU,2021/03/19,$173.47K,105.0,90.81,2021/02/27 00:24,20210226,Call,173.47,16
249,ELAN,2021/03/19,$8.10K,26.0,33.15,2021/02/27 00:22,20210226,Put,8.1,16
250,NRZ,2021/04/16,$83.72K,9.0,10.27,2021/02/27 00:22,20210226,Put,83.72,44
251,MOMO,2021/07/16,$230.04K,15.0,16.0,2021/02/27 00:21,20210226,Put,230.04,135
252,MU,2021/03/19,$174.19K,105.0,90.93,2021/02/27 00:20,20210226,Call,174.19,16
253,FHN,2023/01/20,$270.41K,17.0,16.27,2021/02/27 00:20,20210226,Call,270.41,688
254,CMCSA,2021/03/19,$352.00K,52.5,52.93,2021/02/27 00:19,20210226,Call,352.0,16
255,SGMS,2021/04/16,$135.07K,60.0,46.35,2021/02/27 00:19,20210226,Call,135.07,44
256,MLCO,2021/03/19,$10.95K,16.0,21.38,2021/02/27 00:16,20210226,Put,10.95,16
257,KDP,2021/10/15,$278.18K,32.0,30.63,2021/02/27 00:15,20210226,Call,278.18,226
258,PLUG,2021/03/19,$208.50K,62.0,47.55,2021/02/27 00:13,20210226,Call,208.5,16
259,KO,2021/04/01,$49.30K,54.0,49.41,2021/02/27 00:13,20210226,Call,49.3,29
260,PLUG,2021/03/19,$290.00K,53.0,47.49,2021/02/27 00:13,20210226,Call,290.0,16
261,CAN,2021/03/19,$960.00K,17.5,15.69,2021/02/27 00:10,20210226,Put,960.0,16
262,RKT,2021/03/05,$75.60K,25.0,22.65,2021/02/27 00:08,20210226,Call,75.6,2
263,PLTR,2021/03/19,$1.10M,28.0,23.74,2021/02/27 00:08,20210226,Put,1100.0,16
264,PLTR,2021/06/18,$787.50K,30.0,23.68,2021/02/27 00:08,20210226,Call,787.5,107
265,PLTR,2021/05/21,$682.50K,30.0,23.68,2021/02/27 00:08,20210226,Call,682.5,79
266,DM,2021/03/19,$371.00K,22.5,20.14,2021/02/27 00:08,20210226,Put,371.0,16
267,DM,2021/03/19,$214.00K,20.0,20.14,2021/02/27 00:08,20210226,Put,214.0,16
268,TFC,2021/03/19,$562.80K,57.5,57.53,2021/02/27 00:07,20210226,Call,562.8,16
269,TFC,2021/03/19,$991.60K,55.0,57.53,2021/02/27 00:07,20210226,Call,991.6,16
270,VLDR,2021/03/19,$112.50K,20.0,14.84,2021/02/27 00:07,20210226,Call,112.5,16
271,PLTR,2021/03/19,$1.13M,28.0,23.53,2021/02/27 00:07,20210226,Put,1130.0,16
272,VLDR,2021/04/16,$311.98K,17.5,14.71,2021/02/27 00:06,20210226,Call,311.98,44
273,PSAC,2021/03/19,$30.00K,25.0,14.08,2021/02/27 00:06,20210226,Call,30.0,16
274,PSAC,2021/03/19,$30.00K,20.0,14.08,2021/02/27 00:06,20210226,Call,30.0,16
275,PSAC,2021/04/16,$920.00K,12.5,14.08,2021/02/27 00:06,20210226,Call,920.0,44
276,ELAN,2021/03/19,$197.09K,34.0,33.02,2021/02/27 00:06,20210226,Call,197.09,16
277,HLT,2021/07/16,$331.36K,85.0,123.36,2021/02/27 00:04,20210226,Put,331.36,135
278,HLT,2021/07/16,$1.07M,105.0,123.36,2021/02/27 00:04,20210226,Put,1070.0,135
279,LI,2021/03/19,$393.98K,22.5,25.72,2021/02/27 00:04,20210226,Put,393.98,16
280,LI,2021/03/19,$475.13K,24.0,25.74,2021/02/27 00:04,20210226,Put,475.13,16
281,SNDL,2021/03/12,$44.05K,1.5,1.43,2021/02/27 00:03,20210226,Call,44.05,9
282,XPEV,2021/03/19,$1.22M,30.0,34.91,2021/02/27 00:03,20210226,Put,1220.0,16
283,XPEV,2021/03/19,$474.50K,25.0,34.91,2021/02/27 00:03,20210226,Put,474.5,16
284,BILI,2021/03/19,$3.38M,130.0,126.21,2021/02/27 00:02,20210226,Put,3380.0,16
285,BILI,2021/03/19,$2.18M,130.0,126.21,2021/02/27 00:02,20210226,Call,2180.0,16
286,PDD,2022/01/21,$2.31M,130.0,171.23,2021/02/27 00:01,20210226,Put,2310.0,324
287,GM,2021/04/16,$123.89K,60.0,50.52,2021/02/27 00:00,20210226,Call,123.89,44
288,DNN,2021/10/15,$50.00K,1.0,1.01,2021/02/27 00:00,20210226,Put,50.0,226
289,GSAT,2022/01/21,$500.71K,2.0,1.75,2021/02/26 23:59,20210226,Call,500.71,324
290,ZNGA,2021/03/12,$41.46K,11.5,11.19,2021/02/26 23:59,20210226,Call,41.46,9
291,MU,2021/03/19,$467.64K,100.0,90.64,2021/02/26 23:58,20210226,Call,467.64,16
