,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
26,TSM,2021/05/21,$442.50K,100.0,114.41,2021/03/09 04:07,20210308,Put,442.5,73
27,AYX,2022/01/21,$462.69K,45.0,82.85,2021/03/09 04:01,20210308,Put,462.69,318
28,AYX,2022/01/21,$1.21M,60.0,82.85,2021/03/09 04:01,20210308,Put,1210.0,318
29,AACQ,2021/03/19,$18.12K,12.5,10.52,2021/03/09 03:57,20210308,Call,18.12,10
30,PBR,2022/01/21,$2.69M,12.0,7.33,2021/03/09 03:56,20210308,Put,2690.0,318
31,PBR,2022/01/21,$190.00K,12.0,7.33,2021/03/09 03:56,20210308,Call,190.0,318
32,BCS,2021/06/18,$975.00K,8.0,9.77,2021/03/09 03:56,20210308,Call,975.0,101
33,UAL,2021/03/19,$198.64K,59.0,53.91,2021/03/09 03:56,20210308,Call,198.64,10
34,AACQ,2021/04/16,$283.05K,10.0,10.65,2021/03/09 03:55,20210308,Call,283.05,38
35,USAT,2021/12/17,$675.00K,7.5,9.68,2021/03/09 03:50,20210308,Put,675.0,283
36,PYPL,2021/03/19,$5.38M,240.0,228.69,2021/03/09 03:49,20210308,Put,5380.0,10
37,PYPL,2021/04/16,$7.36M,240.0,228.69,2021/03/09 03:49,20210308,Put,7360.0,38
38,PBR,2022/01/21,$2.96M,12.0,7.35,2021/03/09 03:48,20210308,Put,2960.0,318
39,PBR,2022/01/21,$209.00K,12.0,7.35,2021/03/09 03:48,20210308,Call,209.0,318
40,BEKE,2021/03/19,$307.90K,40.0,47.18,2021/03/09 03:44,20210308,Put,307.9,10
41,VIAC,2021/04/16,$1.08M,75.0,81.64,2021/03/09 03:36,20210308,Put,1080.0,38
42,PSAC,2021/03/19,$27.12K,20.0,12.01,2021/03/09 03:36,20210308,Call,27.12,10
43,PSAC,2021/08/20,$746.88K,25.0,12.01,2021/03/09 03:36,20210308,Call,746.88,164
44,VIAC,2021/09/17,$425.70K,50.0,81.55,2021/03/09 03:35,20210308,Put,425.7,192
45,GSAT,2021/03/19,$23.59K,2.0,1.4,2021/03/09 03:35,20210308,Call,23.59,10
46,NRG,2021/03/19,$254.99K,42.0,41.74,2021/03/09 03:31,20210308,Put,254.99,10
47,VFC,2021/04/01,$357.72K,87.0,81.96,2021/03/09 03:29,20210308,Call,357.72,23
48,VFC,2021/03/26,$297.90K,86.0,81.96,2021/03/09 03:29,20210308,Call,297.9,17
49,IAC,2021/04/16,$800.00K,260.0,225.87,2021/03/09 03:29,20210308,Call,800.0,38
50,UMC,2021/10/15,$250.00K,7.5,8.15,2021/03/09 03:29,20210308,Put,250.0,220
51,RUN,2021/04/16,$186.00K,70.0,50.15,2021/03/09 03:28,20210308,Call,186.0,38
52,CRM,2021/04/16,$3.41M,210.0,209.51,2021/03/09 03:26,20210308,Call,3410.0,38
53,CRM,2021/03/19,$2.08M,210.0,209.51,2021/03/09 03:26,20210308,Put,2080.0,10
54,GM,2021/03/12,$455.08K,55.0,54.92,2021/03/09 03:21,20210308,Call,455.08,3
55,PBR,2021/07/16,$139.50K,7.0,7.33,2021/03/09 03:18,20210308,Put,139.5,129
56,PBR,2021/07/16,$27.00K,11.0,7.33,2021/03/09 03:18,20210308,Call,27.0,129
57,HOG,2021/03/12,$197.68K,36.0,36.69,2021/03/09 03:13,20210308,Call,197.68,3
58,HOG,2021/03/12,$52.02K,37.5,36.69,2021/03/09 03:13,20210308,Call,52.02,3
59,DIS,2021/03/19,$57.05M,140.0,199.89,2021/03/09 03:13,20210308,Call,57050.0,10
60,DIS,2021/03/19,$47.75K,140.0,199.88,2021/03/09 03:13,20210308,Put,47.75,10
61,DIS,2021/05/21,$12.76M,200.0,199.88,2021/03/09 03:13,20210308,Call,12760.0,73
62,DIS,2021/05/21,$12.88M,200.0,199.88,2021/03/09 03:13,20210308,Put,12880.0,73
63,DIS,2021/03/19,$38.20K,140.0,199.89,2021/03/09 03:13,20210308,Put,38.2,10
64,EXPE,2021/03/12,$224.30K,157.5,166.22,2021/03/09 03:12,20210308,Put,224.3,3
65,WSC,2021/03/19,$717.25K,22.5,25.36,2021/03/09 03:11,20210308,Call,717.25,10
66,LYFT,2021/03/12,$112.17K,58.5,64.82,2021/03/09 03:11,20210308,Put,112.17,3
67,GM,2021/03/19,$153.50K,60.0,54.97,2021/03/09 03:10,20210308,Call,153.5,10
68,GM,2021/03/19,$139.43K,58.5,54.93,2021/03/09 03:09,20210308,Call,139.43,10
69,MRO,2021/04/16,$156.00K,12.0,12.33,2021/03/09 03:08,20210308,Put,156.0,38
70,DIS,2021/03/19,$242.00K,215.0,199.39,2021/03/09 03:08,20210308,Call,242.0,10
71,PBR,2021/07/16,$1.26M,6.0,7.36,2021/03/09 03:07,20210308,Put,1260.0,129
72,CVNA,2021/05/21,$600.00K,130.0,245.17,2021/03/09 03:05,20210308,Put,600.0,73
73,THC,2021/04/16,$591.57K,60.0,55.12,2021/03/09 03:03,20210308,Call,591.57,38
74,THC,2021/04/16,$1.24M,55.0,55.11,2021/03/09 03:03,20210308,Call,1240.0,38
75,XOM,2021/03/19,$310.88K,60.0,60.61,2021/03/09 03:01,20210308,Call,310.88,10
76,PBR,2021/05/21,$32.05K,10.0,7.27,2021/03/09 02:58,20210308,Call,32.05,73
77,THC,2021/04/16,$1.26M,55.0,54.97,2021/03/09 02:55,20210308,Call,1260.0,38
78,THC,2021/04/16,$600.81K,60.0,54.97,2021/03/09 02:55,20210308,Call,600.81,38
79,NOK,2021/03/12,$6.00K,4.5,3.91,2021/03/09 02:55,20210308,Call,6.0,3
80,WDC,2021/03/12,$525.00K,70.0,70.11,2021/03/09 02:52,20210308,Call,525.0,3
81,MRK,2021/03/12,$465.00K,74.0,75.28,2021/03/09 02:52,20210308,Call,465.0,3
82,VIAC,2021/09/17,$3.80M,85.0,79.63,2021/03/09 02:50,20210308,Call,3800.0,192
83,XOM,2021/03/26,$372.00K,60.0,60.71,2021/03/09 02:48,20210308,Call,372.0,17
84,HIBB,2021/03/19,$84.38K,70.0,62.3,2021/03/09 02:44,20210308,Call,84.38,10
85,HIBB,2021/03/19,$78.75K,70.0,62.3,2021/03/09 02:44,20210308,Call,78.75,10
86,BILI,2021/06/18,$1.38M,100.0,101.78,2021/03/09 02:44,20210308,Put,1380.0,101
87,ETSY,2021/03/19,$81.20K,250.0,194.2,2021/03/09 02:43,20210308,Call,81.2,10
88,ETSY,2021/03/19,$85.40K,250.0,194.2,2021/03/09 02:43,20210308,Call,85.4,10
89,PDD,2021/06/18,$2.27M,140.0,140.43,2021/03/09 02:43,20210308,Put,2270.0,101
90,XOM,2021/03/12,$83.70K,62.5,60.83,2021/03/09 02:43,20210308,Call,83.7,3
91,VIAC,2021/03/12,$354.05K,80.0,79.08,2021/03/09 02:43,20210308,Put,354.05,3
92,PLTR,2021/05/21,$170.40K,40.0,22.9,2021/03/09 02:41,20210308,Call,170.4,73
93,TSM,2021/03/19,$103.78K,128.0,115.66,2021/03/09 02:39,20210308,Call,103.78,10
94,MILE,2021/04/16,$89.10K,12.5,9.95,2021/03/09 02:38,20210308,Call,89.1,38
95,RIG,2023/01/20,$204.00K,3.5,4.02,2021/03/09 02:36,20210308,Call,204.0,682
96,SNDL,2021/03/19,$20.00K,1.5,1.16,2021/03/09 02:34,20210308,Call,20.0,10
97,SNDL,2021/03/19,$14.75K,1.5,1.16,2021/03/09 02:32,20210308,Call,14.75,10
98,NKE,2021/03/19,$128.07K,120.0,134.96,2021/03/09 02:31,20210308,Put,128.07,10
99,PLUG,2022/01/21,$3.22M,25.0,39.24,2021/03/09 02:30,20210308,Put,3220.0,318
100,VALE,2021/04/16,$154.80K,20.0,17.82,2021/03/09 02:29,20210308,Call,154.8,38
101,VALE,2021/04/16,$105.60K,20.0,17.82,2021/03/09 02:28,20210308,Call,105.6,38
102,HOLX,2021/04/16,$235.00K,75.0,72.14,2021/03/09 02:28,20210308,Call,235.0,38
103,HOLX,2021/06/18,$2.07M,75.0,72.14,2021/03/09 02:28,20210308,Put,2070.0,101
104,HOLX,2021/04/16,$500.00K,75.0,72.14,2021/03/09 02:28,20210308,Put,500.0,38
105,HOLX,2021/06/18,$1.31M,75.0,72.14,2021/03/09 02:28,20210308,Call,1310.0,101
106,WBA,2023/01/20,$335.50K,32.5,48.51,2021/03/09 02:28,20210308,Put,335.5,682
107,RLX,2021/03/19,$115.00K,15.0,14.27,2021/03/09 02:28,20210308,Call,115.0,10
108,FGEN,2021/04/16,$522.18K,32.5,33.49,2021/03/09 02:26,20210308,Put,522.18,38
109,AACQ,2021/08/20,$127.50K,17.5,10.6,2021/03/09 02:25,20210308,Call,127.5,164
110,AACQ,2021/08/20,$80.47K,22.5,10.62,2021/03/09 02:25,20210308,Call,80.47,164
111,JEF,2021/04/16,$607.20K,35.0,31.67,2021/03/09 02:23,20210308,Call,607.2,38
112,SABR,2021/03/19,$47.65K,17.0,16.07,2021/03/09 02:21,20210308,Call,47.65,10
113,VALE,2021/03/19,$86.92K,18.0,17.82,2021/03/09 02:21,20210308,Call,86.92,10
114,VALE,2021/04/16,$246.00K,17.0,17.82,2021/03/09 02:21,20210308,Call,246.0,38
115,VALE,2021/03/19,$50.63K,19.0,17.82,2021/03/09 02:21,20210308,Call,50.63,10
116,GM,2021/03/19,$236.25K,60.0,55.77,2021/03/09 02:21,20210308,Call,236.25,10
117,GM,2021/03/19,$369.70K,56.0,55.72,2021/03/09 02:20,20210308,Call,369.7,10
118,MO,2021/03/19,$174.60K,45.5,46.6,2021/03/09 02:19,20210308,Call,174.6,10
119,DNB,2021/04/16,$449.90K,22.5,22.03,2021/03/09 02:15,20210308,Put,449.9,38
120,DNB,2021/04/16,$409.00K,22.5,22.03,2021/03/09 02:15,20210308,Call,409.0,38
121,FCX,2021/03/19,$143.00K,35.0,35.27,2021/03/09 02:14,20210308,Put,143.0,10
122,OGI,2021/06/18,$103.86K,2.5,2.87,2021/03/09 02:14,20210308,Call,103.86,101
123,PBR,2021/07/16,$465.00K,7.0,7.52,2021/03/09 02:11,20210308,Put,465.0,129
124,PBR,2021/07/16,$90.00K,11.0,7.52,2021/03/09 02:11,20210308,Call,90.0,129
125,DIS,2021/03/19,$314.00K,215.0,201.18,2021/03/09 02:09,20210308,Call,314.0,10
126,PLTR,2021/03/19,$40.34K,30.0,23.26,2021/03/09 02:08,20210308,Call,40.34,10
127,ZTO,2021/04/16,$235.00K,33.0,32.51,2021/03/09 02:07,20210308,Put,235.0,38
128,LITE,2021/03/19,$49.68K,95.0,84.03,2021/03/09 02:07,20210308,Call,49.68,10
129,TECK,2021/08/20,$744.00K,23.0,21.62,2021/03/09 02:06,20210308,Call,744.0,164
130,VIAC,2022/01/21,$3.10M,60.0,78.54,2021/03/09 02:05,20210308,Put,3100.0,318
131,EXPR,2021/04/16,$66.00K,4.0,2.99,2021/03/09 02:03,20210308,Call,66.0,38
132,PFE,2021/04/16,$81.91K,36.0,34.86,2021/03/09 02:02,20210308,Call,81.91,38
133,NOK,2021/09/17,$76.43K,4.0,3.93,2021/03/09 02:02,20210308,Put,76.43,192
134,WKHS,2021/04/16,$88.88K,30.0,15.96,2021/03/09 02:01,20210308,Call,88.88,38
135,WKHS,2021/04/16,$85.12K,30.0,15.92,2021/03/09 02:01,20210308,Call,85.12,38
136,NCLH,2021/03/19,$113.76K,32.0,30.07,2021/03/09 02:00,20210308,Call,113.76,10
137,NYMT,2021/07/16,$40.02K,4.5,4.34,2021/03/09 01:59,20210308,Call,40.02,129
138,THO,2021/03/19,$1.37M,125.0,131.72,2021/03/09 01:58,20210308,Call,1370.0,10
139,THO,2021/03/19,$738.00K,135.0,131.72,2021/03/09 01:58,20210308,Call,738.0,10
140,CLF,2021/04/16,$216.81K,14.0,14.86,2021/03/09 01:55,20210308,Put,216.81,38
141,FOXA,2021/04/23,$360.00K,42.0,41.58,2021/03/09 01:53,20210308,Call,360.0,45
142,FOXA,2021/03/19,$1.33M,32.0,41.58,2021/03/09 01:53,20210308,Call,1330.0,10
143,FOXA,2021/03/26,$1.23M,34.0,41.58,2021/03/09 01:53,20210308,Call,1230.0,17
144,FOXA,2021/04/16,$337.50K,42.0,41.58,2021/03/09 01:53,20210308,Call,337.5,38
145,PBF,2021/04/16,$170.00K,19.0,17.34,2021/03/09 01:52,20210308,Call,170.0,38
146,PBF,2021/04/16,$60.00K,24.0,17.34,2021/03/09 01:52,20210308,Call,60.0,38
147,ETSY,2021/03/12,$600.00K,220.0,200.2,2021/03/09 01:52,20210308,Call,600.0,3
148,ETSY,2021/03/19,$1.65M,220.0,200.2,2021/03/09 01:52,20210308,Call,1650.0,10
149,EXPR,2021/03/19,$40.35K,5.0,3.11,2021/03/09 01:51,20210308,Call,40.35,10
150,CCL,2022/01/21,$3.50M,20.0,27.11,2021/03/09 01:50,20210308,Put,3500.0,318
151,SNDL,2023/01/20,$76.45K,2.5,1.17,2021/03/09 01:49,20210308,Call,76.45,682
152,WDC,2021/03/12,$36.00K,80.0,70.68,2021/03/09 01:48,20210308,Call,36.0,3
153,WDC,2021/03/12,$30.44K,80.0,70.68,2021/03/09 01:48,20210308,Call,30.44,3
154,ACI,2021/04/16,$635.50K,20.0,17.07,2021/03/09 01:47,20210308,Put,635.5,38
155,ACI,2021/04/16,$41.00K,20.0,17.07,2021/03/09 01:47,20210308,Call,41.0,38
156,SNDL,2023/01/20,$254.32K,2.5,1.17,2021/03/09 01:46,20210308,Call,254.32,682
157,QD,2021/04/16,$52.50K,2.5,2.08,2021/03/09 01:45,20210308,Call,52.5,38
158,IPOE,2021/04/16,$117.25K,25.0,16.6,2021/03/09 01:43,20210308,Call,117.25,38
159,HBI,2021/03/12,$51.00K,20.5,20.96,2021/03/09 01:42,20210308,Put,51.0,3
160,PAA,2021/08/20,$139.56K,10.0,9.69,2021/03/09 01:41,20210308,Call,139.56,164
161,PAYA,2021/08/20,$490.00K,10.0,11.95,2021/03/09 01:40,20210308,Put,490.0,164
162,PAYA,2021/08/20,$465.50K,15.0,11.95,2021/03/09 01:40,20210308,Call,465.5,164
163,IPOE,2021/04/16,$105.00K,25.0,16.68,2021/03/09 01:39,20210308,Call,105.0,38
164,TMUS,2021/03/19,$349.91K,135.0,127.55,2021/03/09 01:39,20210308,Call,349.91,10
165,DIS,2021/05/21,$1.10M,210.0,199.8,2021/03/09 01:32,20210308,Call,1100.0,73
166,Z,2023/01/20,$10.08M,55.0,127.66,2021/03/09 01:30,20210308,Put,10080.0,682
167,Z,2023/01/20,$22.16M,80.0,127.66,2021/03/09 01:30,20210308,Put,22160.0,682
168,MU,2021/03/12,$110.83K,84.0,87.03,2021/03/09 01:26,20210308,Put,110.83,3
169,MGI,2021/08/20,$525.33K,4.0,6.64,2021/03/09 01:25,20210308,Call,525.33,164
170,SABR,2021/04/16,$105.00K,17.0,15.99,2021/03/09 01:25,20210308,Call,105.0,38
171,VST,2021/03/19,$120.00K,19.0,19.02,2021/03/09 01:25,20210308,Call,120.0,10
172,PG,2022/01/21,$347.82K,100.0,128.07,2021/03/09 01:23,20210308,Put,347.82,318
173,LYFT,2021/03/12,$70.02K,63.0,65.75,2021/03/09 01:22,20210308,Put,70.02,3
174,KR,2021/07/16,$180.00K,37.0,34.84,2021/03/09 01:22,20210308,Call,180.0,129
175,ATVI,2021/03/12,$52.44K,87.0,90.98,2021/03/09 01:22,20210308,Put,52.44,3
176,ATVI,2021/03/12,$195.45K,90.5,90.98,2021/03/09 01:22,20210308,Put,195.45,3
177,V,2021/03/19,$194.00K,215.0,221.96,2021/03/09 01:21,20210308,Put,194.0,10
178,UAL,2021/03/19,$186.96K,59.0,53.97,2021/03/09 01:21,20210308,Call,186.96,10
179,LYFT,2021/03/12,$106.00K,64.0,65.6,2021/03/09 01:21,20210308,Put,106.0,3
180,UAL,2021/04/16,$365.94K,57.5,53.95,2021/03/09 01:21,20210308,Call,365.94,38
181,VALE,2021/04/16,$134.00K,19.0,17.74,2021/03/09 01:19,20210308,Call,134.0,38
182,TSM,2021/07/16,$1.74M,130.0,116.72,2021/03/09 01:18,20210308,Put,1740.0,129
183,CRM,2022/01/21,$3.80M,220.0,210.77,2021/03/09 01:18,20210308,Put,3800.0,318
184,PTON,2021/03/19,$315.00K,97.0,104.28,2021/03/09 01:17,20210308,Put,315.0,10
185,ALC,2021/08/20,$97.36K,85.0,67.47,2021/03/09 01:17,20210308,Call,97.36,164
186,CVM,2021/04/16,$75.60K,7.5,18.97,2021/03/09 01:14,20210308,Put,75.6,38
187,DIS,2021/04/16,$1.20M,200.0,199.46,2021/03/09 01:14,20210308,Put,1200.0,38
188,DIS,2021/03/19,$1.06M,210.0,199.46,2021/03/09 01:14,20210308,Call,1060.0,10
189,PLTR,2021/03/12,$106.25K,21.0,23.43,2021/03/09 01:13,20210308,Put,106.25,3
190,PLTR,2021/03/12,$182.75K,23.0,23.43,2021/03/09 01:13,20210308,Put,182.75,3
191,AMC,2021/03/12,$234.90K,8.0,9.06,2021/03/09 01:11,20210308,Put,234.9,3
192,RIG,2021/08/20,$285.00K,4.0,4.09,2021/03/09 01:11,20210308,Put,285.0,164
193,XPEV,2021/07/16,$41.00K,105.0,28.17,2021/03/09 01:11,20210308,Call,41.0,129
194,XPEV,2021/07/16,$89.93K,105.0,28.17,2021/03/09 01:11,20210308,Call,89.93,129
195,CVX,2021/03/19,$213.40K,108.0,109.73,2021/03/09 01:09,20210308,Put,213.4,10
196,CVX,2021/03/19,$401.50K,108.0,109.73,2021/03/09 01:09,20210308,Call,401.5,10
197,LLY,2021/03/19,$921.00K,195.0,209.68,2021/03/09 01:06,20210308,Put,921.0,10
198,LLY,2021/03/19,$1.09M,205.0,209.68,2021/03/09 01:06,20210308,Put,1090.0,10
199,LLY,2021/03/19,$184.20K,235.0,209.68,2021/03/09 01:06,20210308,Call,184.2,10
200,JPM,2022/01/21,$1.33M,130.0,153.95,2021/03/09 01:05,20210308,Put,1330.0,318
201,AERI,2021/05/21,$198.80K,17.5,19.67,2021/03/09 01:05,20210308,Put,198.8,73
202,X,2021/04/16,$52.12K,15.0,19.48,2021/03/09 01:04,20210308,Put,52.12,38
203,NOK,2021/06/18,$138.06K,4.0,3.89,2021/03/09 01:01,20210308,Call,138.06,101
204,IAC,2021/06/18,$3.70M,210.0,228.5,2021/03/09 01:00,20210308,Call,3700.0,101
205,IAC,2021/04/16,$2.11M,220.0,228.5,2021/03/09 01:00,20210308,Call,2110.0,38
206,AMC,2021/03/12,$85.06K,8.0,8.98,2021/03/09 01:00,20210308,Put,85.06,3
207,NOK,2021/06/18,$159.48K,4.0,3.89,2021/03/09 00:59,20210308,Call,159.48,101
208,KR,2021/07/16,$774.90K,37.0,35.04,2021/03/09 00:57,20210308,Call,774.9,129
209,KR,2021/07/16,$697.00K,33.0,35.04,2021/03/09 00:57,20210308,Put,697.0,129
210,PSTH,2022/01/21,$1.08M,22.5,26.61,2021/03/09 00:57,20210308,Put,1080.0,318
211,PSTH,2022/01/21,$1.55M,35.0,26.61,2021/03/09 00:57,20210308,Call,1550.0,318
212,RRD,2021/09/17,$185.00K,3.0,4.22,2021/03/09 00:57,20210308,Call,185.0,192
213,GOGO,2021/03/19,$187.00K,11.0,12.51,2021/03/09 00:56,20210308,Call,187.0,10
214,AMC,2021/03/12,$57.05K,8.0,9.04,2021/03/09 00:56,20210308,Put,57.05,3
215,AAL,2022/01/21,$635.18K,20.0,21.4,2021/03/09 00:56,20210308,Put,635.18,318
216,NTR,2021/03/26,$59.97K,52.0,55.71,2021/03/09 00:55,20210308,Put,59.97,17
217,JPM,2021/09/17,$525.00K,200.0,153.02,2021/03/09 00:53,20210308,Call,525.0,192
218,AJAX,2021/05/21,$77.70K,10.0,10.62,2021/03/09 00:52,20210308,Put,77.7,73
219,YSG,2021/03/19,$228.00K,15.0,16.52,2021/03/09 00:51,20210308,Put,228.0,10
220,YSG,2021/03/19,$57.00K,22.5,16.52,2021/03/09 00:51,20210308,Call,57.0,10
221,BEKE,2021/03/19,$398.65K,40.0,47.07,2021/03/09 00:51,20210308,Put,398.65,10
222,PDD,2021/03/19,$500.50K,130.0,144.45,2021/03/09 00:49,20210308,Put,500.5,10
223,KO,2021/04/16,$154.50K,52.5,52.09,2021/03/09 00:49,20210308,Call,154.5,38
224,AMT,2021/06/18,$1.20M,190.0,204.42,2021/03/09 00:49,20210308,Put,1200.0,101
225,AMT,2021/06/18,$1.19M,220.0,204.41,2021/03/09 00:48,20210308,Call,1190.0,101
226,CVX,2021/04/16,$350.40K,105.0,109.74,2021/03/09 00:45,20210308,Put,350.4,38
227,LUMN,2021/04/16,$752.00K,14.0,13.96,2021/03/09 00:44,20210308,Put,752.0,38
228,PTON,2021/03/19,$267.00K,97.0,106.56,2021/03/09 00:41,20210308,Put,267.0,10
229,CCL,2021/04/16,$70.29K,37.5,26.67,2021/03/09 00:41,20210308,Call,70.29,38
230,KMI,2021/03/12,$14.86K,16.5,16.15,2021/03/09 00:40,20210308,Call,14.86,3
231,CCJ,2021/03/19,$108.00K,15.0,15.64,2021/03/09 00:40,20210308,Put,108.0,10
232,CCJ,2021/03/19,$86.33K,15.0,15.65,2021/03/09 00:39,20210308,Put,86.33,10
233,TSM,2021/03/19,$115.62K,128.0,116.91,2021/03/09 00:38,20210308,Call,115.62,10
234,CCJ,2021/03/19,$105.34K,15.0,15.63,2021/03/09 00:37,20210308,Put,105.34,10
235,AMT,2021/06/18,$1.21M,190.0,203.49,2021/03/09 00:35,20210308,Put,1210.0,101
236,AMT,2021/06/18,$1.20M,220.0,203.49,2021/03/09 00:35,20210308,Call,1200.0,101
237,CCJ,2021/03/19,$56.09K,15.0,15.68,2021/03/09 00:34,20210308,Put,56.09,10
238,MET,2021/09/17,$1.39M,57.5,61.63,2021/03/09 00:34,20210308,Put,1390.0,192
239,NOK,2021/06/18,$83.80K,4.0,3.92,2021/03/09 00:34,20210308,Call,83.8,101
240,CLOV,2021/03/19,$65.09K,7.5,7.67,2021/03/09 00:33,20210308,Put,65.09,10
241,GSAH,2021/08/20,$110.00K,20.0,10.97,2021/03/09 00:33,20210308,Call,110.0,164
242,PAA,2021/08/20,$120.00K,12.0,9.66,2021/03/09 00:32,20210308,Call,120.0,164
243,PDD,2021/03/19,$468.00K,130.0,145.55,2021/03/09 00:30,20210308,Put,468.0,10
244,AMC,2021/03/12,$67.31K,8.0,9.03,2021/03/09 00:30,20210308,Put,67.31,3
245,RKT,2021/03/19,$201.40K,33.89,26.37,2021/03/09 00:29,20210308,Call,201.4,10
246,RKT,2021/03/19,$1.63M,33.89,26.37,2021/03/09 00:29,20210308,Put,1630.0,10
247,DKS,2021/03/19,$792.00K,80.0,77.33,2021/03/09 00:27,20210308,Put,792.0,10
248,GME,2021/03/12,$385.77K,800.0,181.2,2021/03/09 00:26,20210308,Call,385.77,3
249,GME,2021/03/12,$417.03K,800.0,181.58,2021/03/09 00:26,20210308,Call,417.03,3
250,CSTM,2021/05/21,$252.31K,13.0,14.5,2021/03/09 00:26,20210308,Put,252.31,73
251,BEKE,2021/03/19,$325.00K,40.0,48.7,2021/03/09 00:21,20210308,Put,325.0,10
252,DAL,2023/01/20,$671.50K,32.0,47.91,2021/03/09 00:20,20210308,Put,671.5,682
253,GM,2021/04/16,$196.39K,60.0,55.89,2021/03/09 00:20,20210308,Call,196.39,38
254,PTON,2021/03/19,$254.00K,97.0,107.35,2021/03/09 00:19,20210308,Put,254.0,10
255,BSX,2021/03/19,$103.65K,40.0,39.68,2021/03/09 00:16,20210308,Call,103.65,10
256,UFS,2021/04/16,$42.00K,30.0,38.42,2021/03/09 00:15,20210308,Put,42.0,38
257,STX,2021/03/19,$109.86K,78.0,74.78,2021/03/09 00:13,20210308,Call,109.86,10
258,APXT,2021/07/16,$210.00K,20.0,12.08,2021/03/09 00:11,20210308,Call,210.0,129
259,Z,2021/06/18,$2.42M,140.0,130.02,2021/03/09 00:11,20210308,Put,2420.0,101
260,PBR,2021/07/16,$1.35M,9.0,7.52,2021/03/09 00:10,20210308,Call,1350.0,129
261,TRIP,2021/06/18,$580.50K,40.0,51.28,2021/03/09 00:08,20210308,Put,580.5,101
262,GOLD,2022/01/21,$338.00K,17.0,19.65,2021/03/09 00:07,20210308,Put,338.0,318
263,PLTR,2021/04/16,$132.50K,32.0,24.19,2021/03/09 00:07,20210308,Call,132.5,38
264,M,2022/01/21,$25.00K,3.0,15.81,2021/03/09 00:06,20210308,Put,25.0,318
265,HAL,2021/03/19,$194.12K,23.0,24.33,2021/03/09 00:05,20210308,Put,194.12,10
266,CCL,2021/10/15,$535.00K,25.0,26.71,2021/03/09 00:04,20210308,Put,535.0,220
267,WDC,2021/03/19,$312.00K,77.5,70.69,2021/03/09 00:04,20210308,Call,312.0,10
268,KOS,2021/04/16,$22.98K,5.0,3.18,2021/03/09 00:03,20210308,Call,22.98,38
269,DISH,2021/03/19,$750.00K,32.5,35.11,2021/03/09 00:00,20210308,Call,750.0,10
