,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
26,VALE,2021/04/16,$74.22K,20.0,17.46,2021/02/26 04:08,20210225,Call,74.22,49
27,PLTR,2021/05/21,$314.81K,65.0,24.14,2021/02/26 04:08,20210225,Call,314.81,84
28,PBR,2021/05/21,$120.53K,9.0,8.27,2021/02/26 04:07,20210225,Call,120.53,84
30,HAL,2021/04/16,$27.00K,13.0,22.21,2021/02/26 04:06,20210225,Put,27.0,49
31,XPEV,2021/03/19,$236.00K,25.0,35.55,2021/02/26 04:06,20210225,Put,236.0,21
32,ONEM,2021/03/19,$1.46M,45.0,49.05,2021/02/26 04:05,20210225,Put,1460.0,21
33,V,2021/03/19,$210.00K,235.0,214.36,2021/02/26 04:04,20210225,Call,210.0,21
34,VALE,2021/04/16,$95.92K,19.0,17.52,2021/02/26 04:04,20210225,Call,95.92,49
35,ONEM,2021/03/19,$2.35M,50.0,49.08,2021/02/26 04:03,20210225,Put,2350.0,21
36,LLY,2021/03/19,$405.00K,220.0,203.16,2021/02/26 04:01,20210225,Call,405.0,21
37,TME,2021/04/16,$30.00K,15.0,25.94,2021/02/26 04:01,20210225,Put,30.0,49
38,MU,2021/03/19,$256.61K,110.0,89.54,2021/02/26 04:00,20210225,Call,256.61,21
39,MRNA,2021/04/16,$152.00K,70.0,149.4,2021/02/26 04:00,20210225,Put,152.0,49
40,FR,2021/04/16,$231.80K,45.0,43.15,2021/02/26 03:59,20210225,Call,231.8,49
41,PBR,2021/05/21,$57.98K,10.0,8.32,2021/02/26 03:58,20210225,Call,57.98,84
42,GXGX,2021/03/19,$6.00K,12.5,10.16,2021/02/26 03:58,20210225,Call,6.0,21
43,QD,2021/03/19,$93.75K,2.5,2.29,2021/02/26 03:56,20210225,Put,93.75,21
44,BZH,2021/04/16,$100.67K,15.0,17.98,2021/02/26 03:55,20210225,Put,100.67,49
45,FSR,2021/03/19,$330.00K,30.0,21.73,2021/02/26 03:55,20210225,Call,330.0,21
46,MU,2021/03/19,$336.51K,100.0,89.95,2021/02/26 03:52,20210225,Call,336.51,21
47,CSCO,2021/05/21,$15.00K,30.0,45.77,2021/02/26 03:52,20210225,Put,15.0,84
48,MA,2021/03/19,$364.77K,400.0,357.82,2021/02/26 03:51,20210225,Call,364.77,21
49,GS,2021/03/05,$78.40K,365.0,330.7,2021/02/26 03:50,20210225,Call,78.4,7
50,GS,2021/03/05,$5.68M,365.0,330.7,2021/02/26 03:50,20210225,Put,5680.0,7
52,CMCSA,2022/06/17,$825.00K,50.0,52.55,2021/02/26 03:49,20210225,Put,825.0,476
53,HLF,2021/03/19,$135.00K,47.0,44.46,2021/02/26 03:48,20210225,Call,135.0,21
54,CSCO,2021/05/21,$12.25K,30.0,45.78,2021/02/26 03:48,20210225,Put,12.25,84
55,TWTR,2021/03/05,$702.72K,80.0,76.5,2021/02/26 03:45,20210225,Call,702.72,7
56,QS,2021/03/19,$544.32K,85.0,60.64,2021/02/26 03:38,20210225,Call,544.32,21
57,NIU,2021/03/19,$1.15M,35.0,37.71,2021/02/26 03:37,20210225,Put,1150.0,21
58,AAL,2021/06/18,$31.28K,6.0,21.0,2021/02/26 03:37,20210225,Put,31.28,112
59,MU,2021/03/19,$270.00K,110.0,90.13,2021/02/26 03:35,20210225,Call,270.0,21
61,DRE,2021/04/16,$356.20K,40.0,40.19,2021/02/26 03:32,20210225,Put,356.2,49
62,SE,2021/05/21,$3.75M,230.0,242.14,2021/02/26 03:32,20210225,Put,3750.0,84
63,UBER,2021/03/19,$270.33K,60.0,52.3,2021/02/26 03:32,20210225,Call,270.33,21
64,GSAT,2021/07/16,$142.84K,3.5,1.77,2021/02/26 03:32,20210225,Call,142.84,140
65,ZTO,2021/03/19,$1.49M,33.0,34.07,2021/02/26 03:30,20210225,Put,1490.0,21
66,ZTO,2021/03/19,$432.00K,31.0,34.07,2021/02/26 03:30,20210225,Put,432.0,21
67,HAL,2021/03/19,$175.50K,22.0,22.43,2021/02/26 03:29,20210225,Put,175.5,21
68,HAL,2021/03/19,$225.00K,24.0,22.43,2021/02/26 03:29,20210225,Call,225.0,21
69,NIU,2021/03/19,$1.27M,35.0,37.96,2021/02/26 03:29,20210225,Put,1270.0,21
70,STAY,2021/03/19,$90.00K,16.0,16.15,2021/02/26 03:29,20210225,Put,90.0,21
71,STAY,2021/03/19,$120.00K,16.0,16.15,2021/02/26 03:29,20210225,Call,120.0,21
74,EQX,2021/07/16,$278.80K,10.0,8.64,2021/02/26 03:23,20210225,Call,278.8,140
75,ZM,2021/03/19,$834.12K,470.0,369.57,2021/02/26 03:21,20210225,Call,834.12,21
76,EXPR,2021/03/05,$36.35K,6.0,3.24,2021/02/26 03:18,20210225,Call,36.35,7
77,AMC,2021/03/05,$195.94K,20.0,9.24,2021/02/26 03:17,20210225,Call,195.94,7
78,SOL,2021/03/19,$112.50K,24.0,15.76,2021/02/26 03:16,20210225,Call,112.5,21
79,ADT,2021/03/19,$366.70K,10.0,9.73,2021/02/26 03:15,20210225,Put,366.7,21
80,PDD,2021/04/16,$25.50K,70.0,178.73,2021/02/26 03:12,20210225,Put,25.5,49
81,PLTR,2021/08/20,$487.50K,20.0,24.65,2021/02/26 03:12,20210225,Put,487.5,175
82,UBER,2021/03/19,$281.50K,60.0,52.25,2021/02/26 03:12,20210225,Call,281.5,21
83,FSLY,2022/01/21,$2.05M,55.0,74.47,2021/02/26 03:11,20210225,Put,2050.0,329
84,AMC,2021/03/05,$163.09K,20.0,9.37,2021/02/26 03:10,20210225,Call,163.09,7
85,CLF,2021/03/05,$30.00K,17.5,15.17,2021/02/26 03:09,20210225,Call,30.0,7
87,PSTG,2021/05/21,$590.00K,25.0,24.33,2021/02/26 03:07,20210225,Put,590.0,84
88,UBER,2021/03/19,$180.23K,60.0,51.67,2021/02/26 02:58,20210225,Call,180.23,21
89,SLB,2022/01/21,$75.00K,60.0,28.74,2021/02/26 02:55,20210225,Call,75.0,329
91,NOK,2022/01/21,$314.00K,5.0,4.04,2021/02/26 02:53,20210225,Put,314.0,329
92,NOK,2022/01/21,$122.00K,5.0,4.04,2021/02/26 02:53,20210225,Call,122.0,329
93,VALE,2021/04/16,$148.28K,20.0,17.53,2021/02/26 02:52,20210225,Call,148.28,49
96,RKT,2021/03/19,$93.00K,17.0,20.01,2021/02/26 02:51,20210225,Put,93.0,21
97,RKT,2021/03/19,$150.00K,23.0,20.01,2021/02/26 02:51,20210225,Call,150.0,21
98,CFG,2021/04/16,$50.00K,25.0,44.98,2021/02/26 02:50,20210225,Put,50.0,49
99,LB,2021/03/19,$203.00K,60.0,53.74,2021/02/26 02:44,20210225,Call,203.0,21
100,LAZR,2021/08/20,$768.00K,25.0,28.34,2021/02/26 02:44,20210225,Put,768.0,175
103,SU,2021/03/19,$33.00K,24.0,21.11,2021/02/26 02:42,20210225,Call,33.0,21
104,SE,2021/03/05,$153.00K,292.5,237.63,2021/02/26 02:41,20210225,Call,153.0,7
105,PDD,2021/07/16,$1.13M,140.0,177.5,2021/02/26 02:41,20210225,Put,1130.0,140
106,GME,2021/04/16,$547.40K,30.0,170.11,2021/02/26 02:40,20210225,Put,547.4,49
107,FOXA,2021/04/09,$93.56K,35.5,33.01,2021/02/26 02:39,20210225,Call,93.56,42
109,UAA,2021/03/19,$86.00K,21.5,21.82,2021/02/26 02:37,20210225,Put,86.0,21
110,PLTR,2021/03/19,$182.49K,22.0,24.18,2021/02/26 02:37,20210225,Put,182.49,21
111,TSM,2022/01/21,$1.20M,115.0,127.13,2021/02/26 02:37,20210225,Put,1200.0,329
112,XPEV,2021/03/19,$668.13K,37.0,35.19,2021/02/26 02:35,20210225,Put,668.13,21
113,XPEV,2021/03/19,$265.50K,25.0,35.21,2021/02/26 02:34,20210225,Put,265.5,21
114,CGC,2021/03/19,$421.20K,35.0,33.91,2021/02/26 02:28,20210225,Put,421.2,21
115,ET,2021/04/16,$10.00K,13.0,8.06,2021/02/26 02:27,20210225,Call,10.0,49
116,ET,2021/04/16,$42.00K,10.0,8.06,2021/02/26 02:27,20210225,Call,42.0,49
119,DOCU,2021/03/19,$295.75K,280.0,227.09,2021/02/26 02:24,20210225,Call,295.75,21
120,PLUG,2021/04/16,$567.00K,40.0,45.41,2021/02/26 02:24,20210225,Put,567.0,49
121,DVN,2021/03/19,$337.50K,22.5,21.67,2021/02/26 02:21,20210225,Call,337.5,21
122,GME,2021/03/12,$115.00K,30.0,166.96,2021/02/26 02:21,20210225,Put,115.0,14
123,ESTC,2021/08/20,$580.00K,100.0,134.24,2021/02/26 02:21,20210225,Put,580.0,175
124,WDC,2021/03/19,$149.50K,77.5,68.0,2021/02/26 02:21,20210225,Call,149.5,21
125,MU,2021/03/19,$164.85K,105.0,89.61,2021/02/26 02:20,20210225,Call,164.85,21
126,CHS,2021/04/16,$79.10K,3.0,2.68,2021/02/26 02:19,20210225,Put,79.1,49
129,AACQ,2021/03/19,$59.07K,12.5,11.28,2021/02/26 02:16,20210225,Call,59.07,21
130,DASH,2021/03/19,$65.02K,310.0,168.83,2021/02/26 02:15,20210225,Call,65.02,21
132,PYPL,2021/03/05,$780.00K,255.0,254.11,2021/02/26 02:10,20210225,Put,780.0,7
133,PYPL,2021/03/05,$474.00K,247.5,254.11,2021/02/26 02:10,20210225,Put,474.0,7
134,VALE,2021/04/16,$96.68K,20.0,17.59,2021/02/26 02:10,20210225,Call,96.68,49
135,FUTU,2021/03/19,$21.00M,15.0,153.01,2021/02/26 02:07,20210225,Call,21000.0,21
138,DIS,2021/03/19,$52.00K,155.0,191.07,2021/02/26 02:05,20210225,Put,52.0,21
139,PLTR,2021/05/21,$462.80K,25.0,23.67,2021/02/26 02:04,20210225,Call,462.8,84
140,VALE,2021/03/19,$41.56K,20.0,17.58,2021/02/26 02:04,20210225,Call,41.56,21
141,AMC,2021/04/16,$248.47K,8.0,10.09,2021/02/26 02:04,20210225,Put,248.47,49
142,BB,2021/06/18,$109.20K,43.0,10.82,2021/02/26 02:03,20210225,Call,109.2,112
143,BB,2021/06/18,$67.20K,43.0,10.82,2021/02/26 02:03,20210225,Call,67.2,112
144,VRM,2021/03/19,$135.00K,50.0,42.66,2021/02/26 02:03,20210225,Call,135.0,21
145,SOS,2021/03/19,$234.32K,20.0,6.02,2021/02/26 02:03,20210225,Call,234.32,21
146,TSM,2021/03/19,$321.48K,120.0,126.33,2021/02/26 02:02,20210225,Put,321.48,21
147,LMND,2021/04/16,$742.84K,100.0,122.38,2021/02/26 02:02,20210225,Put,742.84,49
148,WPM,2021/06/18,$85.20K,50.0,37.56,2021/02/26 02:02,20210225,Call,85.2,112
149,GDRX,2021/10/15,$462.00K,35.0,45.49,2021/02/26 02:02,20210225,Put,462.0,231
151,PLTR,2021/03/19,$222.71K,22.0,23.26,2021/02/26 02:02,20210225,Put,222.71,21
152,CCIV,2021/05/21,$24.51K,10.0,27.28,2021/02/26 02:01,20210225,Put,24.51,84
153,XXII,2021/04/16,$290.94K,1.0,3.65,2021/02/26 02:01,20210225,Call,290.94,49
154,XXII,2021/04/16,$212.61K,2.0,3.65,2021/02/26 02:01,20210225,Call,212.61,49
155,BEKE,2021/07/16,$640.00K,90.0,65.19,2021/02/26 02:01,20210225,Call,640.0,140
156,PLTR,2021/03/19,$195.97K,22.0,23.41,2021/02/26 02:01,20210225,Put,195.97,21
157,PLTR,2021/05/21,$509.60K,25.0,23.41,2021/02/26 02:00,20210225,Call,509.6,84
158,BMY,2021/03/19,$142.40K,64.0,62.26,2021/02/26 02:00,20210225,Call,142.4,21
159,LI,2022/01/21,$250.00K,65.0,25.22,2021/02/26 02:00,20210225,Call,250.0,329
160,SNDL,2021/04/01,$43.09K,4.0,1.43,2021/02/26 02:00,20210225,Call,43.09,34
161,PLTR,2021/03/19,$196.00K,22.0,23.24,2021/02/26 02:00,20210225,Put,196.0,21
162,AAL,2021/04/16,$114.99K,18.0,20.44,2021/02/26 02:00,20210225,Put,114.99,49
163,PLTR,2021/03/19,$220.07K,22.0,23.22,2021/02/26 01:59,20210225,Put,220.07,21
164,AMC,2021/03/19,$198.45K,15.0,10.42,2021/02/26 01:59,20210225,Call,198.45,21
165,SNDL,2021/03/19,$67.48K,1.5,1.42,2021/02/26 01:59,20210225,Call,67.48,21
166,LI,2021/03/19,$257.69K,30.0,25.25,2021/02/26 01:58,20210225,Call,257.69,21
169,X,2021/03/19,$195.14K,18.0,17.62,2021/02/26 01:56,20210225,Call,195.14,21
170,AAL,2021/04/16,$140.60K,18.0,20.64,2021/02/26 01:56,20210225,Put,140.6,49
171,BUD,2021/03/19,$115.22K,58.0,60.38,2021/02/26 01:55,20210225,Put,115.22,21
172,BMY,2021/03/19,$170.41K,64.0,62.46,2021/02/26 01:55,20210225,Call,170.41,21
173,M,2021/03/19,$461.60K,15.0,15.67,2021/02/26 01:55,20210225,Call,461.6,21
175,MTDR,2021/03/19,$45.75K,15.0,20.21,2021/02/26 01:53,20210225,Put,45.75,21
176,GM,2023/01/20,$3.80M,50.0,51.16,2021/02/26 01:52,20210225,Put,3800.0,693
177,ESTC,2021/08/20,$1.08M,100.0,135.04,2021/02/26 01:52,20210225,Put,1080.0,175
178,QD,2021/03/19,$102.50K,2.5,2.26,2021/02/26 01:52,20210225,Put,102.5,21
179,OGI,2021/03/19,$550.20K,1.0,3.13,2021/02/26 01:49,20210225,Call,550.2,21
180,SE,2021/03/05,$145.00K,292.5,236.35,2021/02/26 01:46,20210225,Call,145.0,7
181,ZG,2021/04/16,$1.22M,145.0,161.89,2021/02/26 01:44,20210225,Put,1220.0,49
182,LGF/A,2021/03/19,$80.38K,17.0,14.83,2021/02/26 01:43,20210225,Call,80.38,21
184,LI,2021/03/26,$85.34K,36.0,25.8,2021/02/26 01:42,20210225,Call,85.34,28
185,CSTM,2021/08/20,$525.00K,15.0,13.65,2021/02/26 01:40,20210225,Call,525.0,175
186,CSTM,2021/05/21,$468.75K,15.0,13.65,2021/02/26 01:40,20210225,Call,468.75,84
187,CCL,2021/04/16,$302.98K,40.0,25.56,2021/02/26 01:39,20210225,Call,302.98,49
188,CCL,2021/04/16,$1.02M,30.0,25.56,2021/02/26 01:39,20210225,Call,1020.0,49
189,UAL,2021/06/18,$1.71M,50.0,51.83,2021/02/26 01:39,20210225,Call,1710.0,112
190,PLTR,2021/05/21,$604.15K,25.0,24.17,2021/02/26 01:38,20210225,Call,604.15,84
191,PLTR,2021/03/05,$350.00K,24.0,24.09,2021/02/26 01:38,20210225,Call,350.0,7
192,SBE,2021/08/20,$3.50M,60.0,32.65,2021/02/26 01:38,20210225,Put,3500.0,175
193,BLNK,2021/03/19,$121.00K,55.0,38.94,2021/02/26 01:38,20210225,Call,121.0,21
194,BLNK,2021/03/19,$1.74M,55.0,38.94,2021/02/26 01:38,20210225,Put,1740.0,21
195,LVS,2021/03/19,$24.00K,45.0,62.71,2021/02/26 01:37,20210225,Put,24.0,21
196,HAS,2021/03/05,$330.00K,91.0,90.02,2021/02/26 01:37,20210225,Call,330.0,7
197,NCLH,2021/06/18,$835.88K,32.5,28.48,2021/02/26 01:36,20210225,Call,835.88,112
198,VALE,2021/03/05,$322.57K,18.0,17.8,2021/02/26 01:33,20210225,Put,322.57,7
199,WYNN,2021/03/19,$1.36M,120.0,128.83,2021/02/26 01:32,20210225,Call,1360.0,21
200,WYNN,2021/04/16,$1.36M,125.0,128.83,2021/02/26 01:32,20210225,Call,1360.0,49
201,AAL,2021/06/18,$473.05K,21.0,20.72,2021/02/26 01:32,20210225,Put,473.05,112
202,DIS,2021/10/15,$4.22M,220.0,192.06,2021/02/26 01:31,20210225,Call,4220.0,231
203,PLUG,2021/03/19,$216.15K,66.0,44.87,2021/02/26 01:31,20210225,Call,216.15,21
204,PLTR,2021/03/05,$176.60K,23.0,24.28,2021/02/26 01:31,20210225,Put,176.6,7
205,PLTR,2021/03/05,$200.00K,23.0,24.27,2021/02/26 01:29,20210225,Put,200.0,7
206,CIIC,2021/03/19,$1.54M,40.0,24.87,2021/02/26 01:29,20210225,Put,1540.0,21
207,PLTR,2021/03/05,$197.90K,23.0,24.33,2021/02/26 01:28,20210225,Put,197.9,7
208,ABEV,2021/07/16,$180.00K,2.5,2.66,2021/02/26 01:28,20210225,Call,180.0,140
209,PLTR,2021/03/19,$768.00K,28.0,24.48,2021/02/26 01:27,20210225,Put,768.0,21
210,PLTR,2021/04/16,$634.50K,25.0,24.47,2021/02/26 01:27,20210225,Put,634.5,49
211,BLNK,2021/03/19,$145.20K,55.0,39.61,2021/02/26 01:27,20210225,Call,145.2,21
212,BLNK,2021/03/19,$1.87M,55.0,39.61,2021/02/26 01:27,20210225,Put,1870.0,21
213,CLNE,2021/03/19,$101.00K,15.0,12.94,2021/02/26 01:26,20210225,Call,101.0,21
214,CLNE,2021/03/19,$100.00K,12.0,12.94,2021/02/26 01:26,20210225,Put,100.0,21
215,VXRT,2021/04/16,$49.36K,30.0,7.84,2021/02/26 01:26,20210225,Call,49.36,49
216,VXRT,2021/04/16,$123.40K,15.0,7.84,2021/02/26 01:26,20210225,Call,123.4,49
217,PLTR,2021/03/19,$763.50K,28.0,24.53,2021/02/26 01:26,20210225,Put,763.5,21
218,PLTR,2021/04/16,$631.50K,25.0,24.53,2021/02/26 01:26,20210225,Put,631.5,49
219,LVS,2021/03/19,$766.26K,65.0,62.99,2021/02/26 01:25,20210225,Call,766.26,21
220,DG,2021/03/19,$421.40K,200.0,188.38,2021/02/26 01:25,20210225,Call,421.4,21
221,PLTR,2021/03/19,$665.39K,28.0,24.55,2021/02/26 01:24,20210225,Put,665.39,21
222,PLTR,2021/04/16,$550.99K,25.0,24.55,2021/02/26 01:24,20210225,Put,550.99,49
223,RIDE,2021/03/05,$146.30K,20.0,20.04,2021/02/26 01:24,20210225,Call,146.3,7
224,ORCL,2021/06/18,$130.00K,75.0,66.11,2021/02/26 01:24,20210225,Call,130.0,112
225,MU,2021/09/17,$800.00K,80.0,89.74,2021/02/26 01:24,20210225,Put,800.0,203
226,M,2021/03/19,$22.76K,11.0,15.97,2021/02/26 01:24,20210225,Put,22.76,21
227,PLTR,2021/04/16,$419.00K,25.0,24.59,2021/02/26 01:24,20210225,Put,419.0,49
228,PLTR,2021/03/19,$506.00K,28.0,24.59,2021/02/26 01:24,20210225,Put,506.0,21
230,CCL,2021/04/16,$344.00K,27.5,25.93,2021/02/26 01:22,20210225,Call,344.0,49
231,CCL,2021/04/16,$889.65K,20.0,25.93,2021/02/26 01:22,20210225,Call,889.65,49
232,PLTR,2021/03/19,$510.00K,28.0,24.51,2021/02/26 01:22,20210225,Put,510.0,21
233,PLTR,2021/04/16,$421.00K,25.0,24.51,2021/02/26 01:22,20210225,Put,421.0,49
234,CNK,2021/03/19,$34.98K,15.0,23.52,2021/02/26 01:17,20210225,Put,34.98,21
235,AI,2021/03/19,$954.00K,130.0,117.86,2021/02/26 01:16,20210225,Call,954.0,21
236,AI,2021/03/19,$2.15M,130.0,117.86,2021/02/26 01:16,20210225,Put,2150.0,21
237,VFC,2021/03/05,$150.00K,84.0,80.76,2021/02/26 01:15,20210225,Call,150.0,7
238,CCL,2021/07/16,$225.00K,20.0,25.91,2021/02/26 01:15,20210225,Put,225.0,140
239,XPEV,2021/03/19,$224.40K,25.0,35.93,2021/02/26 01:14,20210225,Put,224.4,21
240,XPEV,2021/03/19,$255.00K,25.0,35.93,2021/02/26 01:14,20210225,Put,255.0,21
241,KTB,2021/03/19,$561.09K,45.0,43.68,2021/02/26 01:14,20210225,Call,561.09,21
242,PLTR,2021/03/19,$294.00K,22.0,24.43,2021/02/26 01:14,20210225,Put,294.0,21
243,PLTR,2021/03/19,$96.00K,38.0,24.43,2021/02/26 01:14,20210225,Call,96.0,21
244,PLTR,2021/03/19,$332.00K,28.0,24.43,2021/02/26 01:14,20210225,Call,332.0,21
245,LI,2021/03/19,$418.50K,22.5,26.21,2021/02/26 01:13,20210225,Put,418.5,21
246,LI,2021/03/19,$269.70K,26.0,26.19,2021/02/26 01:12,20210225,Put,269.7,21
247,VIAC,2021/03/19,$63.81K,45.0,63.82,2021/02/26 01:11,20210225,Put,63.81,21
248,COOP,2021/04/16,$477.00K,30.0,31.74,2021/02/26 01:11,20210225,Put,477.0,49
249,CVX,2021/04/16,$261.60K,95.0,103.1,2021/02/26 01:11,20210225,Put,261.6,49
250,PLTR,2021/04/16,$578.35K,25.0,24.41,2021/02/26 01:11,20210225,Put,578.35,49
251,PYPL,2022/01/21,$10.15M,330.0,255.09,2021/02/26 01:10,20210225,Call,10150.0,329
252,PFE,2022/01/21,$531.00K,30.0,33.9,2021/02/26 01:09,20210225,Put,531.0,329
253,PFE,2022/01/21,$174.00K,28.0,33.89,2021/02/26 01:08,20210225,Put,174.0,329
254,CCL,2023/01/20,$1.33M,20.0,25.91,2021/02/26 01:08,20210225,Call,1330.0,693
255,CCL,2023/01/20,$1.07M,27.5,25.91,2021/02/26 01:08,20210225,Call,1070.0,693
256,BK,2021/03/05,$198.70K,43.5,43.85,2021/02/26 01:07,20210225,Put,198.7,7
257,ZUO,2021/03/19,$27.96K,11.0,16.04,2021/02/26 01:06,20210225,Put,27.96,21
258,NEE,2021/04/16,$577.75K,67.5,73.86,2021/02/26 01:06,20210225,Put,577.75,49
259,PFE,2021/09/17,$905.00K,32.0,33.88,2021/02/26 01:06,20210225,Put,905.0,203
260,CTSH,2021/04/01,$343.81K,75.0,74.11,2021/02/26 01:06,20210225,Call,343.81,34
262,CAN,2021/03/19,$300.25K,15.0,17.57,2021/02/26 01:05,20210225,Put,300.25,21
263,CCL,2021/04/16,$216.00K,40.0,25.94,2021/02/26 01:04,20210225,Call,216.0,49
264,CCL,2021/04/16,$716.00K,30.0,25.94,2021/02/26 01:04,20210225,Call,716.0,49
265,HSBC,2021/06/18,$232.00K,29.0,30.37,2021/02/26 01:03,20210225,Call,232.0,112
267,SKT,2021/06/18,$4.04M,17.0,16.19,2021/02/26 01:02,20210225,Put,4040.0,112
268,QD,2021/03/19,$99.00K,2.5,2.31,2021/02/26 01:01,20210225,Put,99.0,21
269,QD,2021/03/19,$141.70K,3.0,2.31,2021/02/26 01:00,20210225,Put,141.7,21
270,ESTC,2021/08/20,$1.44M,100.0,136.75,2021/02/26 00:57,20210225,Put,1440.0,175
271,MAC,2021/03/19,$408.00K,13.0,13.92,2021/02/26 00:57,20210225,Put,408.0,21
272,URBN,2021/04/16,$185.00K,31.0,34.45,2021/02/26 00:54,20210225,Put,185.0,49
273,PLTR,2021/11/19,$2.17M,25.0,24.85,2021/02/26 00:54,20210225,Put,2170.0,266
274,PBR,2021/03/19,$270.00K,9.0,8.5,2021/02/26 00:54,20210225,Call,270.0,21
275,PBR,2021/03/19,$660.00K,9.0,8.5,2021/02/26 00:54,20210225,Put,660.0,21
276,TWTR,2021/05/21,$2.10M,110.0,77.66,2021/02/26 00:53,20210225,Call,2100.0,84
277,TWTR,2021/05/21,$6.80M,85.0,77.66,2021/02/26 00:53,20210225,Call,6800.0,84
278,TWTR,2021/03/19,$5.59M,75.0,77.66,2021/02/26 00:53,20210225,Call,5590.0,21
279,HSBC,2021/06/18,$225.00K,29.0,30.39,2021/02/26 00:52,20210225,Call,225.0,112
281,FSR,2021/05/21,$400.52K,30.0,22.37,2021/02/26 00:49,20210225,Call,400.52,84
282,GOLD,2021/09/17,$1.44M,19.0,19.77,2021/02/26 00:49,20210225,Put,1440.0,203
283,ZTO,2021/03/19,$161.00K,31.0,34.22,2021/02/26 00:48,20210225,Put,161.0,21
284,FCX,2021/03/19,$95.28K,40.0,36.48,2021/02/26 00:47,20210225,Call,95.28,21
285,V,2021/06/18,$650.00K,235.0,215.04,2021/02/26 00:46,20210225,Call,650.0,112
286,V,2021/06/18,$1.69M,210.0,215.04,2021/02/26 00:46,20210225,Call,1690.0,112
287,PLTR,2021/04/16,$262.90K,30.0,24.6,2021/02/26 00:45,20210225,Call,262.9,49
288,JPM,2021/03/19,$168.96K,160.0,152.46,2021/02/26 00:44,20210225,Call,168.96,21
289,CRON,2021/03/19,$52.00K,15.0,11.16,2021/02/26 00:43,20210225,Call,52.0,21
290,PLAN,2021/03/19,$787.92K,70.0,67.97,2021/02/26 00:43,20210225,Call,787.92,21
291,CCL,2023/01/20,$6.17M,20.0,26.52,2021/02/26 00:41,20210225,Call,6170.0,693
292,CCL,2023/01/20,$5.00M,27.5,26.52,2021/02/26 00:41,20210225,Call,5000.0,693
293,MCHP,2021/03/19,$802.80K,157.5,152.3,2021/02/26 00:40,20210225,Call,802.8,21
294,MCHP,2021/03/19,$1.70M,157.5,152.3,2021/02/26 00:40,20210225,Put,1700.0,21
295,KMX,2021/03/05,$280.00K,120.0,121.01,2021/02/26 00:39,20210225,Put,280.0,7
297,BBBY,2021/03/05,$407.10K,29.0,27.52,2021/02/26 00:37,20210225,Call,407.1,7
298,JPM,2021/03/19,$186.90K,160.0,152.91,2021/02/26 00:36,20210225,Call,186.9,21
299,ATI,2021/03/19,$145.07K,22.5,21.17,2021/02/26 00:35,20210225,Call,145.07,21
300,CCL,2021/04/16,$146.40K,40.0,26.54,2021/02/26 00:35,20210225,Call,146.4,49
301,CCL,2021/04/16,$496.80K,30.0,26.54,2021/02/26 00:35,20210225,Call,496.8,49
302,VIRT,2021/03/19,$147.00K,28.0,27.84,2021/02/26 00:32,20210225,Put,147.0,21
