,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
81,PFE,2021/03/05,$52.07K,34.0,34.78,2021/02/13 02:24,20210212,Put,52.07,20
84,KO,2021/03/19,$51.36K,52.5,50.48,2021/02/13 02:18,20210212,Call,51.36,34
85,IQ,2021/02/19,$137.20K,30.0,26.49,2021/02/13 02:18,20210212,Call,137.2,6
86,IQ,2021/02/19,$107.99K,30.0,26.49,2021/02/13 02:17,20210212,Call,107.99,6
87,SE,2021/08/20,$4.26M,220.0,276.43,2021/02/13 02:17,20210212,Put,4260.0,188
88,SE,2021/08/20,$14.06M,310.0,276.43,2021/02/13 02:17,20210212,Put,14060.0,188
89,RCII,2021/03/19,$150.00K,60.0,52.87,2021/02/13 02:17,20210212,Call,150.0,34
90,RCII,2021/03/19,$520.00K,50.0,52.87,2021/02/13 02:17,20210212,Call,520.0,34
91,MPC,2021/02/19,$670.80K,55.0,50.44,2021/02/13 02:15,20210212,Put,670.8,6
92,VG,2021/02/19,$54.25K,16.0,15.16,2021/02/13 02:15,20210212,Call,54.25,6
93,SNDL,2021/02/19,$41.00K,2.0,2.06,2021/02/13 02:13,20210212,Put,41.0,6
94,VALE,2022/01/21,$396.10K,15.0,17.51,2021/02/13 02:13,20210212,Put,396.1,342
95,FUTU,2021/02/19,$4.94M,190.0,156.56,2021/02/13 02:11,20210212,Put,4940.0,6
96,FUTU,2021/02/19,$625.00K,190.0,156.56,2021/02/13 02:11,20210212,Call,625.0,6
97,CCL,2022/01/21,$530.10K,25.0,20.61,2021/02/13 02:10,20210212,Call,530.1,342
98,CVS,2021/03/19,$208.00K,70.0,74.18,2021/02/13 02:08,20210212,Put,208.0,34
99,BHC,2021/03/19,$122.00K,27.0,31.68,2021/02/13 02:07,20210212,Put,122.0,34
100,BHC,2021/03/19,$282.00K,30.0,31.69,2021/02/13 02:07,20210212,Put,282.0,34
101,LUV,2021/03/19,$200.00K,60.0,51.26,2021/02/13 02:07,20210212,Call,200.0,34
102,LUV,2021/03/19,$1.06M,52.5,51.26,2021/02/13 02:07,20210212,Call,1060.0,34
103,LUV,2021/03/19,$1.96M,47.5,51.26,2021/02/13 02:07,20210212,Call,1960.0,34
104,LUV,2021/03/19,$320.00K,57.5,51.26,2021/02/13 02:07,20210212,Call,320.0,34
105,RKT,2021/02/26,$75.00K,19.5,20.55,2021/02/13 02:07,20210212,Put,75.0,13
106,BMY,2021/02/19,$43.99K,63.0,59.97,2021/02/13 02:05,20210212,Call,43.99,6
107,INSG,2023/01/20,$1.91M,30.0,18.36,2021/02/13 02:04,20210212,Call,1910.0,706
108,CCL,2021/04/16,$79.00K,30.0,20.56,2021/02/13 01:59,20210212,Call,79.0,62
109,MU,2021/03/19,$460.00K,95.0,87.77,2021/02/13 01:57,20210212,Call,460.0,34
110,LI,2021/03/19,$270.40K,26.0,32.1,2021/02/13 01:57,20210212,Put,270.4,34
111,CCL,2021/02/19,$138.94K,21.0,20.59,2021/02/13 01:56,20210212,Call,138.94,6
112,FOLD,2021/07/16,$560.00K,10.0,12.56,2021/02/13 01:56,20210212,Put,560.0,153
113,CCL,2021/03/26,$217.94K,21.0,20.56,2021/02/13 01:55,20210212,Call,217.94,41
114,CCL,2021/02/19,$382.27K,19.5,20.56,2021/02/13 01:55,20210212,Call,382.27,6
115,SNDL,2021/02/19,$93.47K,2.5,2.03,2021/02/13 01:54,20210212,Call,93.47,6
117,CG,2021/03/19,$319.00K,37.0,37.23,2021/02/13 01:52,20210212,Call,319.0,34
118,DB,2021/02/19,$23.99K,11.0,10.86,2021/02/13 01:51,20210212,Call,23.99,6
119,TRVG,2021/02/19,$15.28K,5.0,3.15,2021/02/13 01:51,20210212,Call,15.28,6
120,ATUS,2021/03/19,$238.70K,35.0,34.77,2021/02/13 01:50,20210212,Call,238.7,34
121,VALE,2021/04/16,$200.00K,18.0,17.56,2021/02/13 01:50,20210212,Call,200.0,62
122,VALE,2021/04/16,$68.00K,14.0,17.56,2021/02/13 01:50,20210212,Put,68.0,62
123,AAL,2021/12/17,$642.60K,10.0,17.24,2021/02/13 01:49,20210212,Put,642.6,307
124,SNDL,2021/02/19,$17.49K,5.0,1.92,2021/02/13 01:48,20210212,Call,17.49,6
125,CNC,2021/03/12,$88.20K,54.0,59.37,2021/02/13 01:46,20210212,Put,88.2,27
126,CRON,2021/02/26,$91.00K,12.5,11.77,2021/02/13 01:46,20210212,Call,91.0,13
127,CCL,2021/04/16,$118.50K,30.0,20.71,2021/02/13 01:45,20210212,Call,118.5,62
128,SNDL,2021/02/19,$50.80K,2.0,1.97,2021/02/13 01:43,20210212,Put,50.8,6
129,SNDL,2021/02/19,$52.70K,2.0,1.97,2021/02/13 01:43,20210212,Put,52.7,6
130,SNDL,2021/03/19,$60.00K,3.5,1.96,2021/02/13 01:43,20210212,Call,60.0,34
131,JBLU,2021/03/19,$228.69K,15.0,16.48,2021/02/13 01:39,20210212,Call,228.69,34
132,SNDL,2021/03/19,$70.50K,4.5,2.03,2021/02/13 01:37,20210212,Call,70.5,34
133,TSM,2021/04/16,$200.00K,115.0,138.69,2021/02/13 01:34,20210212,Put,200.0,62
134,INO,2021/03/26,$195.00K,25.0,14.9,2021/02/13 01:33,20210212,Call,195.0,41
135,DQ,2021/03/19,$1.67M,115.0,124.37,2021/02/13 01:31,20210212,Put,1670.0,34
136,DQ,2021/03/19,$1.08M,105.0,124.37,2021/02/13 01:31,20210212,Put,1080.0,34
137,AYX,2021/02/19,$3.99M,130.0,116.96,2021/02/13 01:30,20210212,Put,3990.0,6
138,AYX,2021/02/19,$147.00K,130.0,116.96,2021/02/13 01:30,20210212,Call,147.0,6
139,AYX,2021/03/19,$4.86M,130.0,116.96,2021/02/13 01:30,20210212,Put,4860.0,34
140,AYX,2021/03/19,$1.02M,130.0,116.96,2021/02/13 01:30,20210212,Call,1020.0,34
141,QS,2021/03/19,$940.00K,85.0,54.4,2021/02/13 01:28,20210212,Call,940.0,34
142,AG,2021/03/26,$224.00K,17.0,17.7,2021/02/13 01:28,20210212,Call,224.0,41
143,VALE,2021/04/16,$107.28K,20.0,17.61,2021/02/13 01:27,20210212,Call,107.28,62
144,VIAC,2021/06/18,$1.41M,55.0,58.7,2021/02/13 01:27,20210212,Put,1410.0,125
145,VIAC,2021/06/18,$1.46M,47.0,58.7,2021/02/13 01:27,20210212,Put,1460.0,125
146,PAAS,2021/02/19,$73.01K,31.0,33.58,2021/02/13 01:26,20210212,Put,73.01,6
147,GOLD,2021/02/19,$54.73K,23.0,22.29,2021/02/13 01:26,20210212,Call,54.73,6
148,VIAC,2021/06/18,$1.44M,55.0,58.88,2021/02/13 01:24,20210212,Put,1440.0,125
149,VIAC,2021/06/18,$1.38M,47.0,58.88,2021/02/13 01:24,20210212,Put,1380.0,125
150,LI,2021/03/19,$41.00K,22.5,32.08,2021/02/13 01:24,20210212,Put,41.0,34
151,FLEX,2021/03/19,$500.00K,19.0,19.68,2021/02/13 01:24,20210212,Put,500.0,34
152,FLEX,2021/03/19,$200.00K,17.0,19.68,2021/02/13 01:24,20210212,Put,200.0,34
153,IQ,2021/02/19,$175.63K,30.0,26.68,2021/02/13 01:24,20210212,Call,175.63,6
154,SRNE,2021/06/18,$752.08K,10.0,15.02,2021/02/13 01:24,20210212,Call,752.08,125
155,IQ,2021/02/19,$128.00K,30.0,26.72,2021/02/13 01:24,20210212,Call,128.0,6
156,LI,2021/03/19,$252.20K,26.0,32.15,2021/02/13 01:23,20210212,Put,252.2,34
158,DNN,2021/07/16,$99.01K,2.5,1.18,2021/02/13 01:23,20210212,Call,99.01,153
159,AZN,2021/02/26,$76.00K,52.5,51.55,2021/02/13 01:23,20210212,Call,76.0,13
160,CBAT,2021/07/16,$190.32K,10.0,7.43,2021/02/13 01:23,20210212,Call,190.32,153
161,LI,2021/03/19,$124.00K,27.0,32.29,2021/02/13 01:22,20210212,Put,124.0,34
162,VIAC,2021/09/17,$465.00K,80.0,58.73,2021/02/13 01:22,20210212,Call,465.0,216
163,NRG,2021/06/18,$663.75K,41.0,42.68,2021/02/13 01:22,20210212,Put,663.75,125
164,GLUU,2021/09/17,$360.00K,13.0,12.85,2021/02/13 01:21,20210212,Call,360.0,216
165,GLUU,2021/03/19,$360.00K,13.0,12.85,2021/02/13 01:21,20210212,Call,360.0,34
166,ACI,2021/02/19,$232.80K,17.5,16.44,2021/02/13 01:20,20210212,Put,232.8,6
167,GNW,2021/03/19,$46.15K,4.0,4.1,2021/02/13 01:20,20210212,Put,46.15,34
168,IQ,2021/06/18,$411.00K,35.0,26.7,2021/02/13 01:17,20210212,Call,411.0,125
169,BLNK,2021/02/19,$117.89K,60.0,51.72,2021/02/13 01:16,20210212,Call,117.89,6
170,TSM,2021/07/16,$1.61M,140.0,138.6,2021/02/13 01:16,20210212,Call,1610.0,153
171,DAL,2022/01/21,$613.00K,40.0,43.7,2021/02/13 01:15,20210212,Put,613.0,342
172,BMY,2021/06/18,$338.40K,57.5,60.1,2021/02/13 01:14,20210212,Put,338.4,125
173,PLTR,2021/02/26,$115.50K,48.0,32.15,2021/02/13 01:14,20210212,Call,115.5,13
174,TVTY,2021/08/20,$195.00K,35.0,24.73,2021/02/13 01:14,20210212,Call,195.0,188
176,BP,2021/09/17,$234.00K,22.0,21.94,2021/02/13 01:13,20210212,Call,234.0,216
177,BHC,2021/03/19,$626.40K,30.0,31.69,2021/02/13 01:13,20210212,Put,626.4,34
178,BHC,2021/03/19,$246.40K,27.0,31.69,2021/02/13 01:13,20210212,Put,246.4,34
179,CBAT,2021/07/16,$205.75K,10.0,7.34,2021/02/13 01:13,20210212,Call,205.75,153
180,BILI,2021/03/19,$855.00K,180.0,154.02,2021/02/13 01:12,20210212,Call,855.0,34
181,CLOV,2021/05/21,$382.50K,20.0,12.03,2021/02/13 01:12,20210212,Call,382.5,97
182,VIAC,2021/03/19,$1.01M,55.0,58.83,2021/02/13 01:09,20210212,Call,1010.0,34
183,VIAC,2021/03/19,$54.36K,35.0,58.83,2021/02/13 01:09,20210212,Put,54.36,34
184,APHA,2022/01/21,$8.40M,5.0,18.34,2021/02/13 01:09,20210212,Call,8400.0,342
185,XXII,2021/03/19,$62.28K,6.0,3.81,2021/02/13 01:09,20210212,Call,62.28,34
186,XXII,2021/02/19,$55.13K,4.0,3.81,2021/02/13 01:09,20210212,Call,55.13,6
187,TWTR,2021/03/19,$119.70K,60.0,72.11,2021/02/13 01:08,20210212,Put,119.7,34
188,GOLD,2022/01/21,$220.22K,20.0,22.17,2021/02/13 01:07,20210212,Put,220.22,342
189,PLTR,2021/02/19,$141.75K,40.0,32.13,2021/02/13 01:07,20210212,Call,141.75,6
190,PLTR,2021/02/19,$44.55K,50.0,32.13,2021/02/13 01:07,20210212,Call,44.55,6
191,FUTU,2021/03/19,$5.99M,180.0,156.78,2021/02/13 01:07,20210212,Put,5990.0,34
192,FUTU,2021/03/19,$2.74M,180.0,156.78,2021/02/13 01:07,20210212,Call,2740.0,34
193,NBIX,2021/03/19,$1.20M,115.0,113.01,2021/02/13 01:06,20210212,Call,1200.0,34
194,XXII,2021/02/19,$57.95K,4.0,3.83,2021/02/13 01:03,20210212,Call,57.95,6
195,TSM,2021/02/19,$445.00K,136.0,139.23,2021/02/13 01:03,20210212,Call,445.0,6
196,CREE,2021/02/19,$318.50K,129.0,126.81,2021/02/13 01:02,20210212,Call,318.5,6
197,DNN,2021/03/19,$70.00K,2.5,1.23,2021/02/13 01:01,20210212,Call,70.0,34
198,DNN,2021/03/19,$112.14K,2.5,1.21,2021/02/13 01:01,20210212,Call,112.14,34
199,TAL,2021/08/20,$1.98M,90.0,89.0,2021/02/13 01:01,20210212,Call,1980.0,188
200,AZN,2021/02/26,$100.00K,52.5,51.58,2021/02/13 01:00,20210212,Call,100.0,13
201,CERS,2021/03/19,$82.80K,8.0,7.54,2021/02/13 00:59,20210212,Call,82.8,34
202,NPA,2021/03/19,$217.50K,35.0,20.24,2021/02/13 00:59,20210212,Call,217.5,34
203,IQ,2023/01/20,$2.11M,35.0,26.53,2021/02/13 00:58,20210212,Call,2110.0,706
204,IQ,2022/01/21,$266.20K,10.0,26.53,2021/02/13 00:58,20210212,Put,266.2,342
205,PLUG,2021/06/18,$667.58K,50.0,63.27,2021/02/13 00:57,20210212,Put,667.58,125
206,MRVL,2021/08/20,$508.20K,80.0,53.24,2021/02/13 00:56,20210212,Call,508.2,188
207,MRVL,2021/08/20,$1.35M,65.0,53.24,2021/02/13 00:56,20210212,Call,1350.0,188
208,NEE,2021/06/18,$100.00K,100.0,83.49,2021/02/13 00:53,20210212,Call,100.0,125
209,EOG,2021/02/26,$800.00K,53.0,60.57,2021/02/13 00:52,20210212,Call,800.0,13
210,AJRD,2021/03/19,$840.00K,55.0,52.4,2021/02/13 00:51,20210212,Put,840.0,34
211,DNN,2021/02/19,$30.34K,2.5,1.23,2021/02/13 00:50,20210212,Call,30.34,6
212,DNN,2021/03/19,$103.92K,2.5,1.23,2021/02/13 00:50,20210212,Call,103.92,34
213,TWTR,2021/03/19,$731.25K,60.0,71.64,2021/02/13 00:50,20210212,Put,731.25,34
214,NCLH,2021/02/26,$59.85K,22.0,23.56,2021/02/13 00:48,20210212,Put,59.85,13
215,NCLH,2021/03/12,$151.20K,22.5,23.56,2021/02/13 00:48,20210212,Put,151.2,27
216,UFS,2021/03/19,$399.76K,40.0,35.15,2021/02/13 00:48,20210212,Call,399.76,34
217,MUR,2022/01/21,$308.00K,7.5,14.15,2021/02/13 00:47,20210212,Put,308.0,342
218,GPS,2021/03/19,$2.35M,22.0,22.89,2021/02/13 00:47,20210212,Call,2350.0,34
219,GPS,2021/03/19,$205.00K,29.0,22.89,2021/02/13 00:47,20210212,Call,205.0,34
220,GPS,2021/03/05,$1.22M,22.5,22.89,2021/02/13 00:47,20210212,Call,1220.0,20
221,GPS,2021/03/19,$885.00K,21.0,22.89,2021/02/13 00:47,20210212,Call,885.0,34
222,GPS,2021/03/05,$1.05M,23.0,22.89,2021/02/13 00:47,20210212,Call,1050.0,20
223,WDC,2021/02/19,$478.24K,65.0,66.56,2021/02/13 00:46,20210212,Call,478.24,6
225,ITUB,2022/01/21,$345.00K,5.5,5.24,2021/02/13 00:44,20210212,Call,345.0,342
226,DNN,2021/03/19,$62.50K,2.5,1.23,2021/02/13 00:42,20210212,Call,62.5,34
227,NKE,2021/03/19,$282.10K,150.0,142.36,2021/02/13 00:41,20210212,Call,282.1,34
228,DNN,2021/03/19,$139.71K,2.5,1.23,2021/02/13 00:41,20210212,Call,139.71,34
229,DNN,2021/03/19,$225.00K,2.5,1.23,2021/02/13 00:40,20210212,Call,225.0,34
230,UFS,2021/03/19,$400.00K,40.0,35.12,2021/02/13 00:40,20210212,Call,400.0,34
231,DNN,2021/04/16,$45.00K,2.5,1.23,2021/02/13 00:39,20210212,Call,45.0,62
232,TRXC,2021/04/16,$165.00K,9.0,6.27,2021/02/13 00:38,20210212,Call,165.0,62
233,KNDI,2021/03/19,$83.68K,7.0,9.05,2021/02/13 00:38,20210212,Put,83.68,34
234,VALE,2021/03/19,$303.80K,16.0,17.5,2021/02/13 00:38,20210212,Put,303.8,34
235,VTRS,2021/03/05,$61.00K,19.0,18.27,2021/02/13 00:36,20210212,Call,61.0,20
236,VTRS,2021/03/05,$79.00K,18.0,18.27,2021/02/13 00:36,20210212,Put,79.0,20
237,MGM,2021/03/19,$537.50K,35.0,35.45,2021/02/13 00:36,20210212,Put,537.5,34
238,BBBY,2021/05/21,$774.00K,25.0,28.16,2021/02/13 00:35,20210212,Put,774.0,97
239,PLTR,2021/02/26,$387.02K,31.0,32.39,2021/02/13 00:35,20210212,Put,387.02,13
240,GM,2021/02/19,$607.58K,50.0,53.97,2021/02/13 00:34,20210212,Call,607.58,6
241,NOK,2022/01/21,$365.40K,10.0,4.2,2021/02/13 00:32,20210212,Call,365.4,342
242,DKNG,2021/03/19,$244.80K,80.0,60.84,2021/02/13 00:29,20210212,Call,244.8,34
243,SNDL,2021/04/16,$90.00K,2.0,2.1,2021/02/13 00:28,20210212,Put,90.0,62
244,AL,2021/05/21,$630.00K,40.0,43.44,2021/02/13 00:28,20210212,Put,630.0,97
245,ITUB,2022/01/21,$385.00K,5.0,5.23,2021/02/13 00:28,20210212,Put,385.0,342
246,ITUB,2022/01/21,$350.00K,5.5,5.23,2021/02/13 00:28,20210212,Call,350.0,342
248,BB,2021/02/19,$90.23K,13.0,12.98,2021/02/13 00:27,20210212,Call,90.23,6
249,GOEV,2021/03/19,$64.95K,25.0,17.01,2021/02/13 00:26,20210212,Call,64.95,34
250,PSAC,2021/05/21,$315.00K,25.0,15.69,2021/02/13 00:22,20210212,Call,315.0,97
251,PSAC,2021/03/19,$180.00K,20.0,15.69,2021/02/13 00:22,20210212,Call,180.0,34
252,PSAC,2021/02/19,$6.83K,30.0,15.69,2021/02/13 00:22,20210212,Call,6.83,6
253,GM,2021/02/19,$526.50K,50.0,53.93,2021/02/13 00:22,20210212,Call,526.5,6
254,GM,2021/02/19,$1.68M,50.0,53.93,2021/02/13 00:22,20210212,Call,1680.0,6
255,GM,2021/02/19,$553.00K,55.0,53.93,2021/02/13 00:22,20210212,Call,553.0,6
256,TSM,2021/04/16,$770.18K,135.0,138.95,2021/02/13 00:20,20210212,Put,770.18,62
257,OTIC,2021/02/19,$66.25K,5.0,5.26,2021/02/13 00:18,20210212,Put,66.25,6
258,WY,2021/03/12,$95.00K,36.0,34.53,2021/02/13 00:18,20210212,Call,95.0,27
259,APHA,2022/01/21,$865.20K,12.5,18.62,2021/02/13 00:17,20210212,Put,865.2,342
260,XOM,2022/01/21,$2.67M,52.5,50.17,2021/02/13 00:17,20210212,Call,2670.0,342
261,XOM,2021/05/21,$1.48M,52.5,50.17,2021/02/13 00:17,20210212,Call,1480.0,97
262,UAL,2023/01/20,$1.45M,45.0,44.34,2021/02/13 00:16,20210212,Call,1450.0,706
263,GME,2021/02/26,$109.29K,30.0,51.38,2021/02/13 00:16,20210212,Put,109.29,13
264,MUR,2021/07/16,$324.00K,10.0,13.93,2021/02/13 00:16,20210212,Put,324.0,153
265,IQ,2021/02/19,$303.65K,30.0,26.51,2021/02/13 00:16,20210212,Call,303.65,6
266,CNK,2022/01/21,$1.59M,20.0,20.69,2021/02/13 00:16,20210212,Put,1590.0,342
268,MTCH,2021/06/18,$1.08M,140.0,168.2,2021/02/13 00:14,20210212,Put,1080.0,125
269,BMRN,2021/02/19,$3.70K,75.0,86.97,2021/02/13 00:13,20210212,Put,3.7,6
270,NAK,2021/05/21,$480.00K,1.0,0.89,2021/02/13 00:12,20210212,Call,480.0,97
271,DIS,2021/04/16,$6.23M,160.0,188.08,2021/02/13 00:09,20210212,Call,6230.0,62
272,SOS,2022/01/21,$645.00K,7.5,6.58,2021/02/13 00:08,20210212,Call,645.0,342
273,SOS,2022/01/21,$705.00K,5.0,6.58,2021/02/13 00:08,20210212,Call,705.0,342
274,LYFT,2021/02/19,$209.30K,56.0,56.5,2021/02/13 00:08,20210212,Call,209.3,6
275,ORCL,2021/06/18,$167.00K,70.0,62.56,2021/02/13 00:06,20210212,Call,167.0,125
276,PFE,2021/07/16,$159.00K,38.0,34.81,2021/02/13 00:06,20210212,Call,159.0,153
277,ADI,2021/06/18,$430.00K,135.0,160.55,2021/02/13 00:03,20210212,Put,430.0,125
278,LYFT,2021/02/19,$239.00K,55.0,56.42,2021/02/13 00:03,20210212,Call,239.0,6
279,DNN,2021/03/19,$686.65K,2.5,1.2,2021/02/13 00:02,20210212,Put,686.65,34
282,SPOT,2021/02/26,$1.97M,360.0,333.59,2021/02/13 00:01,20210212,Call,1970.0,13
283,SPOT,2021/02/26,$2.27M,325.0,333.62,2021/02/13 00:01,20210212,Call,2270.0,13
284,SPOT,2021/02/26,$2.45M,330.0,333.59,2021/02/13 00:01,20210212,Call,2450.0,13
285,SUM,2021/05/21,$170.00K,30.0,24.72,2021/02/13 00:01,20210212,Call,170.0,97
286,GOGO,2021/03/19,$232.53K,16.0,15.05,2021/02/12 23:59,20210212,Call,232.53,34
