,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
30,COLD,2021/04/16,$166.50K,30.0,35.64,2021/02/19 03:56,20210218,Put,166.5,56
31,COLD,2021/04/16,$249.75K,40.0,35.64,2021/02/19 03:56,20210218,Call,249.75,56
32,JD,2021/04/16,$1.69M,105.0,105.16,2021/02/19 03:55,20210218,Put,1690.0,56
33,JD,2021/04/16,$1.72M,105.0,105.16,2021/02/19 03:55,20210218,Call,1720.0,56
34,UNP,2022/01/21,$795.00K,145.0,206.76,2021/02/19 03:54,20210218,Put,795.0,336
35,GSAT,2021/03/19,$127.70K,2.5,2.23,2021/02/19 03:54,20210218,Call,127.7,28
36,VIAC,2021/02/26,$225.00K,57.5,62.03,2021/02/19 03:51,20210218,Put,225.0,7
37,VIAC,2021/06/18,$210.00K,40.0,62.03,2021/02/19 03:51,20210218,Put,210.0,119
38,CNDT,2021/03/19,$45.00K,7.5,5.58,2021/02/19 03:51,20210218,Call,45.0,28
39,AFL,2021/05/21,$2.19M,50.0,47.48,2021/02/19 03:47,20210218,Call,2190.0,91
40,AFL,2021/05/21,$1.04M,40.0,47.48,2021/02/19 03:47,20210218,Put,1040.0,91
42,AFL,2021/05/21,$529.20K,50.0,47.48,2021/02/19 03:47,20210218,Call,529.2,91
46,SNDL,2021/04/16,$131.86K,1.0,1.52,2021/02/19 03:43,20210218,Call,131.86,56
47,SNDL,2021/04/16,$128.44K,1.0,1.52,2021/02/19 03:43,20210218,Call,128.44,56
48,SNDL,2021/03/19,$191.75K,1.0,1.53,2021/02/19 03:42,20210218,Call,191.75,28
49,SNDL,2021/04/16,$105.56K,1.0,1.53,2021/02/19 03:41,20210218,Call,105.56,56
51,FUTU,2021/05/21,$22.48M,65.0,174.4,2021/02/19 03:37,20210218,Call,22480.0,91
52,AAL,2021/12/17,$610.00K,15.0,17.71,2021/02/19 03:36,20210218,Put,610.0,301
53,CCIV,2021/03/19,$21.64M,15.0,63.28,2021/02/19 03:31,20210218,Call,21640.0,28
54,CCIV,2021/03/19,$19.66M,20.0,63.28,2021/02/19 03:31,20210218,Call,19660.0,28
55,QTT,2021/07/16,$360.00K,2.5,4.46,2021/02/19 03:30,20210218,Put,360.0,147
56,DNN,2021/03/19,$42.20K,2.5,1.34,2021/02/19 03:30,20210218,Call,42.2,28
57,GIX,2021/03/19,$52.26K,10.0,10.16,2021/02/19 03:29,20210218,Call,52.26,28
59,VIAC,2021/09/17,$1.57M,75.0,62.17,2021/02/19 03:22,20210218,Call,1570.0,210
60,CMCSA,2023/01/20,$891.00K,62.5,52.71,2021/02/19 03:19,20210218,Call,891.0,700
61,CMCSA,2023/01/20,$1.16M,42.5,52.68,2021/02/19 03:18,20210218,Put,1160.0,700
62,GIX,2021/03/19,$45.12K,10.0,10.18,2021/02/19 03:17,20210218,Call,45.12,28
63,STAY,2021/03/19,$408.00K,17.0,15.25,2021/02/19 03:17,20210218,Call,408.0,28
64,STAY,2021/03/19,$792.00K,14.0,15.25,2021/02/19 03:17,20210218,Put,792.0,28
65,RKT,2021/03/19,$7.08M,30.0,20.33,2021/02/19 03:16,20210218,Put,7080.0,28
66,RKT,2021/03/19,$349.35K,30.0,20.33,2021/02/19 03:16,20210218,Call,349.35,28
69,GEO,2021/03/19,$900.00K,8.0,7.5,2021/02/19 03:13,20210218,Put,900.0,28
70,GEO,2021/06/18,$485.00K,7.0,7.5,2021/02/19 03:13,20210218,Put,485.0,119
71,GEO,2021/06/18,$490.00K,7.0,7.5,2021/02/19 03:13,20210218,Put,490.0,119
74,SQ,2022/01/21,$3.85M,420.0,269.67,2021/02/19 03:12,20210218,Call,3850.0,336
75,CMCSA,2023/01/20,$1.04M,62.5,52.73,2021/02/19 03:09,20210218,Call,1040.0,700
76,CMCSA,2023/01/20,$1.35M,42.5,52.73,2021/02/19 03:09,20210218,Put,1350.0,700
77,VIAC,2021/06/18,$675.00K,45.0,62.55,2021/02/19 03:09,20210218,Put,675.0,119
78,PLUG,2021/02/26,$20.02K,90.0,51.45,2021/02/19 03:08,20210218,Call,20.02,7
79,PLTR,2021/05/21,$788.84K,30.0,25.0,2021/02/19 03:06,20210218,Call,788.84,91
80,PM,2021/09/17,$800.00K,75.0,86.33,2021/02/19 03:05,20210218,Put,800.0,210
82,SENS,2023/01/20,$1.26M,10.0,4.62,2021/02/19 03:03,20210218,Call,1260.0,700
84,FSR,2021/02/26,$21.05K,14.5,18.36,2021/02/19 03:01,20210218,Put,21.05,7
85,IGT,2021/03/19,$45.00K,22.0,17.13,2021/02/19 03:01,20210218,Call,45.0,28
86,IGT,2021/03/19,$135.00K,19.0,17.13,2021/02/19 03:01,20210218,Call,135.0,28
87,MRK,2021/04/16,$286.40K,77.5,75.51,2021/02/19 03:00,20210218,Call,286.4,56
88,KR,2021/04/16,$535.80K,35.0,33.93,2021/02/19 02:58,20210218,Call,535.8,56
89,KR,2021/04/16,$934.80K,35.0,33.93,2021/02/19 02:58,20210218,Put,934.8,56
91,AAL,2021/05/21,$132.00K,30.0,17.66,2021/02/19 02:55,20210218,Call,132.0,91
92,AAL,2021/05/21,$258.00K,20.0,17.66,2021/02/19 02:55,20210218,Call,258.0,91
95,IFF,2021/03/19,$151.50K,150.0,137.99,2021/02/19 02:51,20210218,Call,151.5,28
96,HEXO,2021/03/19,$89.23K,15.0,7.95,2021/02/19 02:43,20210218,Call,89.23,28
97,JNPR,2021/07/16,$342.40K,24.0,24.24,2021/02/19 02:42,20210218,Put,342.4,147
98,CCL,2022/01/21,$1.19M,22.5,22.74,2021/02/19 02:41,20210218,Put,1190.0,336
99,ENDP,2021/03/19,$800.00K,11.0,10.8,2021/02/19 02:40,20210218,Call,800.0,28
100,ENDP,2021/03/19,$480.00K,10.0,10.8,2021/02/19 02:40,20210218,Put,480.0,28
101,PLTR,2022/01/21,$465.00K,50.0,25.02,2021/02/19 02:38,20210218,Call,465.0,336
102,PLTR,2022/01/21,$610.00K,40.0,25.02,2021/02/19 02:38,20210218,Call,610.0,336
103,DQ,2021/03/19,$2.43M,80.0,105.36,2021/02/19 02:36,20210218,Put,2430.0,28
104,DQ,2021/03/19,$114.66K,50.0,105.36,2021/02/19 02:36,20210218,Put,114.66,28
105,DQ,2021/03/19,$1.48M,50.0,105.36,2021/02/19 02:36,20210218,Put,1480.0,28
106,DQ,2021/03/19,$113.40K,50.0,105.36,2021/02/19 02:36,20210218,Put,113.4,28
107,SABR,2021/03/19,$64.85K,15.0,12.46,2021/02/19 02:35,20210218,Call,64.85,28
108,LI,2021/02/26,$506.00K,27.5,29.4,2021/02/19 02:34,20210218,Put,506.0,7
109,LI,2021/03/19,$937.00K,36.0,29.4,2021/02/19 02:34,20210218,Put,937.0,28
111,ADI,2021/09/17,$5.86M,160.0,157.11,2021/02/19 02:32,20210218,Call,5860.0,210
112,GILD,2021/03/05,$60.50K,67.0,64.8,2021/02/19 02:30,20210218,Call,60.5,14
114,PLTR,2021/03/05,$2.34M,31.5,25.17,2021/02/19 02:30,20210218,Put,2340.0,14
116,MDLZ,2021/03/19,$40.00K,60.0,56.1,2021/02/19 02:29,20210218,Call,40.0,28
118,SPGI,2021/04/16,$16.17M,270.0,338.17,2021/02/19 02:28,20210218,Call,16170.000000000002,56
119,PLTR,2021/02/26,$159.96K,25.0,25.25,2021/02/19 02:28,20210218,Put,159.96,7
120,KR,2022/01/21,$199.68K,45.0,34.12,2021/02/19 02:27,20210218,Call,199.68,336
122,KO,2022/01/21,$1.41M,47.5,50.65,2021/02/19 02:24,20210218,Call,1410.0,336
123,KO,2022/01/21,$617.50K,45.0,50.65,2021/02/19 02:24,20210218,Put,617.5,336
124,IGT,2021/03/19,$51.05K,20.0,16.92,2021/02/19 02:22,20210218,Call,51.05,28
125,VERU,2021/04/16,$300.00K,25.0,15.5,2021/02/19 02:21,20210218,Call,300.0,56
126,VERU,2021/03/19,$200.00K,22.5,15.5,2021/02/19 02:21,20210218,Call,200.0,28
127,OMCL,2021/09/17,$260.00K,105.0,129.18,2021/02/19 02:20,20210218,Put,260.0,210
129,EDIT,2021/05/21,$675.24K,100.0,54.83,2021/02/19 02:17,20210218,Call,675.24,91
130,APHA,2023/01/20,$1.43M,25.0,20.43,2021/02/19 02:15,20210218,Call,1430.0,700
131,IBM,2021/03/19,$1.70M,120.0,120.33,2021/02/19 02:15,20210218,Call,1700.0,28
132,IBM,2021/03/19,$1.52M,120.0,120.33,2021/02/19 02:15,20210218,Put,1520.0,28
133,RKT,2021/02/26,$34.70K,18.0,20.21,2021/02/19 02:14,20210218,Put,34.7,7
134,SAVE,2021/06/18,$646.08K,35.0,32.92,2021/02/19 02:12,20210218,Call,646.08,119
135,AJRD,2021/03/19,$92.66K,55.0,51.11,2021/02/19 02:11,20210218,Call,92.66,28
136,FTAI,2021/05/21,$800.00K,28.0,25.22,2021/02/19 02:09,20210218,Call,800.0,91
137,CSCO,2021/03/19,$180.00K,45.0,46.04,2021/02/19 02:08,20210218,Put,180.0,28
140,CSCO,2021/03/19,$418.50K,45.0,46.04,2021/02/19 02:08,20210218,Call,418.5,28
141,TELL,2023/01/20,$275.00K,1.5,3.39,2021/02/19 02:07,20210218,Call,275.0,700
142,M,2021/03/19,$213.41K,14.0,14.17,2021/02/19 02:06,20210218,Put,213.41,28
143,M,2021/03/19,$178.71K,15.0,14.17,2021/02/19 02:06,20210218,Call,178.71,28
144,CSCO,2021/03/26,$56.49K,50.0,46.04,2021/02/19 02:06,20210218,Call,56.49,35
145,FUTU,2021/05/21,$10.90M,65.0,173.94,2021/02/19 02:06,20210218,Call,10900.0,91
146,UCTT,2021/12/17,$241.91K,25.0,47.08,2021/02/19 02:05,20210218,Put,241.91,301
147,FCEL,2021/10/15,$1.12M,16.0,18.95,2021/02/19 02:04,20210218,Put,1120.0,238
148,XPEV,2021/03/19,$912.50K,30.0,41.07,2021/02/19 02:02,20210218,Put,912.5,28
149,PSTH,2021/04/16,$476.47K,45.0,30.09,2021/02/19 02:01,20210218,Call,476.47,56
150,PSTH,2021/04/16,$292.03K,25.0,30.09,2021/02/19 02:01,20210218,Put,292.03,56
151,PSTH,2021/04/16,$691.65K,35.0,30.09,2021/02/19 02:01,20210218,Call,691.65,56
153,JNJ,2021/03/19,$354.75K,160.0,165.61,2021/02/19 02:00,20210218,Put,354.75,28
155,TELL,2021/03/19,$70.00K,3.5,3.39,2021/02/19 02:00,20210218,Put,70.0,28
156,ZTO,2021/03/19,$276.25K,33.0,36.71,2021/02/19 02:00,20210218,Put,276.25,28
157,SAVE,2021/06/18,$493.82K,35.0,32.72,2021/02/19 02:00,20210218,Call,493.82,119
158,AAL,2021/03/19,$506.16K,19.0,17.61,2021/02/19 01:59,20210218,Call,506.16,28
159,OMCL,2021/09/17,$594.00K,120.0,129.17,2021/02/19 01:56,20210218,Put,594.0,210
161,TRXC,2023/01/20,$240.00K,12.0,4.4,2021/02/19 01:55,20210218,Call,240.0,700
162,XPEV,2021/03/19,$949.00K,30.0,41.17,2021/02/19 01:54,20210218,Put,949.0,28
163,XPEV,2021/03/19,$1.13M,35.0,41.17,2021/02/19 01:54,20210218,Put,1130.0,28
164,PVH,2021/04/16,$840.00K,95.0,89.85,2021/02/19 01:53,20210218,Call,840.0,56
165,PVH,2021/04/16,$504.00K,110.0,89.85,2021/02/19 01:53,20210218,Call,504.0,56
166,WBT,2022/01/21,$275.00K,17.5,14.41,2021/02/19 01:51,20210218,Call,275.0,336
168,GM,2021/03/19,$1.20M,60.0,51.96,2021/02/19 01:51,20210218,Put,1200.0,28
169,GM,2021/03/19,$81.20K,60.0,51.96,2021/02/19 01:51,20210218,Call,81.2,28
170,AR,2021/03/19,$60.00K,10.0,9.06,2021/02/19 01:49,20210218,Call,60.0,28
171,NCLH,2021/05/21,$275.00K,22.5,24.77,2021/02/19 01:49,20210218,Put,275.0,91
172,FLY,2021/12/17,$225.00K,17.5,10.31,2021/02/19 01:47,20210218,Call,225.0,301
173,SNAP,2021/03/19,$424.50K,65.0,61.53,2021/02/19 01:47,20210218,Call,424.5,28
175,MPLX,2021/03/19,$53.46K,27.0,24.74,2021/02/19 01:44,20210218,Call,53.46,28
176,AXL,2022/01/21,$325.00K,5.0,9.02,2021/02/19 01:41,20210218,Put,325.0,336
177,GSAH,2021/03/19,$70.00K,15.0,12.57,2021/02/19 01:41,20210218,Call,70.0,28
178,GSAH,2021/03/19,$115.00K,12.5,12.57,2021/02/19 01:41,20210218,Put,115.0,28
179,NCLH,2021/03/19,$868.00K,25.0,24.74,2021/02/19 01:41,20210218,Call,868.0,28
180,NCLH,2021/03/19,$968.00K,25.0,24.74,2021/02/19 01:41,20210218,Put,968.0,28
181,CRIS,2021/03/19,$70.00K,15.0,10.44,2021/02/19 01:40,20210218,Call,70.0,28
182,SQ,2021/03/19,$266.51K,200.0,267.57,2021/02/19 01:39,20210218,Put,266.51,28
183,SQ,2021/03/19,$2.14M,240.0,267.47,2021/02/19 01:39,20210218,Put,2140.0,28
184,SQ,2021/03/19,$605.00K,210.0,267.47,2021/02/19 01:39,20210218,Put,605.0,28
188,W,2021/03/19,$6.56M,300.0,270.04,2021/02/19 01:35,20210218,Put,6560.0,28
190,W,2021/03/19,$2.08M,300.0,270.04,2021/02/19 01:35,20210218,Call,2080.0,28
191,MU,2021/06/18,$10.08M,87.5,87.68,2021/02/19 01:35,20210218,Call,10080.0,119
192,MU,2021/06/18,$9.73M,87.5,87.68,2021/02/19 01:35,20210218,Put,9730.0,119
193,NXE,2021/03/19,$18.75K,2.5,3.76,2021/02/19 01:33,20210218,Put,18.75,28
195,GSAT,2021/03/19,$58.65K,2.5,2.24,2021/02/19 01:29,20210218,Call,58.65,28
196,FSLY,2021/09/17,$2.37M,70.0,81.39,2021/02/19 01:28,20210218,Put,2370.0,210
198,PFSI,2021/05/21,$210.00K,75.0,63.48,2021/02/19 01:26,20210218,Call,210.0,91
199,GILD,2021/06/18,$1.85M,70.0,64.86,2021/02/19 01:26,20210218,Call,1850.0,119
200,WDAY,2023/01/20,$11.97M,210.0,270.62,2021/02/19 01:24,20210218,Put,11970.0,700
201,WDAY,2023/01/20,$3.31M,135.0,270.62,2021/02/19 01:24,20210218,Put,3310.0,700
202,CMCSA,2023/01/20,$1.06M,55.0,52.54,2021/02/19 01:24,20210218,Call,1060.0,700
204,MRO,2021/02/26,$50.22K,10.0,9.26,2021/02/19 01:24,20210218,Call,50.22,7
205,GILD,2021/06/18,$1.22M,72.5,64.86,2021/02/19 01:23,20210218,Call,1220.0,119
206,PRCH,2021/05/21,$1.19M,22.5,20.06,2021/02/19 01:23,20210218,Call,1190.0,91
207,PRCH,2021/05/21,$462.50K,30.0,20.06,2021/02/19 01:23,20210218,Call,462.5,91
208,PRCH,2021/05/21,$1.52M,20.0,20.06,2021/02/19 01:23,20210218,Call,1520.0,91
209,M,2021/08/20,$370.00K,12.0,14.11,2021/02/19 01:20,20210218,Put,370.0,182
210,WBA,2021/03/19,$57.00K,57.5,48.94,2021/02/19 01:20,20210218,Call,57.0,28
211,VALE,2021/04/16,$364.50K,16.0,17.81,2021/02/19 01:19,20210218,Put,364.5,56
213,PLTR,2021/11/19,$1.11M,50.0,25.06,2021/02/19 01:17,20210218,Call,1110.0,273
214,SPCE,2021/02/26,$309.54K,55.0,48.58,2021/02/19 01:16,20210218,Call,309.54,7
215,TSM,2021/04/16,$614.40K,120.0,134.7,2021/02/19 01:14,20210218,Put,614.4,56
216,TSM,2021/04/16,$522.24K,155.0,134.7,2021/02/19 01:14,20210218,Call,522.24,56
217,TSM,2021/04/16,$97.92K,100.0,134.7,2021/02/19 01:14,20210218,Put,97.92,56
219,CCIV,2021/08/20,$3.56M,50.0,59.74,2021/02/19 01:11,20210218,Call,3560.0,182
220,CCIV,2021/08/20,$3.13M,60.0,59.74,2021/02/19 01:11,20210218,Call,3130.0,182
221,EQT,2022/01/21,$857.50K,15.0,18.77,2021/02/19 01:09,20210218,Put,857.5,336
222,NRG,2021/03/19,$250.00K,35.0,38.64,2021/02/19 01:09,20210218,Put,250.0,28
223,SLQT,2021/10/15,$110.00K,15.0,27.84,2021/02/19 01:07,20210218,Put,110.0,238
225,MP,2021/03/19,$1.05M,50.0,42.62,2021/02/19 01:06,20210218,Call,1050.0,28
226,BILL,2021/03/19,$18.95M,130.0,174.21,2021/02/19 01:06,20210218,Call,18950.0,28
228,OXY,2021/04/16,$295.50K,24.0,25.87,2021/02/19 01:04,20210218,Put,295.5,56
231,TRXC,2021/04/16,$127.25K,8.0,4.64,2021/02/19 01:03,20210218,Call,127.25,56
232,CRM,2021/06/18,$1.03M,220.0,244.86,2021/02/19 01:00,20210218,Put,1030.0,119
233,CRM,2021/03/19,$270.00K,220.0,244.86,2021/02/19 01:00,20210218,Put,270.0,28
234,IPOF,2021/04/16,$100.00K,12.5,14.74,2021/02/19 00:58,20210218,Put,100.0,56
235,IPOF,2021/04/16,$87.00K,25.0,14.74,2021/02/19 00:58,20210218,Call,87.0,56
236,IPOF,2021/04/16,$187.00K,17.5,14.74,2021/02/19 00:58,20210218,Call,187.0,56
237,HLT,2021/07/16,$112.50K,165.0,114.63,2021/02/19 00:55,20210218,Call,112.5,147
238,ZNGA,2021/04/16,$98.00K,12.0,12.15,2021/02/19 00:55,20210218,Call,98.0,56
239,TME,2021/07/16,$765.00K,24.0,25.65,2021/02/19 00:55,20210218,Put,765.0,147
240,TEVA,2021/09/17,$345.00K,10.0,11.01,2021/02/19 00:51,20210218,Put,345.0,210
241,DBX,2022/01/21,$270.00K,18.0,24.02,2021/02/19 00:51,20210218,Put,270.0,336
242,CSOD,2021/08/20,$380.00K,60.0,54.27,2021/02/19 00:51,20210218,Call,380.0,182
243,PLTR,2021/04/16,$652.50K,25.0,25.04,2021/02/19 00:50,20210218,Put,652.5,56
244,SBE,2021/03/19,$715.00K,30.0,36.29,2021/02/19 00:50,20210218,Call,715.0,28
245,DUK,2021/04/16,$66.42K,97.5,90.02,2021/02/19 00:49,20210218,Call,66.42,56
246,SENS,2021/03/19,$75.00K,6.0,4.61,2021/02/19 00:48,20210218,Call,75.0,28
247,PLUG,2021/03/19,$214.50K,75.0,52.77,2021/02/19 00:46,20210218,Call,214.5,28
248,PLUG,2021/03/19,$941.13K,50.0,52.71,2021/02/19 00:46,20210218,Call,941.13,28
249,UNM,2022/01/21,$140.00K,15.0,24.93,2021/02/19 00:43,20210218,Put,140.0,336
250,AMC,2021/03/05,$104.55K,5.5,5.85,2021/02/19 00:43,20210218,Call,104.55,14
251,VFC,2021/03/05,$130.00K,83.0,78.49,2021/02/19 00:42,20210218,Call,130.0,14
252,PLTR,2021/02/26,$176.34K,25.0,25.15,2021/02/19 00:42,20210218,Put,176.34,7
255,GPN,2021/05/21,$1.53M,170.0,194.17,2021/02/19 00:42,20210218,Put,1530.0,91
257,TLRY,2021/03/19,$247.50K,65.0,32.28,2021/02/19 00:41,20210218,Call,247.5,28
258,X,2021/03/19,$41.50K,22.0,17.31,2021/02/19 00:41,20210218,Call,41.5,28
259,TLRY,2021/03/19,$989.68K,39.0,32.16,2021/02/19 00:41,20210218,Call,989.68,28
260,BP,2021/04/16,$97.15K,25.0,22.62,2021/02/19 00:40,20210218,Call,97.15,56
262,PLUG,2021/09/17,$2.48M,50.0,52.8,2021/02/19 00:36,20210218,Put,2480.0,210
264,SDC,2021/04/01,$119.75K,14.5,12.0,2021/02/19 00:35,20210218,Call,119.75,41
265,PLTR,2021/02/26,$1.15M,27.0,25.21,2021/02/19 00:35,20210218,Call,1150.0,7
266,VIAC,2021/03/19,$218.00K,55.0,62.33,2021/02/19 00:33,20210218,Put,218.0,28
267,GOEV,2021/05/21,$90.00K,30.0,15.68,2021/02/19 00:31,20210218,Call,90.0,91
268,KHC,2021/07/16,$163.50K,45.0,38.65,2021/02/19 00:31,20210218,Call,163.5,147
269,OXY,2021/08/20,$524.00K,35.0,25.95,2021/02/19 00:30,20210218,Call,524.0,182
271,LVS,2021/06/18,$639.89K,60.0,57.78,2021/02/19 00:30,20210218,Call,639.89,119
272,NRG,2022/01/21,$180.00K,28.0,38.54,2021/02/19 00:30,20210218,Put,180.0,336
273,WDC,2021/02/26,$268.00K,70.0,68.36,2021/02/19 00:29,20210218,Call,268.0,7
274,WDC,2021/02/26,$114.00K,74.0,68.36,2021/02/19 00:29,20210218,Call,114.0,7
276,TSM,2021/07/16,$1.19M,130.0,135.17,2021/02/19 00:27,20210218,Put,1190.0,147
277,PLTR,2021/03/19,$1.35M,34.0,25.3,2021/02/19 00:25,20210218,Put,1350.0,28
280,BLMN,2021/03/19,$300.00K,25.0,23.66,2021/02/19 00:24,20210218,Call,300.0,28
281,BLMN,2021/03/19,$711.00K,25.0,23.66,2021/02/19 00:24,20210218,Put,711.0,28
284,OPEN,2021/03/19,$175.50K,45.0,30.0,2021/02/19 00:23,20210218,Call,175.5,28
285,OPEN,2021/03/19,$397.50K,35.0,30.0,2021/02/19 00:23,20210218,Call,397.5,28
286,GME,2021/04/16,$273.90K,20.0,43.96,2021/02/19 00:23,20210218,Put,273.9,56
287,VLO,2021/03/19,$131.76K,75.0,68.16,2021/02/19 00:23,20210218,Call,131.76,28
288,NXE,2021/03/19,$24.00K,2.5,3.66,2021/02/19 00:22,20210218,Put,24.0,28
289,FLEX,2021/03/19,$96.52K,20.0,18.88,2021/02/19 00:21,20210218,Call,96.52,28
290,SPCE,2021/02/26,$225.00K,70.0,51.39,2021/02/19 00:21,20210218,Call,225.0,7
291,SKLZ,2021/03/19,$242.86K,30.0,35.78,2021/02/19 00:20,20210218,Put,242.86,28
292,BNTX,2022/01/21,$2.89M,110.0,111.15,2021/02/19 00:20,20210218,Call,2890.0,336
293,ZNTE,2021/03/19,$123.84K,12.5,12.25,2021/02/19 00:17,20210218,Call,123.84,28
294,WMT,2021/02/26,$123.89K,141.0,138.74,2021/02/19 00:17,20210218,Call,123.89,7
296,PACB,2021/03/19,$301.00K,47.0,43.1,2021/02/19 00:16,20210218,Call,301.0,28
297,STM,2022/01/21,$571.00K,45.0,41.05,2021/02/19 00:15,20210218,Call,571.0,336
298,BLNK,2021/04/16,$2.21M,40.0,44.45,2021/02/19 00:15,20210218,Put,2210.0,56
299,BLNK,2021/06/18,$2.12M,50.0,44.45,2021/02/19 00:15,20210218,Put,2120.0,119
301,JACK,2021/03/19,$211.20K,110.0,98.39,2021/02/19 00:14,20210218,Call,211.2,28
302,JACK,2021/03/19,$437.80K,90.0,98.39,2021/02/19 00:14,20210218,Put,437.8,28
303,JACK,2021/03/19,$910.80K,100.0,98.39,2021/02/19 00:14,20210218,Call,910.8,28
304,MUX,2021/05/21,$54.81K,3.0,1.16,2021/02/19 00:14,20210218,Call,54.81,91
305,MUX,2021/05/21,$68.44K,3.0,1.16,2021/02/19 00:14,20210218,Call,68.44,91
307,NET,2021/03/19,$134.00K,70.0,84.54,2021/02/19 00:10,20210218,Put,134.0,28
308,NOK,2021/06/18,$504.77K,4.0,4.12,2021/02/19 00:10,20210218,Call,504.77,119
309,PLTR,2021/03/19,$1.53M,34.0,25.14,2021/02/19 00:09,20210218,Put,1530.0,28
310,ALKS,2021/05/21,$163.39K,26.0,19.44,2021/02/19 00:09,20210218,Call,163.39,91
311,ALKS,2021/05/21,$225.55K,17.0,19.44,2021/02/19 00:09,20210218,Put,225.55,91
312,AAL,2021/03/19,$96.00K,17.0,17.66,2021/02/19 00:08,20210218,Put,96.0,28
313,WDC,2021/03/19,$903.60K,62.5,68.55,2021/02/19 00:08,20210218,Call,903.6,28
314,WDC,2021/03/19,$406.80K,70.0,68.55,2021/02/19 00:08,20210218,Call,406.8,28
319,LGF/A,2021/06/18,$122.40K,20.0,14.48,2021/02/19 00:07,20210218,Call,122.4,119
320,NOK,2021/06/18,$75.50K,4.0,4.13,2021/02/19 00:07,20210218,Call,75.5,119
321,UNH,2021/09/17,$615.00K,240.0,327.1,2021/02/19 00:07,20210218,Put,615.0,210
322,FSM,2021/03/19,$72.40K,7.0,7.44,2021/02/19 00:06,20210218,Put,72.4,28
323,GOLD,2023/01/20,$851.45K,15.0,20.46,2021/02/19 00:05,20210218,Call,851.45,700
324,AMC,2021/03/05,$200.36K,5.5,5.74,2021/02/19 00:05,20210218,Call,200.36,14
325,PLTR,2021/03/19,$1.53M,34.0,25.17,2021/02/19 00:04,20210218,Put,1530.0,28
326,CVS,2021/04/16,$3.73M,72.5,72.15,2021/02/19 00:04,20210218,Put,3730.0,56
327,CVS,2021/04/16,$3.48M,72.5,72.15,2021/02/19 00:04,20210218,Call,3480.0,56
328,PLTR,2021/08/20,$647.62K,30.0,25.19,2021/02/19 00:04,20210218,Call,647.62,182
329,LVS,2021/05/21,$543.08K,65.0,57.45,2021/02/19 00:02,20210218,Call,543.08,91
331,UBER,2021/04/16,$211.53K,70.0,58.82,2021/02/19 00:01,20210218,Call,211.53,56
332,DNN,2021/03/19,$38.48K,1.0,1.29,2021/02/19 00:00,20210218,Put,38.48,28
334,UEC,2021/03/19,$30.00K,1.0,2.21,2021/02/18 23:58,20210218,Put,30.0,28
335,NOK,2021/06/18,$644.61K,4.0,4.13,2021/02/18 23:57,20210218,Call,644.61,119
