,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
41,CVS,2022/01/21,$1.31M,82.5,73.72,2021/02/12 03:37,20210211,Call,1310.0,343
42,TLRY,2022/01/21,$4.32M,12.5,34.51,2021/02/12 03:37,20210211,Call,4320.0,343
43,TLRY,2022/01/21,$6.02M,10.0,34.51,2021/02/12 03:37,20210211,Call,6020.0,343
44,PHM,2021/04/16,$150.00K,40.0,49.52,2021/02/12 03:36,20210211,Put,150.0,63
45,AAL,2021/06/18,$483.37K,17.0,16.85,2021/02/12 03:36,20210211,Call,483.37,126
46,MUR,2022/01/21,$248.60K,7.5,13.7,2021/02/12 03:36,20210211,Put,248.6,343
47,REKR,2021/08/20,$1.30M,17.5,18.1,2021/02/12 03:35,20210211,Call,1300.0,189
48,REKR,2021/08/20,$580.00K,30.0,18.1,2021/02/12 03:35,20210211,Call,580.0,189
49,REKR,2021/08/20,$200.00K,7.5,18.1,2021/02/12 03:35,20210211,Put,200.0,189
50,KR,2021/02/19,$132.36K,33.5,33.44,2021/02/12 03:33,20210211,Put,132.36,7
51,KR,2021/02/19,$86.14K,33.0,33.44,2021/02/12 03:33,20210211,Put,86.14,7
52,ZM,2021/06/18,$6.75M,340.0,433.23,2021/02/12 03:32,20210211,Put,6750.0,126
53,ZM,2021/06/18,$5.13M,300.0,433.23,2021/02/12 03:32,20210211,Put,5130.0,126
54,ZYNE,2021/05/21,$136.50K,15.0,6.31,2021/02/12 03:29,20210211,Call,136.5,98
55,DIS,2021/05/21,$922.50K,220.0,189.89,2021/02/12 03:25,20210211,Call,922.5,98
56,CRIS,2021/03/19,$420.00K,15.0,10.86,2021/02/12 03:23,20210211,Call,420.0,35
57,CRIS,2021/06/18,$960.00K,15.0,10.86,2021/02/12 03:23,20210211,Call,960.0,126
58,QSR,2021/04/16,$190.50K,52.5,58.7,2021/02/12 03:22,20210211,Put,190.5,63
59,BHC,2023/01/20,$1.04M,40.0,29.85,2021/02/12 03:21,20210211,Call,1040.0,707
60,PYPL,2022/01/21,$16.63M,330.0,286.6,2021/02/12 03:18,20210211,Call,16630.0,343
67,TSN,2021/02/26,$150.00K,64.0,65.28,2021/02/12 03:13,20210211,Put,150.0,14
68,GOLD,2021/03/19,$339.00K,22.0,22.14,2021/02/12 03:12,20210211,Call,339.0,35
69,GOLD,2021/03/19,$45.00K,27.0,22.14,2021/02/12 03:12,20210211,Call,45.0,35
70,BBD,2021/06/18,$330.00K,5.0,4.68,2021/02/12 03:12,20210211,Put,330.0,126
71,BBD,2021/06/18,$180.00K,5.0,4.68,2021/02/12 03:12,20210211,Call,180.0,126
72,PEP,2021/02/26,$18.00K,150.0,135.29,2021/02/12 03:10,20210211,Call,18.0,14
73,PBR,2021/03/19,$235.00K,10.0,10.48,2021/02/12 03:10,20210211,Put,235.0,35
74,PBR,2021/03/19,$485.00K,10.0,10.48,2021/02/12 03:10,20210211,Call,485.0,35
75,TSN,2022/01/21,$1.52M,65.0,65.29,2021/02/12 03:08,20210211,Put,1520.0,343
76,FOLD,2021/02/19,$618.98K,15.0,18.93,2021/02/12 03:07,20210211,Put,618.98,7
77,SOS,2021/05/21,$1.80M,2.5,5.54,2021/02/12 03:05,20210211,Call,1800.0,98
78,SOS,2023/01/20,$2.09M,5.0,5.54,2021/02/12 03:05,20210211,Call,2090.0,707
79,DOYU,2021/02/19,$750.00K,17.5,18.0,2021/02/12 03:04,20210211,Call,750.0,7
80,MU,2021/03/05,$726.70K,86.0,85.78,2021/02/12 03:02,20210211,Call,726.7,21
81,BABA,2021/03/19,$8.01M,270.0,271.72,2021/02/12 03:01,20210211,Call,8010.0,35
82,BABA,2021/03/19,$20.33M,240.0,271.72,2021/02/12 03:01,20210211,Call,20330.0,35
83,BABA,2021/03/19,$1.61M,310.0,271.78,2021/02/12 03:01,20210211,Call,1610.0,35
84,BABA,2021/03/19,$2.43M,300.0,271.72,2021/02/12 03:01,20210211,Call,2430.0,35
85,CCL,2021/03/19,$162.50K,17.5,20.55,2021/02/12 03:01,20210211,Put,162.5,35
86,BEAM,2021/05/21,$1.21M,150.0,106.9,2021/02/12 02:57,20210211,Call,1210.0,98
87,IPOE,2021/03/19,$382.50K,25.0,23.01,2021/02/12 02:57,20210211,Call,382.5,35
88,MU,2022/01/21,$4.20M,90.0,85.87,2021/02/12 02:55,20210211,Call,4200.0,343
89,TEVA,2021/09/17,$306.17K,12.0,11.35,2021/02/12 02:54,20210211,Call,306.17,217
90,TEVA,2021/09/17,$104.46K,17.0,11.35,2021/02/12 02:54,20210211,Call,104.46,217
91,FOLD,2021/03/19,$636.40K,17.0,18.99,2021/02/12 02:53,20210211,Put,636.4,35
92,MGM,2021/06/18,$900.00K,32.0,35.12,2021/02/12 02:53,20210211,Put,900.0,126
93,FOLD,2021/02/19,$630.00K,15.0,19.01,2021/02/12 02:53,20210211,Put,630.0,7
94,TSN,2021/07/16,$1.06M,65.0,65.33,2021/02/12 02:51,20210211,Put,1060.0,154
95,SEE,2021/07/16,$1.01M,41.0,43.16,2021/02/12 02:50,20210211,Put,1010.0,154
96,SEE,2021/07/16,$547.58K,48.0,43.16,2021/02/12 02:50,20210211,Call,547.58,154
97,DIS,2021/03/19,$1.81M,190.0,189.45,2021/02/12 02:47,20210211,Call,1810.0,35
98,TSN,2022/01/21,$914.40K,57.5,65.29,2021/02/12 02:46,20210211,Put,914.4,343
99,FUTU,2021/02/19,$2.38M,190.0,166.6,2021/02/12 02:45,20210211,Call,2380.0,7
100,FUTU,2021/02/19,$7.30M,190.0,166.6,2021/02/12 02:45,20210211,Put,7300.0,7
102,DNN,2021/07/16,$74.33K,2.5,1.1,2021/02/12 02:42,20210211,Call,74.33,154
103,DNN,2021/07/16,$70.00K,2.5,1.1,2021/02/12 02:41,20210211,Call,70.0,154
104,DNN,2021/04/16,$50.32K,2.5,1.1,2021/02/12 02:41,20210211,Call,50.32,63
105,DNN,2021/07/16,$114.17K,2.5,1.1,2021/02/12 02:41,20210211,Call,114.17,154
106,PANW,2023/01/20,$9.45M,400.0,390.08,2021/02/12 02:39,20210211,Call,9450.0,707
107,UWMC,2021/03/19,$51.24K,12.5,9.3,2021/02/12 02:39,20210211,Call,51.24,35
108,CMI,2021/03/19,$585.00K,260.0,239.64,2021/02/12 02:38,20210211,Call,585.0,35
109,UWMC,2021/03/19,$43.68K,12.5,9.22,2021/02/12 02:38,20210211,Call,43.68,35
110,CARG,2021/02/19,$245.00K,35.0,35.53,2021/02/12 02:37,20210211,Call,245.0,7
111,CRON,2021/02/26,$145.00K,12.5,12.6,2021/02/12 02:35,20210211,Call,145.0,14
112,CCJ,2021/07/16,$188.00K,22.0,15.64,2021/02/12 02:32,20210211,Call,188.0,154
113,HYLN,2021/02/19,$158.06K,16.0,16.71,2021/02/12 02:32,20210211,Call,158.06,7
114,SCHW,2021/03/19,$203.00K,55.0,55.86,2021/02/12 02:30,20210211,Put,203.0,35
115,CGRO,2021/03/19,$70.00K,17.5,12.78,2021/02/12 02:29,20210211,Call,70.0,35
116,SNDL,2021/02/26,$75.00K,7.0,2.72,2021/02/12 02:28,20210211,Call,75.0,14
117,BABA,2021/02/19,$95.00K,290.0,272.2,2021/02/12 02:28,20210211,Call,95.0,7
118,BABA,2021/02/19,$127.00K,260.0,272.2,2021/02/12 02:28,20210211,Put,127.0,7
119,AXTA,2021/04/16,$715.36K,30.0,27.24,2021/02/12 02:28,20210211,Call,715.36,63
120,AMC,2022/01/21,$715.00K,3.5,5.58,2021/02/12 02:26,20210211,Put,715.0,343
121,AMC,2022/01/21,$425.00K,2.5,5.58,2021/02/12 02:26,20210211,Put,425.0,343
122,GPRO,2021/02/26,$42.83K,8.0,8.15,2021/02/12 02:25,20210211,Put,42.83,14
123,SNDL,2021/03/19,$186.66K,1.0,2.74,2021/02/12 02:23,20210211,Call,186.66,35
124,SNDL,2021/02/19,$82.94K,5.0,2.69,2021/02/12 02:23,20210211,Call,82.94,7
125,RTX,2021/03/19,$116.10K,65.0,71.65,2021/02/12 02:23,20210211,Put,116.1,35
126,STKL,2021/06/18,$1.47M,7.5,16.52,2021/02/12 02:22,20210211,Call,1470.0,126
127,STKL,2022/01/21,$1.27M,20.0,16.52,2021/02/12 02:22,20210211,Call,1270.0,343
128,STKL,2021/06/18,$660.66K,15.0,16.52,2021/02/12 02:22,20210211,Call,660.66,126
129,STKL,2021/06/18,$1.95M,10.0,16.52,2021/02/12 02:22,20210211,Call,1950.0,126
130,STKL,2021/06/18,$900.00K,12.5,16.52,2021/02/12 02:22,20210211,Call,900.0,126
131,STKL,2022/01/21,$3.60M,20.0,16.52,2021/02/12 02:22,20210211,Call,3600.0,343
132,ITUB,2022/01/21,$729.00K,5.0,5.14,2021/02/12 02:22,20210211,Put,729.0,343
133,VIRT,2021/02/19,$202.29K,29.0,27.73,2021/02/12 02:18,20210211,Put,202.29,7
135,LUMN,2021/07/16,$98.60K,10.0,11.42,2021/02/12 02:16,20210211,Put,98.6,154
136,GME,2021/02/19,$1.33M,40.0,48.85,2021/02/12 02:15,20210211,Call,1330.0,7
137,GME,2021/02/19,$246.04K,40.0,48.85,2021/02/12 02:15,20210211,Put,246.04,7
138,JPM,2022/01/21,$1.25M,110.0,139.09,2021/02/12 02:13,20210211,Put,1250.0,343
139,AVID,2021/04/16,$95.04K,17.5,23.62,2021/02/12 02:11,20210211,Put,95.04,63
140,EXPE,2021/03/19,$984.70K,125.0,148.14,2021/02/12 02:10,20210211,Put,984.7,35
141,DNN,2021/03/19,$100.00K,2.5,1.06,2021/02/12 02:09,20210211,Call,100.0,35
142,IQ,2021/06/18,$372.75K,27.5,25.99,2021/02/12 02:08,20210211,Call,372.75,126
143,GLUU,2021/09/17,$39.90K,13.0,12.56,2021/02/12 02:08,20210211,Call,39.9,217
144,BABA,2021/03/19,$527.94K,300.0,272.47,2021/02/12 02:08,20210211,Call,527.94,35
145,GLUU,2021/09/17,$71.85K,13.0,12.56,2021/02/12 02:08,20210211,Call,71.85,217
146,DKNG,2021/02/26,$265.99K,63.0,59.6,2021/02/12 02:07,20210211,Call,265.99,14
147,DKNG,2021/02/26,$303.99K,62.0,59.6,2021/02/12 02:07,20210211,Call,303.99,14
148,TLRY,2021/03/19,$7.73M,100.0,38.76,2021/02/12 02:05,20210211,Put,7730.0,35
149,LYFT,2023/01/20,$535.00K,35.0,56.16,2021/02/12 02:05,20210211,Put,535.0,707
150,LYFT,2023/01/20,$2.85M,80.0,56.16,2021/02/12 02:05,20210211,Call,2850.0,707
151,LYFT,2023/01/20,$3.21M,35.0,56.16,2021/02/12 02:05,20210211,Put,3210.0,707
152,TLRY,2021/03/19,$540.50K,100.0,38.81,2021/02/12 02:05,20210211,Call,540.5,35
153,AR,2021/08/20,$509.83K,9.0,8.15,2021/02/12 02:01,20210211,Call,509.83,189
154,KO,2021/04/16,$64.25K,55.0,50.59,2021/02/12 01:59,20210211,Call,64.25,63
155,GLUU,2021/09/17,$111.75K,13.0,12.56,2021/02/12 01:58,20210211,Call,111.75,217
156,SNDL,2022/01/21,$219.30K,7.0,3.11,2021/02/12 01:58,20210211,Call,219.3,343
157,TLRY,2021/03/19,$494.50K,100.0,38.28,2021/02/12 01:56,20210211,Call,494.5,35
158,TLRY,2021/03/19,$7.75M,100.0,38.28,2021/02/12 01:56,20210211,Put,7750.0,35
159,SNDL,2022/01/21,$212.16K,7.0,2.95,2021/02/12 01:55,20210211,Call,212.16,343
160,PBR,2021/04/16,$87.52K,11.0,10.48,2021/02/12 01:54,20210211,Call,87.52,63
161,PBR,2021/04/16,$57.91K,12.0,10.48,2021/02/12 01:54,20210211,Call,57.91,63
162,TVTY,2021/08/20,$210.00K,35.0,24.48,2021/02/12 01:52,20210211,Call,210.0,189
163,GSAT,2021/07/16,$50.00K,4.0,2.18,2021/02/12 01:52,20210211,Call,50.0,154
164,JPM,2022/01/21,$275.00K,90.0,138.64,2021/02/12 01:51,20210211,Put,275.0,343
165,JPM,2022/01/21,$4.97M,90.0,138.64,2021/02/12 01:51,20210211,Call,4970.0,343
166,ZNGA,2021/02/26,$271.64K,13.0,12.0,2021/02/12 01:51,20210211,Put,271.64,14
167,SNDL,2022/01/21,$191.45K,7.0,2.79,2021/02/12 01:51,20210211,Call,191.45,343
168,BBBY,2021/02/19,$88.65K,26.0,27.94,2021/02/12 01:50,20210211,Put,88.65,7
169,OPEN,2021/03/19,$600.00K,35.0,36.08,2021/02/12 01:49,20210211,Call,600.0,35
170,FUTU,2021/03/19,$440.00K,100.0,155.13,2021/02/12 01:48,20210211,Put,440.0,35
171,VALE,2021/04/16,$83.79K,20.0,17.35,2021/02/12 01:48,20210211,Call,83.79,63
172,PFE,2021/02/19,$396.84K,36.0,34.31,2021/02/12 01:47,20210211,Put,396.84,7
173,PFE,2021/02/19,$64.29K,34.0,34.31,2021/02/12 01:47,20210211,Put,64.29,7
175,SNDL,2022/01/21,$90.00K,7.0,2.82,2021/02/12 01:44,20210211,Call,90.0,343
176,SUM,2021/03/19,$3.26M,20.0,23.95,2021/02/12 01:43,20210211,Call,3260.0,35
177,SUM,2021/03/19,$1.65M,25.0,23.95,2021/02/12 01:43,20210211,Call,1650.0,35
178,FE,2023/01/20,$120.00K,50.0,31.12,2021/02/12 01:42,20210211,Call,120.0,707
179,FE,2023/01/20,$220.00K,45.0,31.12,2021/02/12 01:42,20210211,Call,220.0,707
180,ACB,2023/01/20,$820.00K,12.0,15.0,2021/02/12 01:40,20210211,Call,820.0,707
181,CLOV,2021/02/19,$65.09K,12.5,12.0,2021/02/12 01:40,20210211,Call,65.09,7
182,ANGI,2021/03/19,$220.00K,15.0,15.74,2021/02/12 01:39,20210211,Put,220.0,35
183,ANGI,2021/02/19,$90.00K,15.0,15.74,2021/02/12 01:39,20210211,Put,90.0,7
185,TWTR,2021/02/19,$137.99K,70.0,66.9,2021/02/12 01:39,20210211,Call,137.99,7
187,DNN,2021/07/16,$65.16K,2.5,1.06,2021/02/12 01:37,20210211,Call,65.16,154
188,HEXO,2021/03/19,$340.57K,9.0,7.98,2021/02/12 01:37,20210211,Put,340.57,35
189,GT,2022/01/21,$285.00K,22.0,14.02,2021/02/12 01:36,20210211,Call,285.0,343
191,HCC,2021/04/16,$756.00K,20.0,21.28,2021/02/12 01:34,20210211,Call,756.0,63
192,HTZGQ,2022/01/21,$67.50K,3.0,0.0,2021/02/12 01:34,20210211,Call,67.5,343
193,HTZGQ,2022/01/21,$12.50K,8.0,0.0,2021/02/12 01:34,20210211,Call,12.5,343
194,XOM,2021/03/19,$218.02K,47.5,49.04,2021/02/12 01:33,20210211,Put,218.02,35
195,XOM,2021/03/19,$217.67K,47.5,49.04,2021/02/12 01:33,20210211,Put,217.67,35
196,SNDL,2022/01/21,$144.75K,7.0,2.6,2021/02/12 01:33,20210211,Call,144.75,343
198,AMAT,2021/02/19,$413.13K,111.0,110.95,2021/02/12 01:33,20210211,Put,413.13,7
199,DIS,2021/02/19,$105.44K,215.0,188.7,2021/02/12 01:32,20210211,Call,105.44,7
200,DIS,2021/02/19,$291.32K,200.0,188.7,2021/02/12 01:32,20210211,Call,291.32,7
201,DIS,2021/02/19,$104.35K,215.0,188.7,2021/02/12 01:32,20210211,Call,104.35,7
202,SQ,2021/02/19,$628.27K,270.0,263.09,2021/02/12 01:32,20210211,Call,628.27,7
203,SQ,2023/01/20,$7.86M,200.0,263.17,2021/02/12 01:32,20210211,Put,7860.0,707
204,SQ,2023/01/20,$10.06M,350.0,263.17,2021/02/12 01:32,20210211,Call,10060.0,707
205,CYBR,2021/02/19,$80.00K,180.0,161.49,2021/02/12 01:31,20210211,Call,80.0,7
206,TWTR,2021/02/19,$141.24K,70.0,66.92,2021/02/12 01:30,20210211,Call,141.24,7
207,VALE,2021/04/16,$83.96K,20.0,17.41,2021/02/12 01:30,20210211,Call,83.96,63
208,VALE,2021/04/16,$55.65K,20.0,17.42,2021/02/12 01:30,20210211,Call,55.65,63
209,VALE,2021/04/16,$87.32K,20.0,17.41,2021/02/12 01:30,20210211,Call,87.32,63
210,HP,2022/01/21,$389.74K,40.0,26.35,2021/02/12 01:29,20210211,Call,389.74,343
211,ADNT,2021/02/19,$240.00K,36.0,36.36,2021/02/12 01:29,20210211,Call,240.0,7
212,OPEN,2021/05/21,$850.00K,35.0,34.78,2021/02/12 01:29,20210211,Call,850.0,98
213,WYNN,2021/03/19,$469.30K,130.0,113.18,2021/02/12 01:27,20210211,Call,469.3,35
215,DIS,2021/03/19,$1.18M,195.0,188.47,2021/02/12 01:27,20210211,Call,1180.0,35
216,DIS,2021/03/19,$520.03K,210.0,188.47,2021/02/12 01:27,20210211,Call,520.03,35
217,DIS,2021/03/19,$683.51K,200.0,188.47,2021/02/12 01:27,20210211,Call,683.51,35
218,DIS,2021/03/19,$937.30K,210.0,188.47,2021/02/12 01:27,20210211,Call,937.3,35
219,DIS,2021/03/19,$409.50K,210.0,188.47,2021/02/12 01:27,20210211,Call,409.5,35
221,DOCU,2023/01/20,$8.95M,350.0,254.88,2021/02/12 01:26,20210211,Call,8950.0,707
222,DOCU,2023/01/20,$7.35M,200.0,254.88,2021/02/12 01:26,20210211,Put,7350.0,707
223,NOK,2021/06/18,$153.93K,5.0,4.09,2021/02/12 01:26,20210211,Call,153.93,126
224,VALE,2021/04/16,$120.96K,20.0,17.45,2021/02/12 01:23,20210211,Call,120.96,63
225,SNDL,2022/01/21,$250.00K,5.0,2.59,2021/02/12 01:22,20210211,Call,250.0,343
226,VALE,2021/04/16,$123.84K,20.0,17.47,2021/02/12 01:21,20210211,Call,123.84,63
227,PSTH,2021/05/21,$645.00K,30.0,29.87,2021/02/12 01:21,20210211,Call,645.0,98
228,PSTH,2021/05/21,$460.00K,40.0,29.87,2021/02/12 01:21,20210211,Call,460.0,98
229,PSTH,2021/02/19,$205.00K,30.0,29.87,2021/02/12 01:21,20210211,Put,205.0,7
230,TCOM,2021/09/17,$609.00K,30.0,37.34,2021/02/12 01:20,20210211,Put,609.0,217
231,AAL,2022/01/21,$310.65K,10.0,16.96,2021/02/12 01:20,20210211,Put,310.65,343
232,VALE,2021/04/16,$64.48K,20.0,17.47,2021/02/12 01:20,20210211,Call,64.48,63
233,SNDL,2022/01/21,$89.00K,7.0,2.61,2021/02/12 01:20,20210211,Call,89.0,343
234,DNN,2021/03/19,$300.35K,2.5,1.11,2021/02/12 01:20,20210211,Call,300.35,35
235,SNDL,2022/01/21,$144.09K,7.0,2.67,2021/02/12 01:20,20210211,Call,144.09,343
236,LBRT,2021/03/19,$192.50K,10.0,10.65,2021/02/12 01:19,20210211,Put,192.5,35
237,UNP,2021/02/19,$93.81K,200.0,205.97,2021/02/12 01:19,20210211,Put,93.81,7
238,RIO,2022/01/21,$1.55M,72.5,81.98,2021/02/12 01:18,20210211,Call,1550.0,343
239,VALE,2021/04/16,$90.00K,20.0,17.5,2021/02/12 01:18,20210211,Call,90.0,63
240,VALE,2021/04/16,$67.56K,20.0,17.49,2021/02/12 01:18,20210211,Call,67.56,63
241,VALE,2021/04/16,$131.32K,20.0,17.5,2021/02/12 01:18,20210211,Call,131.32,63
242,ET,2021/07/16,$174.56K,8.0,6.86,2021/02/12 01:17,20210211,Call,174.56,154
245,RIO,2022/01/21,$1.73M,70.0,82.04,2021/02/12 01:17,20210211,Call,1730.0,343
246,APHA,2021/02/19,$180.40K,22.0,18.85,2021/02/12 01:17,20210211,Call,180.4,7
247,CLR,2021/03/19,$305.00K,17.5,22.06,2021/02/12 01:16,20210211,Put,305.0,35
248,CLR,2021/03/19,$730.00K,20.0,22.06,2021/02/12 01:16,20210211,Put,730.0,35
249,CLR,2021/02/19,$206.25K,20.0,22.06,2021/02/12 01:16,20210211,Put,206.25,7
250,PAA,2022/01/21,$50.00K,15.0,8.32,2021/02/12 01:14,20210211,Call,50.0,343
251,SNDL,2022/01/21,$140.84K,7.0,2.57,2021/02/12 01:12,20210211,Call,140.84,343
253,ENDP,2021/03/19,$1.10M,9.0,9.07,2021/02/12 01:12,20210211,Put,1100.0,35
254,ENDP,2021/03/19,$750.00K,9.0,9.07,2021/02/12 01:12,20210211,Call,750.0,35
255,CCL,2022/01/21,$360.00K,30.0,20.77,2021/02/12 01:11,20210211,Call,360.0,343
256,SNDL,2022/01/21,$142.72K,7.0,2.48,2021/02/12 01:11,20210211,Call,142.72,343
257,CCJ,2021/07/16,$680.00K,20.0,15.64,2021/02/12 01:11,20210211,Call,680.0,154
258,TEVA,2022/01/21,$3.70M,12.0,11.4,2021/02/12 01:10,20210211,Call,3700.0,343
259,TEVA,2022/01/21,$1.57M,17.0,11.4,2021/02/12 01:10,20210211,Call,1570.0,343
260,RVLV,2021/03/19,$130.00K,50.0,39.59,2021/02/12 01:10,20210211,Call,130.0,35
261,RVLV,2022/01/21,$1.69M,55.0,39.59,2021/02/12 01:10,20210211,Call,1690.0,343
262,RVLV,2021/03/19,$1.65M,35.0,39.59,2021/02/12 01:10,20210211,Call,1650.0,35
263,WDAY,2023/01/20,$4.86M,250.0,276.02,2021/02/12 01:10,20210211,Put,4860.0,707
264,ZYNE,2021/03/19,$163.28K,7.5,6.15,2021/02/12 01:07,20210211,Call,163.28,35
265,TEVA,2022/01/21,$416.12K,12.0,11.32,2021/02/12 01:06,20210211,Call,416.12,343
266,TEVA,2022/01/21,$173.22K,17.0,11.32,2021/02/12 01:06,20210211,Call,173.22,343
267,CSCO,2022/01/21,$147.00K,35.0,47.81,2021/02/12 01:06,20210211,Put,147.0,343
268,DNN,2021/03/19,$210.32K,2.5,1.14,2021/02/12 01:05,20210211,Call,210.32,35
269,GM,2021/06/18,$526.28K,60.0,52.97,2021/02/12 01:04,20210211,Call,526.28,126
270,BHC,2021/02/19,$42.00K,31.0,29.35,2021/02/12 01:04,20210211,Call,42.0,7
271,ZNGA,2021/02/26,$373.39K,12.5,12.17,2021/02/12 01:03,20210211,Put,373.39,14
272,ZNGA,2021/02/26,$203.99K,12.5,12.17,2021/02/12 01:03,20210211,Put,203.99,14
273,BHC,2021/02/19,$126.04K,31.0,29.31,2021/02/12 01:03,20210211,Call,126.04,7
275,CCL,2021/07/16,$714.02K,22.5,20.8,2021/02/12 01:02,20210211,Call,714.02,154
276,ET,2021/07/16,$169.86K,8.0,6.87,2021/02/12 00:59,20210211,Call,169.86,154
277,ET,2021/07/16,$170.14K,8.0,6.87,2021/02/12 00:59,20210211,Call,170.14,154
278,LAUR,2021/03/19,$82.50K,15.0,14.81,2021/02/12 00:59,20210211,Call,82.5,35
279,ET,2021/07/16,$135.93K,8.0,6.86,2021/02/12 00:59,20210211,Call,135.93,154
280,PLTR,2021/02/19,$214.20K,31.0,34.35,2021/02/12 00:59,20210211,Put,214.2,7
281,JEF,2021/09/17,$426.00K,25.0,28.3,2021/02/12 00:58,20210211,Put,426.0,217
282,JEF,2021/09/17,$554.00K,30.0,28.3,2021/02/12 00:58,20210211,Call,554.0,217
283,FOXA,2021/03/19,$645.00K,33.0,32.06,2021/02/12 00:58,20210211,Call,645.0,35
285,GNW,2021/03/19,$70.94K,4.0,4.16,2021/02/12 00:58,20210211,Call,70.94,35
286,FTCH,2022/01/21,$1.44M,100.0,69.03,2021/02/12 00:58,20210211,Call,1440.0,343
287,CNK,2021/06/18,$351.85K,22.5,20.57,2021/02/12 00:57,20210211,Call,351.85,126
288,KSS,2021/03/19,$688.50K,57.5,51.03,2021/02/12 00:56,20210211,Call,688.5,35
