,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
71,GILD,2021/04/16,$6.95M,70.0,64.54,2021/02/17 02:56,20210216,Put,6950.0,58
72,XPEV,2021/03/19,$402.50K,35.0,45.13,2021/02/17 02:56,20210216,Put,402.5,30
73,LI,2021/03/19,$242.50K,25.0,30.42,2021/02/17 02:56,20210216,Put,242.5,30
74,XPEV,2021/03/19,$809.66K,45.0,45.13,2021/02/17 02:55,20210216,Put,809.66,30
75,ITP,2021/03/19,$48.30K,4.0,1.29,2021/02/17 02:54,20210216,Call,48.3,30
76,TSEM,2021/02/19,$146.77K,35.0,33.32,2021/02/17 02:53,20210216,Call,146.77,2
77,GDRX,2021/07/16,$158.90K,30.0,55.78,2021/02/17 02:51,20210216,Put,158.9,149
78,DNN,2021/03/19,$50.71K,2.5,1.43,2021/02/17 02:46,20210216,Call,50.71,30
79,APHA,2021/02/26,$495.07K,20.0,20.8,2021/02/17 02:46,20210216,Call,495.07,9
80,DNN,2021/03/19,$25.00K,5.0,1.43,2021/02/17 02:45,20210216,Call,25.0,30
81,XOM,2021/04/16,$1.17M,50.0,51.98,2021/02/17 02:43,20210216,Put,1170.0,58
82,XOM,2021/04/16,$2.17M,50.0,51.98,2021/02/17 02:43,20210216,Call,2170.0,58
83,PBR,2021/03/05,$96.00K,11.0,10.66,2021/02/17 02:42,20210216,Put,96.0,16
84,ZM,2021/05/21,$14.70M,450.0,443.97,2021/02/17 02:38,20210216,Call,14700.0,93
85,ZM,2021/02/19,$25.00K,360.0,443.97,2021/02/17 02:38,20210216,Put,25.0,2
86,ZM,2021/05/21,$15.73M,450.0,443.97,2021/02/17 02:38,20210216,Put,15730.0,93
87,ZM,2021/02/19,$21.36M,360.0,443.97,2021/02/17 02:38,20210216,Call,21360.0,2
88,ZM,2021/02/19,$22.50K,360.0,443.97,2021/02/17 02:38,20210216,Put,22.5,2
89,PSAC,2021/03/19,$95.00K,25.0,16.79,2021/02/17 02:36,20210216,Call,95.0,30
90,DNMR,2021/02/19,$25.00K,40.0,53.12,2021/02/17 02:34,20210216,Put,25.0,2
91,DNMR,2021/02/19,$145.20K,45.0,53.12,2021/02/17 02:34,20210216,Put,145.2,2
92,CPRT,2021/02/19,$529.79K,120.0,117.88,2021/02/17 02:33,20210216,Call,529.79,2
93,PLTR,2021/02/19,$125.22K,31.5,28.06,2021/02/17 02:33,20210216,Call,125.22,2
94,AKAM,2021/03/19,$296.25K,92.5,99.68,2021/02/17 02:32,20210216,Put,296.25,30
95,AKAM,2021/05/21,$742.78K,97.5,99.61,2021/02/17 02:32,20210216,Put,742.78,93
96,DNN,2021/04/16,$84.28K,2.5,1.48,2021/02/17 02:31,20210216,Call,84.28,58
97,ACTG,2021/02/19,$466.88K,7.5,8.2,2021/02/17 02:28,20210216,Call,466.88,2
98,ACTG,2021/03/19,$560.25K,10.0,8.2,2021/02/17 02:28,20210216,Call,560.25,30
99,ACTG,2021/03/19,$1.12M,7.5,8.2,2021/02/17 02:28,20210216,Call,1120.0,30
100,CPRT,2021/02/19,$553.35K,120.0,118.27,2021/02/17 02:27,20210216,Call,553.35,2
101,PLUG,2021/06/18,$970.00K,55.0,59.45,2021/02/17 02:27,20210216,Put,970.0,121
102,SNDL,2021/02/19,$40.29K,2.0,2.24,2021/02/17 02:26,20210216,Call,40.29,2
103,PLUG,2021/06/18,$1000.00K,55.0,59.62,2021/02/17 02:26,20210216,Put,1000.0,121
104,SNDL,2021/02/19,$46.44K,2.5,2.24,2021/02/17 02:25,20210216,Call,46.44,2
105,HIMS,2021/03/19,$436.00K,25.0,21.85,2021/02/17 02:25,20210216,Call,436.0,30
106,SNDL,2021/02/19,$40.00K,2.5,2.24,2021/02/17 02:25,20210216,Put,40.0,2
107,GOEV,2021/02/19,$10.00K,20.0,16.77,2021/02/17 02:23,20210216,Call,10.0,2
108,GOEV,2021/02/19,$9.00K,20.0,16.77,2021/02/17 02:23,20210216,Call,9.0,2
109,GOEV,2021/05/21,$1.10M,22.5,16.77,2021/02/17 02:23,20210216,Call,1100.0,93
110,NGA,2021/03/19,$180.00K,30.0,23.98,2021/02/17 02:23,20210216,Call,180.0,30
111,TLRY,2021/03/19,$2.07M,30.0,35.33,2021/02/17 02:21,20210216,Call,2070.0,30
112,TLRY,2021/03/19,$1.48M,40.0,35.33,2021/02/17 02:21,20210216,Call,1480.0,30
113,TEVA,2021/03/19,$117.00K,12.0,11.26,2021/02/17 02:20,20210216,Call,117.0,30
114,SNDL,2021/02/19,$21.17K,3.0,2.19,2021/02/17 02:20,20210216,Call,21.17,2
115,DNN,2021/03/19,$260.00K,2.5,1.46,2021/02/17 02:20,20210216,Put,260.0,30
116,SNDL,2021/02/19,$22.11K,3.0,2.22,2021/02/17 02:20,20210216,Call,22.11,2
117,SNDL,2021/02/19,$24.98K,3.0,2.22,2021/02/17 02:20,20210216,Call,24.98,2
118,AGTC,2021/03/19,$171.08K,10.0,8.08,2021/02/17 02:18,20210216,Call,171.08,30
119,AGTC,2021/02/19,$134.42K,7.5,8.08,2021/02/17 02:18,20210216,Call,134.42,2
120,API,2021/03/19,$1.04M,135.0,102.58,2021/02/17 02:16,20210216,Call,1040.0,30
121,XEC,2021/03/19,$105.00K,45.0,53.24,2021/02/17 02:16,20210216,Put,105.0,30
122,FSR,2021/03/19,$390.00K,17.5,19.71,2021/02/17 02:14,20210216,Call,390.0,30
123,SOS,2021/03/19,$910.00K,2.5,11.62,2021/02/17 02:14,20210216,Call,910.0,30
124,SOS,2021/02/19,$910.00K,2.5,11.62,2021/02/17 02:14,20210216,Call,910.0,2
125,SLQT,2021/03/19,$75.00K,30.0,27.59,2021/02/17 02:14,20210216,Call,75.0,30
126,TIGR,2021/02/19,$480.00K,35.0,36.66,2021/02/17 02:13,20210216,Call,480.0,2
127,RY,2021/03/19,$187.50K,85.0,83.92,2021/02/17 02:13,20210216,Call,187.5,30
128,AR,2021/03/19,$144.00K,10.0,9.14,2021/02/17 02:12,20210216,Call,144.0,30
129,CCIV,2021/03/19,$8.22K,10.0,40.95,2021/02/17 02:12,20210216,Put,8.22,30
130,CLW,2021/02/19,$362.10K,40.0,43.29,2021/02/17 02:07,20210216,Call,362.1,2
131,CCIV,2021/03/19,$919.57K,50.0,39.65,2021/02/17 02:06,20210216,Call,919.57,30
132,FUTU,2021/03/19,$3.92M,200.0,179.65,2021/02/17 02:05,20210216,Call,3920.0,30
133,FUTU,2021/03/19,$7.59M,200.0,179.65,2021/02/17 02:05,20210216,Put,7590.0,30
134,SE,2021/02/26,$430.00K,305.0,277.7,2021/02/17 02:05,20210216,Call,430.0,9
135,KBH,2021/07/16,$310.86K,32.0,42.19,2021/02/17 02:04,20210216,Put,310.86,149
136,LUV,2022/01/21,$295.50K,35.0,51.59,2021/02/17 02:03,20210216,Put,295.5,338
137,BX,2021/06/18,$891.75K,67.5,70.5,2021/02/17 02:02,20210216,Call,891.75,121
138,BX,2021/03/19,$1.56M,60.0,70.5,2021/02/17 02:02,20210216,Call,1560.0,30
139,BB,2021/02/19,$10.97K,10.0,12.39,2021/02/17 02:02,20210216,Put,10.97,2
140,ACTG,2021/03/19,$415.65K,7.5,8.17,2021/02/17 02:01,20210216,Call,415.65,30
141,ACTG,2021/03/19,$1.10M,10.0,8.17,2021/02/17 02:01,20210216,Call,1100.0,30
142,ACTG,2021/02/19,$916.88K,7.5,8.17,2021/02/17 02:01,20210216,Call,916.88,2
143,ACTG,2021/03/19,$1.71M,7.5,8.17,2021/02/17 02:01,20210216,Call,1710.0,30
144,BB,2021/02/19,$10.56K,10.0,12.42,2021/02/17 02:00,20210216,Put,10.56,2
145,AEM,2021/08/20,$810.00K,60.0,64.23,2021/02/17 01:56,20210216,Put,810.0,184
146,MRNA,2021/02/19,$53.30K,200.0,177.49,2021/02/17 01:55,20210216,Call,53.3,2
147,MRNA,2021/02/26,$404.30K,205.0,177.49,2021/02/17 01:55,20210216,Call,404.3,9
148,LEVI,2021/03/19,$157.50K,22.0,21.49,2021/02/17 01:55,20210216,Call,157.5,30
149,LEVI,2021/03/19,$47.25K,24.0,21.49,2021/02/17 01:55,20210216,Call,47.25,30
150,LEVI,2021/03/19,$61.25K,19.0,21.49,2021/02/17 01:55,20210216,Put,61.25,30
151,LEVI,2021/02/19,$26.25K,22.0,21.49,2021/02/17 01:55,20210216,Call,26.25,2
152,OTIC,2021/03/19,$82.00K,12.5,5.0,2021/02/17 01:53,20210216,Call,82.0,30
153,OTIC,2021/03/19,$422.00K,5.0,5.0,2021/02/17 01:53,20210216,Call,422.0,30
154,LUV,2022/01/21,$334.90K,35.0,51.53,2021/02/17 01:53,20210216,Put,334.9,338
155,LPRO,2021/03/19,$72.00K,50.0,40.0,2021/02/17 01:52,20210216,Call,72.0,30
156,PLTR,2021/03/19,$574.10K,29.0,28.41,2021/02/17 01:50,20210216,Put,574.1,30
157,MCD,2021/04/16,$300.00K,195.0,215.34,2021/02/17 01:49,20210216,Put,300.0,58
158,PRTS,2021/02/19,$51.70K,25.0,21.56,2021/02/17 01:49,20210216,Call,51.7,2
159,COTY,2021/08/20,$154.50K,6.0,7.22,2021/02/17 01:48,20210216,Put,154.5,184
160,PEP,2022/01/21,$1000.00K,135.0,134.46,2021/02/17 01:47,20210216,Call,1000.0,338
161,CYBR,2021/02/26,$520.00K,146.0,153.42,2021/02/17 01:47,20210216,Put,520.0,9
162,SQ,2021/02/19,$175.59K,290.0,274.89,2021/02/17 01:46,20210216,Call,175.59,2
163,NEE,2021/03/19,$136.60K,85.0,81.2,2021/02/17 01:45,20210216,Call,136.6,30
164,CGC,2021/02/26,$168.09K,40.0,42.5,2021/02/17 01:43,20210216,Put,168.09,9
165,FUSE,2021/03/19,$190.98K,10.0,10.8,2021/02/17 01:43,20210216,Call,190.98,30
166,ON,2021/07/16,$897.08K,40.0,41.51,2021/02/17 01:42,20210216,Call,897.08,149
167,PLUG,2021/02/26,$532.07K,50.0,58.98,2021/02/17 01:41,20210216,Put,532.07,9
168,LI,2021/02/26,$193.00K,30.0,30.35,2021/02/17 01:40,20210216,Put,193.0,9
169,ON,2021/07/16,$1.20M,40.0,41.64,2021/02/17 01:40,20210216,Call,1200.0,149
170,PLUG,2021/03/19,$784.89K,49.0,58.63,2021/02/17 01:40,20210216,Put,784.89,30
171,PLTR,2021/02/26,$283.73K,25.0,28.59,2021/02/17 01:40,20210216,Put,283.73,9
172,PINS,2021/05/21,$1.47M,85.0,87.7,2021/02/17 01:37,20210216,Call,1470.0,93
173,PCG,2022/01/21,$101.01K,17.0,11.87,2021/02/17 01:36,20210216,Call,101.01,338
174,SNDL,2022/01/21,$180.00K,3.5,2.07,2021/02/17 01:35,20210216,Call,180.0,338
175,WB,2021/03/19,$279.50K,55.0,61.24,2021/02/17 01:34,20210216,Put,279.5,30
176,GEO,2021/03/19,$194.80K,8.0,8.16,2021/02/17 01:33,20210216,Put,194.8,30
177,SNAP,2021/04/16,$1.40M,50.0,62.14,2021/02/17 01:32,20210216,Put,1400.0,58
178,QTT,2021/04/16,$990.00K,5.0,5.19,2021/02/17 01:31,20210216,Put,990.0,58
179,PINS,2021/05/21,$1.50M,65.0,87.63,2021/02/17 01:31,20210216,Put,1500.0,93
180,ZM,2021/02/19,$132.84K,490.0,448.06,2021/02/17 01:29,20210216,Call,132.84,2
181,QTT,2021/04/16,$1.17M,5.0,5.14,2021/02/17 01:28,20210216,Call,1170.0,58
182,DVN,2021/02/26,$435.00K,21.0,20.58,2021/02/17 01:27,20210216,Call,435.0,9
183,OTIC,2021/03/19,$513.76K,5.0,4.95,2021/02/17 01:27,20210216,Call,513.76,30
184,OTIC,2021/03/19,$106.21K,12.5,4.95,2021/02/17 01:27,20210216,Call,106.21,30
185,DKNG,2021/03/05,$63.73K,75.0,60.54,2021/02/17 01:26,20210216,Call,63.73,16
186,IQ,2021/06/18,$378.00K,30.0,24.81,2021/02/17 01:24,20210216,Call,378.0,121
187,MU,2021/03/05,$340.69K,88.5,87.47,2021/02/17 01:23,20210216,Call,340.69,16
188,SIRI,2021/02/26,$17.97K,6.0,6.02,2021/02/17 01:23,20210216,Put,17.97,9
189,PLTR,2021/03/12,$196.00K,25.0,28.67,2021/02/17 01:23,20210216,Put,196.0,23
190,PHM,2021/03/12,$80.58K,50.0,46.86,2021/02/17 01:22,20210216,Call,80.58,23
191,BBBY,2021/02/26,$95.55K,35.0,26.79,2021/02/17 01:20,20210216,Call,95.55,9
192,ZTO,2021/03/19,$250.00K,35.0,38.19,2021/02/17 01:19,20210216,Put,250.0,30
193,ZTO,2021/03/19,$341.16K,40.0,38.22,2021/02/17 01:19,20210216,Put,341.16,30
194,CSCO,2021/03/19,$1.51M,47.0,46.56,2021/02/17 01:19,20210216,Put,1510.0,30
195,CSCO,2021/03/19,$1.08M,47.0,46.56,2021/02/17 01:19,20210216,Call,1080.0,30
196,UUUU,2021/07/16,$240.00K,5.0,6.09,2021/02/17 01:18,20210216,Call,240.0,149
197,FCX,2021/05/21,$576.00K,32.0,32.5,2021/02/17 01:18,20210216,Put,576.0,93
198,BBBY,2021/03/19,$164.55K,32.0,26.78,2021/02/17 01:16,20210216,Call,164.55,30
199,SQ,2021/06/18,$1.77M,360.0,274.62,2021/02/17 01:16,20210216,Call,1770.0,121
200,PAGP,2021/03/19,$94.50K,9.0,8.85,2021/02/17 01:16,20210216,Call,94.5,30
201,IQ,2021/02/26,$32.73K,35.0,24.79,2021/02/17 01:16,20210216,Call,32.73,9
202,OEG,2021/02/19,$59.58K,7.5,9.02,2021/02/17 01:14,20210216,Put,59.58,2
203,TOL,2021/03/19,$290.00K,55.0,54.45,2021/02/17 01:14,20210216,Call,290.0,30
204,WELL,2021/03/19,$570.05K,62.5,66.95,2021/02/17 01:14,20210216,Put,570.05,30
205,WELL,2021/03/19,$545.27K,70.0,66.95,2021/02/17 01:14,20210216,Call,545.27,30
206,DBX,2022/01/21,$175.52K,15.0,24.12,2021/02/17 01:12,20210216,Put,175.52,338
207,XPEV,2021/02/26,$141.41K,40.5,44.76,2021/02/17 01:12,20210216,Put,141.41,9
208,NWL,2021/02/19,$141.48K,23.0,24.11,2021/02/17 01:11,20210216,Call,141.48,2
209,XPEV,2021/03/19,$351.00K,35.0,44.68,2021/02/17 01:10,20210216,Put,351.0,30
210,XPEV,2021/03/19,$961.87K,45.0,44.58,2021/02/17 01:10,20210216,Put,961.87,30
211,BBBY,2021/03/19,$230.69K,31.0,26.67,2021/02/17 01:09,20210216,Call,230.69,30
212,EXPC,2021/05/21,$454.51K,20.0,18.35,2021/02/17 01:09,20210216,Call,454.51,93
213,BP,2022/01/21,$472.94K,25.0,23.01,2021/02/17 01:09,20210216,Call,472.94,338
214,RSI,2021/03/19,$60.96K,30.0,19.18,2021/02/17 01:08,20210216,Call,60.96,30
215,VLDR,2021/03/19,$287.04K,17.5,21.25,2021/02/17 01:08,20210216,Put,287.04,30
216,GOLD,2022/01/21,$1.64M,25.0,21.81,2021/02/17 01:08,20210216,Put,1640.0,338
217,SOS,2022/01/21,$870.50K,15.0,11.53,2021/02/17 01:08,20210216,Call,870.5,338
218,TMHC,2021/03/19,$156.20K,25.0,28.14,2021/02/17 01:07,20210216,Put,156.2,30
219,LI,2021/03/19,$240.00K,25.0,30.21,2021/02/17 01:07,20210216,Put,240.0,30
220,FCEL,2021/02/19,$108.62K,22.0,23.36,2021/02/17 01:07,20210216,Put,108.62,2
221,LI,2021/06/18,$360.64K,25.0,30.22,2021/02/17 01:06,20210216,Put,360.64,121
222,PFE,2023/01/20,$330.00K,30.0,34.66,2021/02/17 01:05,20210216,Put,330.0,702
223,ONEM,2021/03/19,$175.00K,50.0,57.64,2021/02/17 01:04,20210216,Put,175.0,30
224,SOS,2021/08/20,$977.28K,7.5,11.57,2021/02/17 01:04,20210216,Call,977.28,184
225,SOS,2021/08/20,$1.05M,15.0,11.57,2021/02/17 01:04,20210216,Call,1050.0,184
226,XOM,2022/01/21,$372.00K,32.5,51.76,2021/02/17 01:01,20210216,Put,372.0,338
227,AMAT,2021/02/19,$1.15M,125.0,118.85,2021/02/17 01:00,20210216,Call,1150.0,2
228,UBER,2021/03/19,$355.26K,60.0,60.09,2021/02/17 01:00,20210216,Call,355.26,30
229,BILI,2021/02/19,$57.59K,175.0,149.4,2021/02/17 01:00,20210216,Call,57.59,2
230,UMC,2021/04/16,$162.56K,10.0,10.74,2021/02/17 00:59,20210216,Call,162.56,58
231,UMC,2021/04/16,$324.69K,10.0,10.75,2021/02/17 00:59,20210216,Call,324.69,58
232,PLTR,2021/02/19,$3.71K,50.0,28.77,2021/02/17 00:59,20210216,Call,3.71,2
233,CVS,2021/02/19,$45.58K,74.0,70.79,2021/02/17 00:58,20210216,Call,45.58,2
234,THBR,2021/05/21,$150.00K,17.5,11.94,2021/02/17 00:57,20210216,Call,150.0,93
235,PBF,2021/02/19,$110.01K,10.0,11.13,2021/02/17 00:57,20210216,Call,110.01,2
236,AXP,2021/06/18,$1.92M,115.0,129.75,2021/02/17 00:57,20210216,Call,1920.0,121
237,AXP,2021/03/19,$2.04M,110.0,129.73,2021/02/17 00:57,20210216,Call,2040.0,30
238,NCLH,2021/03/19,$562.50K,25.0,24.75,2021/02/17 00:57,20210216,Put,562.5,30
239,NCLH,2021/02/19,$112.50K,25.0,24.75,2021/02/17 00:57,20210216,Put,112.5,2
240,NCLH,2021/02/19,$42.50K,25.0,24.75,2021/02/17 00:57,20210216,Call,42.5,2
241,NCLH,2021/03/19,$540.00K,25.0,24.75,2021/02/17 00:57,20210216,Call,540.0,30
242,PBF,2021/03/19,$121.10K,11.0,11.15,2021/02/17 00:57,20210216,Call,121.1,30
243,PBF,2021/02/19,$210.01K,9.0,11.15,2021/02/17 00:56,20210216,Call,210.01,2
244,XOM,2021/02/19,$102.15K,52.5,52.08,2021/02/17 00:55,20210216,Call,102.15,2
245,SPCE,2021/02/26,$283.50K,43.0,50.81,2021/02/17 00:54,20210216,Put,283.5,9
246,KSS,2022/01/21,$1.90M,35.0,49.83,2021/02/17 00:54,20210216,Call,1900.0,338
247,KSS,2021/07/16,$2.30M,27.5,49.83,2021/02/17 00:54,20210216,Call,2300.0,149
248,MRO,2021/03/19,$177.51K,10.0,9.45,2021/02/17 00:51,20210216,Call,177.51,30
249,SQ,2021/02/26,$513.50K,315.0,275.67,2021/02/17 00:51,20210216,Call,513.5,9
250,SQ,2021/02/19,$201.50K,290.0,275.67,2021/02/17 00:51,20210216,Call,201.5,2
251,MRO,2021/03/19,$284.58K,10.0,9.45,2021/02/17 00:51,20210216,Call,284.58,30
252,PFE,2022/01/21,$44.00K,55.0,34.66,2021/02/17 00:50,20210216,Call,44.0,338
253,THBR,2021/03/19,$66.40K,20.0,11.93,2021/02/17 00:48,20210216,Call,66.4,30
254,DNN,2021/04/16,$40.96K,2.5,1.52,2021/02/17 00:45,20210216,Call,40.96,58
255,NVTA,2021/03/19,$492.80K,50.0,50.69,2021/02/17 00:45,20210216,Put,492.8,30
256,NVTA,2021/03/19,$1.76M,50.0,50.69,2021/02/17 00:45,20210216,Call,1760.0,30
257,NVTA,2021/02/19,$176.00K,45.0,50.69,2021/02/17 00:45,20210216,Put,176.0,2
258,NVTA,2021/03/19,$894.40K,50.0,50.69,2021/02/17 00:45,20210216,Put,894.4,30
259,NVTA,2021/02/19,$2.14M,45.0,50.69,2021/02/17 00:45,20210216,Call,2140.0,2
260,CVS,2022/01/21,$830.20K,75.0,70.96,2021/02/17 00:44,20210216,Call,830.2,338
261,CVS,2022/01/21,$793.80K,65.0,70.96,2021/02/17 00:44,20210216,Put,793.8,338
262,NVTA,2021/03/19,$580.00K,50.0,50.79,2021/02/17 00:44,20210216,Call,580.0,30
263,NVTA,2021/03/19,$470.00K,50.0,50.79,2021/02/17 00:44,20210216,Put,470.0,30
264,COP,2021/03/19,$222.89K,50.0,48.69,2021/02/17 00:44,20210216,Call,222.89,30
265,KMI,2021/09/17,$314.37K,17.0,15.15,2021/02/17 00:44,20210216,Call,314.37,212
266,KMI,2021/06/18,$242.18K,16.0,15.15,2021/02/17 00:43,20210216,Call,242.18,121
267,KMI,2021/09/17,$90.18K,17.0,15.14,2021/02/17 00:42,20210216,Call,90.18,212
268,GOLD,2021/09/17,$649.65K,24.0,21.88,2021/02/17 00:41,20210216,Call,649.65,212
