,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
83,DKNG,2023/01/20,$4.92M,35.0,54.96,2021/02/02 03:01,20210201,Put,4920.0,717
84,GE,2021/02/19,$19.50K,12.0,10.78,2021/02/02 02:55,20210201,Call,19.5,17
85,GE,2021/02/19,$3.00K,15.0,10.78,2021/02/02 02:55,20210201,Call,3.0,17
86,LI,2021/02/19,$162.50K,42.0,31.93,2021/02/02 02:52,20210201,Call,162.5,17
87,SPWR,2022/01/21,$7.35M,20.0,48.62,2021/02/02 02:52,20210201,Call,7350.0,353
88,SPWR,2022/01/21,$704.10K,20.0,48.62,2021/02/02 02:52,20210201,Put,704.1,353
89,CLA,2021/03/19,$77.35K,20.0,12.32,2021/02/02 02:51,20210201,Call,77.35,45
90,NIO,2021/02/19,$125.98K,75.0,56.79,2021/02/02 02:50,20210201,Call,125.98,17
91,LI,2021/02/19,$173.20K,42.0,31.93,2021/02/02 02:49,20210201,Call,173.2,17
92,AMC,2021/03/19,$2.14M,4.0,14.0,2021/02/02 02:49,20210201,Call,2140.0,45
93,AMC,2021/03/19,$156.00K,4.0,14.0,2021/02/02 02:49,20210201,Put,156.0,45
94,MU,2021/02/19,$176.98K,89.0,79.77,2021/02/02 02:48,20210201,Call,176.98,17
95,ENB,2021/02/19,$165.00K,32.5,33.93,2021/02/02 02:46,20210201,Put,165.0,17
96,AMC,2021/02/19,$615.00K,11.0,14.07,2021/02/02 02:45,20210201,Put,615.0,17
97,AMC,2021/02/19,$405.00K,11.0,14.04,2021/02/02 02:44,20210201,Put,405.0,17
98,NOK,2021/02/19,$52.52K,6.0,4.85,2021/02/02 02:43,20210201,Call,52.52,17
99,INAQ,2021/02/19,$152.70K,20.0,16.87,2021/02/02 02:43,20210201,Call,152.7,17
100,FEYE,2022/01/21,$100.00K,12.0,21.41,2021/02/02 02:42,20210201,Put,100.0,353
101,FANG,2021/03/19,$583.30K,75.0,57.53,2021/02/02 02:39,20210201,Call,583.3,45
102,COTY,2022/01/21,$1.01M,8.0,6.53,2021/02/02 02:39,20210201,Put,1010.0,353
103,AMC,2021/02/05,$241.71K,12.0,13.99,2021/02/02 02:39,20210201,Put,241.71,3
104,NOK,2022/01/21,$157.29K,7.0,4.83,2021/02/02 02:38,20210201,Call,157.29,353
105,SQ,2021/02/19,$396.50K,247.5,219.26,2021/02/02 02:37,20210201,Call,396.5,17
106,TSM,2021/02/19,$512.05K,136.0,125.54,2021/02/02 02:37,20210201,Call,512.05,17
107,FUBO,2021/02/19,$731.88K,90.0,50.4,2021/02/02 02:36,20210201,Call,731.88,17
108,BP,2021/06/18,$204.10K,20.0,22.18,2021/02/02 02:34,20210201,Put,204.1,136
109,PSAC,2021/02/19,$274.89K,30.0,19.75,2021/02/02 02:32,20210201,Call,274.89,17
110,DISCK,2021/03/19,$165.00K,27.5,34.51,2021/02/02 02:30,20210201,Put,165.0,45
111,GME,2021/04/16,$47.26M,12.0,239.01,2021/02/02 02:29,20210201,Call,47260.0,73
112,GME,2021/02/19,$38.86M,22.0,239.01,2021/02/02 02:29,20210201,Call,38860.0,17
113,NOK,2021/02/05,$40.59K,6.0,4.82,2021/02/02 02:29,20210201,Call,40.59,3
114,MU,2021/04/16,$1.89M,80.0,79.61,2021/02/02 02:28,20210201,Call,1890.0,73
115,MU,2021/02/19,$695.40K,80.0,79.61,2021/02/02 02:28,20210201,Call,695.4,17
116,WKHS,2021/02/19,$661.62K,38.0,38.28,2021/02/02 02:26,20210201,Call,661.62,17
117,XOM,2022/01/21,$925.00K,37.5,44.73,2021/02/02 02:26,20210201,Call,925.0,353
118,JMIA,2021/02/19,$240.16K,45.0,58.96,2021/02/02 02:25,20210201,Put,240.16,17
119,FLGT,2021/02/19,$6.16M,95.0,134.15,2021/02/02 02:25,20210201,Call,6160.0,17
120,WMT,2021/02/19,$127.56K,150.0,139.84,2021/02/02 02:22,20210201,Call,127.56,17
121,AMC,2021/02/19,$816.00K,11.0,14.02,2021/02/02 02:22,20210201,Put,816.0,17
122,AMC,2021/02/19,$1.02M,11.0,14.02,2021/02/02 02:22,20210201,Put,1020.0,17
123,AAL,2022/01/21,$630.00K,15.0,16.74,2021/02/02 02:21,20210201,Put,630.0,353
124,AAL,2022/01/21,$607.50K,20.0,16.74,2021/02/02 02:21,20210201,Call,607.5,353
125,VALE,2021/03/19,$46.50K,20.0,16.46,2021/02/02 02:21,20210201,Call,46.5,45
126,CX,2021/03/19,$124.98K,6.0,5.88,2021/02/02 02:19,20210201,Put,124.98,45
127,FANG,2021/03/19,$142.43K,80.0,57.6,2021/02/02 02:18,20210201,Call,142.43,45
128,CX,2021/02/19,$70.00K,6.0,5.89,2021/02/02 02:18,20210201,Put,70.0,17
129,AMC,2021/02/12,$1.11M,40.0,14.07,2021/02/02 02:17,20210201,Call,1110.0,10
130,PBR,2021/02/26,$270.00K,13.5,10.23,2021/02/02 02:17,20210201,Call,270.0,24
131,PBR,2021/02/26,$585.00K,12.0,10.23,2021/02/02 02:17,20210201,Call,585.0,24
132,BLNK,2021/03/19,$163.23K,15.0,48.0,2021/02/02 02:16,20210201,Put,163.23,45
133,PINS,2021/03/19,$258.57K,55.0,69.75,2021/02/02 02:15,20210201,Put,258.57,45
134,PBR,2021/03/19,$48.00K,11.0,10.22,2021/02/02 02:14,20210201,Call,48.0,45
135,IBM,2021/04/16,$256.80K,130.0,120.35,2021/02/02 02:12,20210201,Call,256.8,73
136,AMC,2021/06/18,$672.00K,3.0,14.16,2021/02/02 02:12,20210201,Put,672.0,136
137,AMC,2021/06/18,$104.00K,1.0,14.16,2021/02/02 02:12,20210201,Put,104.0,136
138,AMC,2021/06/18,$114.46K,3.0,14.17,2021/02/02 02:12,20210201,Put,114.46,136
139,STT,2022/01/21,$1.09M,67.5,69.87,2021/02/02 02:12,20210201,Put,1090.0,353
140,FDX,2023/01/20,$700.00K,450.0,239.33,2021/02/02 02:11,20210201,Call,700.0,717
141,GOLD,2021/02/19,$396.04K,22.5,22.46,2021/02/02 02:09,20210201,Put,396.04,17
142,UWMC,2021/02/19,$62.00K,15.0,10.17,2021/02/02 02:09,20210201,Call,62.0,17
143,SOLO,2021/06/18,$315.00K,6.0,7.48,2021/02/02 02:07,20210201,Call,315.0,136
144,TOL,2021/03/19,$400.00K,55.0,50.6,2021/02/02 02:06,20210201,Call,400.0,45
145,VIAC,2021/03/19,$400.00K,35.0,50.51,2021/02/02 02:06,20210201,Put,400.0,45
146,WKHS,2021/03/19,$682.04K,50.0,37.65,2021/02/02 02:06,20210201,Call,682.04,45
147,LVS,2021/02/19,$440.00K,50.0,49.64,2021/02/02 02:05,20210201,Call,440.0,17
148,BOX,2021/03/19,$198.23K,17.0,17.65,2021/02/02 02:05,20210201,Call,198.23,45
149,MAC,2021/03/19,$619.20K,8.0,13.99,2021/02/02 02:04,20210201,Call,619.2,45
150,MDC,2021/02/19,$260.00K,50.0,53.03,2021/02/02 02:04,20210201,Put,260.0,17
151,AMC,2021/02/12,$1.54M,20.0,14.15,2021/02/02 02:03,20210201,Call,1540.0,10
152,LRCX,2021/02/05,$425.20K,520.0,498.06,2021/02/02 02:03,20210201,Call,425.2,3
153,TEVA,2021/02/19,$72.64K,13.0,12.01,2021/02/02 02:03,20210201,Call,72.64,17
154,MAC,2021/03/19,$1.30M,8.0,14.12,2021/02/02 02:02,20210201,Call,1300.0,45
155,SE,2021/02/19,$487.50K,270.0,233.31,2021/02/02 02:01,20210201,Call,487.5,17
156,LVS,2021/06/18,$51.00K,80.0,49.72,2021/02/02 02:01,20210201,Call,51.0,136
157,IQ,2021/03/19,$684.00K,20.0,21.8,2021/02/02 02:00,20210201,Call,684.0,45
158,IQ,2021/03/19,$314.00K,20.0,21.8,2021/02/02 02:00,20210201,Put,314.0,45
159,LVS,2021/06/18,$52.00K,80.0,49.69,2021/02/02 01:58,20210201,Call,52.0,136
160,LVS,2021/06/18,$52.07K,80.0,49.71,2021/02/02 01:58,20210201,Call,52.07,136
161,LTHM,2021/12/17,$361.90K,35.0,19.45,2021/02/02 01:56,20210201,Call,361.9,318
162,SPWR,2021/06/18,$639.15K,35.0,48.08,2021/02/02 01:56,20210201,Put,639.15,136
163,PFE,2021/03/19,$832.70K,40.0,35.9,2021/02/02 01:55,20210201,Call,832.7,45
164,TPB,2021/04/16,$540.00K,55.0,50.64,2021/02/02 01:50,20210201,Call,540.0,73
165,NIO,2022/01/21,$4.17M,15.0,55.78,2021/02/02 01:50,20210201,Call,4170.0,353
166,CREE,2021/02/19,$442.00K,125.0,112.54,2021/02/02 01:49,20210201,Call,442.0,17
167,VALE,2022/01/21,$102.50K,32.0,16.37,2021/02/02 01:49,20210201,Call,102.5,353
168,DD,2021/02/19,$23.80M,105.0,73.21,2021/02/02 01:49,20210201,Put,23800.0,17
169,DD,2021/02/19,$89.34K,105.0,73.21,2021/02/02 01:49,20210201,Call,89.34,17
170,AMAT,2022/01/21,$195.00K,45.0,100.54,2021/02/02 01:49,20210201,Put,195.0,353
171,CCJ,2021/03/19,$109.00K,18.0,14.65,2021/02/02 01:48,20210201,Call,109.0,45
172,CCJ,2021/03/19,$99.67K,18.0,14.64,2021/02/02 01:47,20210201,Call,99.67,45
173,CSCO,2022/01/21,$825.00K,45.0,45.45,2021/02/02 01:47,20210201,Put,825.0,353
174,DQ,2021/02/19,$646.00K,90.0,101.82,2021/02/02 01:46,20210201,Put,646.0,17
175,GSX,2021/07/16,$5.04M,85.0,95.89,2021/02/02 01:43,20210201,Put,5040.0,164
176,NOK,2022/01/21,$9.90K,1.0,4.83,2021/02/02 01:41,20210201,Put,9.9,353
177,DD,2021/02/12,$32.50K,105.0,73.0,2021/02/02 01:40,20210201,Call,32.5,10
178,DD,2021/02/12,$8.03M,105.0,73.0,2021/02/02 01:40,20210201,Put,8029.999999999999,10
179,SQ,2021/02/19,$379.60K,247.5,220.69,2021/02/02 01:40,20210201,Call,379.6,17
180,AAL,2021/06/18,$1.46M,14.0,16.79,2021/02/02 01:38,20210201,Put,1460.0,136
181,DAR,2021/04/16,$850.00K,60.0,64.34,2021/02/02 01:36,20210201,Call,850.0,73
182,CSCO,2021/02/19,$158.01K,45.0,45.39,2021/02/02 01:35,20210201,Put,158.01,17
183,ZI,2021/02/19,$80.00K,60.0,50.52,2021/02/02 01:34,20210201,Call,80.0,17
184,GPS,2021/03/19,$115.52K,29.0,20.31,2021/02/02 01:34,20210201,Call,115.52,45
185,SNDL,2021/02/05,$42.59K,1.5,1.1,2021/02/02 01:34,20210201,Call,42.59,3
186,GPS,2021/03/12,$253.99K,21.0,20.29,2021/02/02 01:33,20210201,Call,253.99,38
187,VSTO,2021/05/21,$215.00K,40.0,30.45,2021/02/02 01:33,20210201,Call,215.0,108
188,SNDL,2021/02/05,$42.13K,1.5,1.13,2021/02/02 01:31,20210201,Call,42.13,3
189,SNDL,2021/07/16,$332.16K,4.0,1.1,2021/02/02 01:29,20210201,Call,332.16,164
190,CCJ,2021/03/19,$186.51K,13.0,14.72,2021/02/02 01:28,20210201,Put,186.51,45
191,SPWR,2021/06/18,$701.50K,31.0,47.35,2021/02/02 01:27,20210201,Put,701.5,136
192,DIS,2021/03/19,$5.20M,170.0,170.96,2021/02/02 01:26,20210201,Call,5200.0,45
193,DIS,2021/03/19,$4.65M,170.0,170.96,2021/02/02 01:26,20210201,Put,4650.0,45
194,PCG,2021/06/18,$194.00K,13.0,11.66,2021/02/02 01:25,20210201,Call,194.0,136
195,LBRT,2021/02/19,$1.01M,13.0,11.77,2021/02/02 01:24,20210201,Put,1010.0,17
196,LBRT,2021/02/19,$427.50K,12.0,11.77,2021/02/02 01:24,20210201,Put,427.5,17
197,LBRT,2021/02/19,$275.00K,11.0,11.77,2021/02/02 01:24,20210201,Put,275.0,17
198,AG,2021/02/19,$1.59M,17.0,22.1,2021/02/02 01:24,20210201,Call,1590.0,17
199,NOK,2021/03/19,$65.00K,10.0,4.79,2021/02/02 01:23,20210201,Call,65.0,45
200,YNDX,2022/01/21,$2.03M,60.0,63.41,2021/02/02 01:21,20210201,Call,2029.9999999999998,353
201,AA,2021/02/19,$153.75K,18.0,18.18,2021/02/02 01:21,20210201,Call,153.75,17
202,TSM,2021/02/19,$425.00K,136.0,125.32,2021/02/02 01:21,20210201,Call,425.0,17
203,TD,2022/01/21,$300.00K,50.0,56.75,2021/02/02 01:21,20210201,Put,300.0,353
204,GE,2023/01/20,$669.00K,10.0,10.74,2021/02/02 01:19,20210201,Put,669.0,717
205,GSAT,2021/03/19,$54.03K,1.0,1.03,2021/02/02 01:19,20210201,Put,54.03,45
206,DD,2021/02/19,$520.00K,80.0,72.77,2021/02/02 01:19,20210201,Call,520.0,17
207,DD,2021/02/19,$992.00K,70.0,72.77,2021/02/02 01:19,20210201,Put,992.0,17
208,AAL,2022/01/21,$211.79K,8.0,16.69,2021/02/02 01:19,20210201,Put,211.79,353
209,GSAT,2021/02/19,$36.26K,1.0,1.03,2021/02/02 01:19,20210201,Put,36.26,17
210,GSAT,2021/02/19,$30.00K,1.0,1.03,2021/02/02 01:19,20210201,Put,30.0,17
211,BMY,2022/01/21,$1.53M,67.5,62.33,2021/02/02 01:17,20210201,Call,1530.0,353
212,AMC,2021/02/05,$589.59K,13.0,14.05,2021/02/02 01:17,20210201,Call,589.59,3
213,AMC,2021/02/05,$444.75K,13.0,14.05,2021/02/02 01:17,20210201,Put,444.75,3
214,SCHW,2021/03/19,$873.63K,45.0,52.99,2021/02/02 01:17,20210201,Call,873.63,45
215,GILD,2022/01/21,$85.78K,100.0,65.48,2021/02/02 01:17,20210201,Call,85.78,353
216,CCJ,2021/03/19,$381.48K,20.0,14.9,2021/02/02 01:16,20210201,Call,381.48,45
217,SLM,2021/03/19,$47.98K,11.0,13.86,2021/02/02 01:16,20210201,Put,47.98,45
218,BLNK,2021/02/05,$652.20K,55.0,48.35,2021/02/02 01:14,20210201,Call,652.2,3
219,PINS,2021/03/19,$348.60K,55.0,69.11,2021/02/02 01:13,20210201,Put,348.6,45
220,IFF,2021/02/19,$9.48M,150.0,127.59,2021/02/02 01:13,20210201,Put,9480.0,17
221,IFF,2021/02/19,$295.13K,150.0,127.59,2021/02/02 01:13,20210201,Call,295.13,17
222,LVS,2021/03/19,$530.00K,52.5,49.57,2021/02/02 01:13,20210201,Call,530.0,45
223,LVS,2021/03/19,$27.00K,75.0,49.57,2021/02/02 01:13,20210201,Call,27.0,45
224,LVS,2021/03/19,$132.00K,60.0,49.57,2021/02/02 01:13,20210201,Call,132.0,45
225,ATVI,2023/01/20,$189.20K,45.0,91.59,2021/02/02 01:12,20210201,Put,189.2,717
226,ATVI,2023/01/20,$814.00K,55.0,91.59,2021/02/02 01:12,20210201,Put,814.0,717
227,GE,2021/06/18,$48.00K,15.0,10.72,2021/02/02 01:11,20210201,Call,48.0,136
228,GM,2022/01/21,$1.08M,50.0,51.1,2021/02/02 01:11,20210201,Call,1080.0,353
229,GM,2022/01/21,$973.00K,50.0,51.1,2021/02/02 01:11,20210201,Put,973.0,353
230,GSAT,2021/03/19,$43.50K,1.0,1.03,2021/02/02 01:11,20210201,Put,43.5,45
231,CCJ,2021/07/16,$650.00K,20.0,15.03,2021/02/02 01:08,20210201,Call,650.0,164
232,GSAT,2021/03/19,$45.00K,1.0,1.03,2021/02/02 01:07,20210201,Put,45.0,45
233,DD,2021/02/19,$18.84M,120.0,72.98,2021/02/02 01:06,20210201,Put,18840.0,17
234,DD,2021/02/19,$36.00K,120.0,72.98,2021/02/02 01:06,20210201,Call,36.0,17
235,MO,2021/03/19,$50.61K,45.0,40.61,2021/02/02 01:06,20210201,Call,50.61,45
236,MO,2021/06/18,$155.20K,45.0,40.61,2021/02/02 01:06,20210201,Call,155.2,136
237,SPWR,2021/03/19,$292.52K,30.0,48.21,2021/02/02 01:04,20210201,Put,292.52,45
238,CCJ,2021/03/19,$85.00K,13.0,14.85,2021/02/02 01:03,20210201,Put,85.0,45
239,CCL,2021/02/05,$45.26K,19.5,18.79,2021/02/02 01:02,20210201,Call,45.26,3
240,SPWR,2021/03/19,$290.91K,30.0,48.13,2021/02/02 01:02,20210201,Put,290.91,45
241,SPWR,2021/03/19,$122.33K,22.0,48.37,2021/02/02 01:01,20210201,Put,122.33,45
242,BB,2021/02/19,$470.00K,38.0,14.47,2021/02/02 00:59,20210201,Call,470.0,17
243,NLOK,2022/01/21,$575.00K,15.0,21.49,2021/02/02 00:59,20210201,Put,575.0,353
244,SNDL,2021/02/05,$55.53K,1.5,1.04,2021/02/02 00:56,20210201,Call,55.53,3
245,NFLX,2021/02/19,$740.00K,510.0,539.34,2021/02/02 00:56,20210201,Put,740.0,17
246,IFF,2021/02/19,$8.53M,150.0,127.81,2021/02/02 00:53,20210201,Put,8530.0,17
247,IFF,2021/02/19,$328.26K,150.0,127.81,2021/02/02 00:53,20210201,Call,328.26,17
248,NYCB,2021/02/19,$30.00K,10.0,10.46,2021/02/02 00:53,20210201,Put,30.0,17
249,MTCH,2021/02/05,$623.50K,146.0,143.97,2021/02/02 00:53,20210201,Call,623.5,3
250,MTCH,2021/02/05,$110.72K,165.0,143.97,2021/02/02 00:53,20210201,Call,110.72,3
251,MTCH,2021/02/05,$154.80K,128.0,143.97,2021/02/02 00:53,20210201,Put,154.8,3
252,GE,2021/03/19,$177.00K,10.0,10.73,2021/02/02 00:52,20210201,Call,177.0,45
253,RFP,2021/07/16,$494.00K,10.0,8.58,2021/02/02 00:52,20210201,Call,494.0,164
254,DD,2021/02/19,$42.00K,105.0,73.36,2021/02/02 00:52,20210201,Call,42.0,17
255,DD,2021/02/19,$9.64M,105.0,73.36,2021/02/02 00:52,20210201,Put,9640.0,17
256,DD,2021/02/19,$156.10K,105.0,73.28,2021/02/02 00:51,20210201,Call,156.1,17
257,DD,2021/02/19,$35.50M,105.0,73.28,2021/02/02 00:51,20210201,Put,35500.0,17
258,AAL,2021/06/18,$167.00K,13.0,16.78,2021/02/02 00:50,20210201,Put,167.0,136
259,CCJ,2021/02/19,$160.77K,14.5,14.91,2021/02/02 00:49,20210201,Call,160.77,17
260,IFF,2021/02/19,$2.41M,150.0,126.92,2021/02/02 00:48,20210201,Put,2410.0,17
261,IFF,2021/02/19,$9.64M,150.0,126.92,2021/02/02 00:48,20210201,Put,9640.0,17
262,IFF,2021/02/19,$280.00K,150.0,126.92,2021/02/02 00:48,20210201,Call,280.0,17
263,STLD,2022/01/21,$938.13K,32.0,34.64,2021/02/02 00:48,20210201,Put,938.13,353
264,DD,2021/02/19,$34.30K,105.0,73.08,2021/02/02 00:46,20210201,Call,34.3,17
265,DD,2021/02/19,$7.87M,105.0,73.08,2021/02/02 00:46,20210201,Put,7870.0,17
266,PFE,2021/03/19,$61.96K,40.0,35.93,2021/02/02 00:46,20210201,Call,61.96,45
267,CCL,2021/03/19,$1.17M,20.0,18.75,2021/02/02 00:45,20210201,Put,1170.0,45
268,DBX,2021/04/16,$399.00K,23.0,22.57,2021/02/02 00:45,20210201,Call,399.0,73
269,CLR,2021/03/19,$451.27K,22.5,19.65,2021/02/02 00:45,20210201,Call,451.27,45
270,COP,2021/02/19,$210.00K,38.0,40.22,2021/02/02 00:45,20210201,Put,210.0,17
