,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
0,MOMO,2021/02/26,$101.45K,20.0,18.32,2021/02/11 04:27,20210210,Call,101.45,15
1,VALE,2021/09/17,$555.00K,16.0,17.7,2021/02/11 04:27,20210210,Put,555.0,218
2,ABEV,2021/04/16,$112.50K,3.0,2.84,2021/02/11 04:27,20210210,Call,112.5,64
3,UFS,2021/02/19,$312.00K,37.5,33.89,2021/02/11 04:26,20210210,Call,312.0,8
4,UFS,2021/02/19,$102.00K,37.5,33.89,2021/02/11 04:26,20210210,Call,102.0,8
5,UFS,2021/02/19,$310.50K,35.0,33.89,2021/02/11 04:26,20210210,Call,310.5,8
6,AMC,2021/02/12,$70.31K,5.5,5.75,2021/02/11 04:26,20210210,Call,70.31,1
7,UBER,2021/02/12,$550.31K,62.5,63.33,2021/02/11 04:21,20210210,Put,550.31,1
8,AYX,2022/01/21,$1.23M,60.0,117.34,2021/02/11 04:20,20210210,Put,1230.0,344
9,AYX,2022/01/21,$1.93M,90.0,117.34,2021/02/11 04:20,20210210,Put,1930.0,344
10,PLTR,2021/02/19,$211.75K,30.0,36.13,2021/02/11 04:18,20210210,Put,211.75,8
11,MPC,2021/04/16,$1.20M,50.0,49.89,2021/02/11 04:16,20210210,Call,1200.0,64
12,BHC,2021/02/12,$58.28K,30.0,29.4,2021/02/11 04:16,20210210,Call,58.28,1
13,LI,2021/02/26,$278.40K,27.5,31.62,2021/02/11 04:14,20210210,Put,278.4,15
14,GSAT,2021/04/16,$172.48K,4.0,2.38,2021/02/11 04:12,20210210,Call,172.48,64
15,HGEN,2021/02/19,$20.00K,30.0,20.65,2021/02/11 04:12,20210210,Call,20.0,8
16,HGEN,2021/02/19,$1.88M,30.0,20.65,2021/02/11 04:12,20210210,Put,1880.0,8
17,CSCO,2021/02/26,$92.22K,48.0,46.78,2021/02/11 04:04,20210210,Call,92.22,15
18,CSCO,2021/03/19,$90.13K,50.0,46.78,2021/02/11 04:04,20210210,Call,90.13,36
19,BCOV,2021/07/16,$320.00K,30.0,19.84,2021/02/11 04:03,20210210,Call,320.0,155
20,GE,2021/02/19,$169.85K,11.5,11.45,2021/02/11 04:02,20210210,Call,169.85,8
21,SNDL,2022/01/21,$364.00K,4.0,2.92,2021/02/11 04:02,20210210,Call,364.0,344
22,SNDL,2022/01/21,$329.57K,4.0,2.88,2021/02/11 04:01,20210210,Call,329.57,344
23,SNDL,2021/02/19,$296.19K,4.0,2.9,2021/02/11 03:58,20210210,Put,296.19,8
24,SOS,2022/01/21,$481.26K,5.0,3.99,2021/02/11 03:57,20210210,Call,481.26,344
25,SOS,2021/08/20,$795.93K,5.0,3.99,2021/02/11 03:57,20210210,Call,795.93,190
26,SOS,2022/01/21,$490.51K,5.0,3.99,2021/02/11 03:57,20210210,Call,490.51,344
27,SNDL,2022/01/21,$360.00K,4.0,2.92,2021/02/11 03:57,20210210,Call,360.0,344
28,SNDL,2022/01/21,$356.40K,4.0,2.94,2021/02/11 03:56,20210210,Call,356.4,344
29,SNDL,2021/03/19,$202.50K,4.0,2.89,2021/02/11 03:55,20210210,Call,202.5,36
30,GILD,2021/03/05,$450.00K,70.0,67.86,2021/02/11 03:51,20210210,Put,450.0,22
31,GILD,2021/03/05,$150.00K,70.0,67.87,2021/02/11 03:51,20210210,Call,150.0,22
32,GSAT,2021/04/16,$188.82K,3.0,2.48,2021/02/11 03:50,20210210,Call,188.82,64
33,BCOV,2021/07/16,$399.60K,30.0,19.82,2021/02/11 03:45,20210210,Call,399.6,155
34,DISCA,2021/03/19,$115.25K,37.5,45.14,2021/02/11 03:44,20210210,Put,115.25,36
35,DISCA,2021/03/19,$159.57K,55.0,45.14,2021/02/11 03:44,20210210,Call,159.57,36
36,NFLX,2021/06/18,$9.96M,575.0,563.72,2021/02/11 03:43,20210210,Call,9960.0,127
37,GE,2023/01/20,$750.00K,12.0,11.44,2021/02/11 03:40,20210210,Put,750.0,708
38,JPM,2021/03/19,$1.00M,140.0,139.84,2021/02/11 03:39,20210210,Call,1000.0,36
39,JPM,2021/03/19,$1.00M,140.0,139.84,2021/02/11 03:39,20210210,Put,1000.0,36
40,IVZ,2021/04/16,$400.00K,25.0,22.7,2021/02/11 03:38,20210210,Call,400.0,64
41,PLTR,2021/03/05,$476.00K,45.0,36.26,2021/02/11 03:38,20210210,Call,476.0,22
42,PLTR,2021/03/05,$2.25M,45.0,36.26,2021/02/11 03:38,20210210,Put,2250.0,22
43,CG,2021/02/19,$634.10K,34.0,37.59,2021/02/11 03:36,20210210,Call,634.1,8
44,CG,2021/03/19,$659.60K,34.0,37.59,2021/02/11 03:36,20210210,Call,659.6,36
