,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
0,TECK,2021/04/16,$160.08K,24.0,22.69,2021/03/12 04:28,20210311,Call,160.08,35
1,IBM,2021/04/16,$750.00K,130.0,127.3,2021/03/12 04:25,20210311,Put,750.0,35
2,IBM,2021/04/16,$367.50K,130.0,127.3,2021/03/12 04:25,20210311,Call,367.5,35
3,PLTR,2021/03/19,$410.61K,25.5,26.62,2021/03/12 04:23,20210311,Call,410.61,7
4,GILD,2021/03/19,$1.32M,60.0,63.41,2021/03/12 04:22,20210311,Call,1320.0,7
5,IRM,2021/03/19,$440.00K,35.0,37.16,2021/03/12 04:22,20210311,Call,440.0,7
6,IRM,2021/04/16,$1.14M,30.0,37.16,2021/03/12 04:22,20210311,Call,1140.0,35
7,CX,2021/04/16,$58.42K,8.0,7.3,2021/03/12 04:21,20210311,Call,58.42,35
8,VIAC,2022/01/21,$50.88M,13.0,86.44,2021/03/12 04:19,20210311,Call,50880.0,315
9,VIAC,2021/03/19,$19.21M,50.0,86.44,2021/03/12 04:19,20210311,Call,19210.0,7
10,VIAC,2021/03/19,$17.42M,55.0,86.41,2021/03/12 04:18,20210311,Call,17420.0,7
11,MOS,2021/04/16,$315.88K,35.0,33.47,2021/03/12 04:17,20210311,Call,315.88,35
12,CX,2021/04/16,$100.00K,8.0,7.25,2021/03/12 04:16,20210311,Call,100.0,35
13,ACB,2021/03/26,$6.50K,30.0,10.42,2021/03/12 04:16,20210311,Call,6.5,14
14,EPC,2021/05/21,$437.50K,35.0,34.73,2021/03/12 04:15,20210311,Call,437.5,70
15,VALE,2021/03/19,$171.00K,19.0,18.01,2021/03/12 04:15,20210311,Call,171.0,7
16,DAL,2021/04/16,$120.15K,55.0,48.1,2021/03/12 04:14,20210311,Call,120.15,35
17,JPM,2021/06/18,$117.00K,95.0,154.33,2021/03/12 04:10,20210311,Put,117.0,98
18,TMUS,2021/03/19,$623.00K,130.0,126.4,2021/03/12 04:08,20210311,Call,623.0,7
20,TMUS,2021/03/19,$268.50K,130.0,126.4,2021/03/12 04:08,20210311,Call,268.5,7
21,TMUS,2021/03/19,$95.00K,140.0,126.4,2021/03/12 04:08,20210311,Call,95.0,7
22,PBR,2021/07/16,$38.63K,12.0,8.26,2021/03/12 04:05,20210311,Call,38.63,126
23,OGI,2021/03/19,$75.00K,5.0,3.96,2021/03/12 04:05,20210311,Call,75.0,7
24,AMRS,2021/06/18,$1.34M,20.0,17.99,2021/03/12 04:04,20210311,Call,1340.0,98
25,YNDX,2022/01/21,$2.53M,90.0,66.42,2021/03/12 04:04,20210311,Call,2530.0,315
26,YNDX,2022/01/21,$2.04M,60.0,66.42,2021/03/12 04:04,20210311,Call,2040.0,315
27,VALE,2021/03/19,$360.00K,19.0,18.0,2021/03/12 04:02,20210311,Call,360.0,7
28,TLRY,2021/03/19,$1.06M,25.0,26.63,2021/03/12 04:01,20210311,Call,1060.0,7
29,HCHC,2021/08/20,$63.45K,5.0,3.6,2021/03/12 03:58,20210311,Call,63.45,161
30,JPM,2022/01/21,$714.00K,75.0,154.46,2021/03/12 03:56,20210311,Put,714.0,315
31,SABR,2021/12/17,$901.80K,25.0,16.02,2021/03/12 03:56,20210311,Call,901.8,280
32,TMUS,2021/03/19,$494.88K,120.0,126.37,2021/03/12 03:55,20210311,Put,494.88,7
33,CLF,2022/01/21,$561.75K,20.0,16.7,2021/03/12 03:54,20210311,Call,561.75,315
34,IDRA,2021/03/19,$45.99K,3.0,4.97,2021/03/12 03:52,20210311,Put,45.99,7
35,PRPB,2021/05/21,$30.00K,12.5,10.32,2021/03/12 03:52,20210311,Call,30.0,70
36,CSTM,2021/08/20,$450.00K,20.0,16.78,2021/03/12 03:51,20210311,Call,450.0,161
37,CSTM,2021/08/20,$140.00K,30.0,16.78,2021/03/12 03:51,20210311,Call,140.0,161
39,NOK,2021/03/19,$35.51K,4.0,4.11,2021/03/12 03:50,20210311,Call,35.51,7
40,NOK,2021/04/30,$38.74K,4.5,4.11,2021/03/12 03:50,20210311,Call,38.74,49
41,SLB,2021/06/18,$424.60K,37.5,29.54,2021/03/12 03:50,20210311,Call,424.6,98
43,VIAC,2022/01/21,$14.65M,13.0,86.28,2021/03/12 03:48,20210311,Call,14650.0,315
44,ITUB,2021/03/19,$6.47K,6.0,4.9,2021/03/12 03:47,20210311,Call,6.47,7
45,MARA,2021/03/26,$1.25M,44.0,41.67,2021/03/12 03:47,20210311,Call,1250.0,14
46,MARA,2021/03/19,$1.01M,42.0,41.67,2021/03/12 03:47,20210311,Call,1010.0,7
47,VZ,2021/04/16,$75.40K,60.0,55.76,2021/03/12 03:44,20210311,Call,75.4,35
48,PINS,2021/06/18,$900.00K,55.0,71.97,2021/03/12 03:43,20210311,Put,900.0,98
49,ERJ,2021/07/16,$120.00K,15.0,9.93,2021/03/12 03:41,20210311,Call,120.0,126
50,ERJ,2021/07/16,$300.00K,10.0,9.93,2021/03/12 03:41,20210311,Call,300.0,126
51,FINV,2021/03/19,$884.95K,15.0,9.67,2021/03/12 03:40,20210311,Put,884.95,7
52,VIAC,2022/01/21,$14.62M,13.0,86.07,2021/03/12 03:40,20210311,Call,14620.0,315
53,VIAC,2022/01/21,$14.62M,13.0,86.11,2021/03/12 03:40,20210311,Call,14620.0,315
54,VIAC,2022/01/21,$14.62M,13.0,86.11,2021/03/12 03:39,20210311,Call,14620.0,315
55,HON,2021/04/16,$322.02K,230.0,213.86,2021/03/12 03:37,20210311,Call,322.02,35
56,MA,2021/06/18,$1.92M,420.0,387.48,2021/03/12 03:34,20210311,Call,1920.0,98
57,MA,2021/06/18,$1.82M,450.0,387.48,2021/03/12 03:34,20210311,Call,1820.0,98
58,QS,2021/04/16,$612.25K,85.0,58.88,2021/03/12 03:34,20210311,Call,612.25,35
59,FINV,2021/03/19,$592.67K,12.5,9.78,2021/03/12 03:34,20210311,Put,592.67,7
60,VIAC,2021/09/17,$2.98M,90.0,86.25,2021/03/12 03:32,20210311,Call,2980.0,189
61,IPOE,2021/03/19,$4.91M,2.5,18.94,2021/03/12 03:27,20210311,Call,4910.0,7
62,IPOE,2021/04/16,$982.50K,12.5,18.94,2021/03/12 03:27,20210311,Call,982.5,35
63,VALE,2023/01/20,$2.19M,17.0,18.04,2021/03/12 03:24,20210311,Put,2190.0,679
64,CCAC,2021/05/21,$32.18K,10.0,10.47,2021/03/12 03:24,20210311,Put,32.18,70
65,VIAC,2022/01/21,$14.67M,13.0,86.32,2021/03/12 03:21,20210311,Call,14670.0,315
66,VIAC,2022/01/21,$14.66M,13.0,86.31,2021/03/12 03:20,20210311,Call,14660.0,315
67,VIAC,2022/01/21,$14.67M,13.0,86.34,2021/03/12 03:20,20210311,Call,14670.0,315
68,GOEV,2021/03/19,$79.97K,17.5,14.4,2021/03/12 03:19,20210311,Call,79.97,7
69,VNET,2021/04/16,$935.00K,42.0,35.63,2021/03/12 03:17,20210311,Call,935.0,35
70,VNET,2021/04/16,$456.00K,47.0,35.63,2021/03/12 03:17,20210311,Call,456.0,35
71,VNET,2021/04/16,$2.19M,38.0,35.63,2021/03/12 03:17,20210311,Call,2190.0,35
72,VNET,2021/04/16,$221.00K,50.0,35.63,2021/03/12 03:17,20210311,Call,221.0,35
73,XXII,2021/03/19,$49.50K,3.0,2.72,2021/03/12 03:14,20210311,Call,49.5,7
74,TGT,2021/04/16,$343.50K,190.0,179.65,2021/03/12 03:11,20210311,Call,343.5,35
75,SNDL,2021/04/16,$26.38K,4.0,1.41,2021/03/12 03:07,20210311,Call,26.38,35
76,SNDL,2021/03/19,$39.68K,1.5,1.41,2021/03/12 03:07,20210311,Call,39.68,7
77,SNDL,2021/03/19,$17.12K,2.0,1.4,2021/03/12 03:05,20210311,Call,17.12,7
78,SNDL,2021/03/19,$74.40K,2.0,1.4,2021/03/12 03:05,20210311,Call,74.4,7
79,ITUB,2021/03/19,$4.61K,6.0,4.92,2021/03/12 03:04,20210311,Call,4.61,7
82,SNDL,2021/03/19,$59.32K,1.5,1.41,2021/03/12 03:04,20210311,Call,59.32,7
84,EBON,2021/03/19,$49.00K,20.0,7.4,2021/03/12 03:02,20210311,Call,49.0,7
85,SLB,2021/06/18,$258.00K,35.0,29.55,2021/03/12 02:58,20210311,Call,258.0,98
86,SLB,2021/03/19,$132.00K,30.0,29.55,2021/03/12 02:58,20210311,Call,132.0,7
87,GOLD,2021/03/19,$5.07K,27.0,20.27,2021/03/12 02:54,20210311,Call,5.07,7
88,TEVA,2021/03/19,$17.41K,10.0,11.16,2021/03/12 02:53,20210311,Put,17.41,7
89,TEVA,2021/03/19,$20.63K,10.0,11.17,2021/03/12 02:52,20210311,Put,20.63,7
91,KNDI,2021/04/16,$97.50K,6.0,7.01,2021/03/12 02:51,20210311,Put,97.5,35
92,KNDI,2021/09/17,$97.50K,14.0,7.01,2021/03/12 02:51,20210311,Call,97.5,189
93,CCX,2021/08/20,$75.00K,17.5,10.05,2021/03/12 02:47,20210311,Call,75.0,161
95,CLF,2022/01/21,$1.12M,20.0,16.57,2021/03/12 02:45,20210311,Call,1120.0,315
96,IQ,2022/01/21,$861.35K,32.5,27.6,2021/03/12 02:44,20210311,Call,861.35,315
97,IBM,2021/04/16,$255.00K,130.0,127.61,2021/03/12 02:43,20210311,Call,255.0,35
98,IBM,2021/04/16,$485.00K,130.0,127.61,2021/03/12 02:43,20210311,Put,485.0,35
99,NPA,2021/08/20,$131.25K,25.0,12.85,2021/03/12 02:42,20210311,Call,131.25,161
