,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
73,VIR,2021/02/19,$42.50K,25.0,66.65,2021/01/30 02:45,20210129,Put,42.5,18
74,VIR,2021/02/19,$1.99M,50.0,66.65,2021/01/30 02:45,20210129,Put,1990.0,18
75,IFF,2021/02/19,$8.89M,150.0,111.23,2021/01/30 02:44,20210129,Put,8890.0,18
76,IFF,2021/02/19,$135.00K,150.0,111.23,2021/01/30 02:44,20210129,Call,135.0,18
77,IP,2021/10/15,$1.46M,50.0,50.51,2021/01/30 02:42,20210129,Put,1460.0,256
78,IP,2021/10/15,$805.00K,55.0,50.51,2021/01/30 02:42,20210129,Call,805.0,256
79,PLTR,2021/03/19,$196.88K,24.0,35.39,2021/01/30 02:40,20210129,Put,196.88,46
80,PLTR,2021/03/19,$1.12M,24.0,35.39,2021/01/30 02:40,20210129,Put,1120.0,46
81,PLTR,2021/03/19,$1.75M,34.0,35.38,2021/01/30 02:40,20210129,Put,1750.0,46
82,GPRO,2021/07/16,$208.47K,13.0,8.9,2021/01/30 02:38,20210129,Call,208.47,165
83,GME,2021/07/16,$10.61K,0.5,287.4,2021/01/30 02:36,20210129,Put,10.61,165
84,NLSN,2021/02/19,$34.00K,19.0,22.52,2021/01/30 02:36,20210129,Put,34.0,18
85,NKE,2021/02/19,$110.00K,150.0,133.91,2021/01/30 02:34,20210129,Call,110.0,18
86,DISH,2022/01/21,$71.70K,10.0,29.12,2021/01/30 02:33,20210129,Put,71.7,354
87,NOK,2023/01/20,$7.84M,4.0,4.72,2021/01/30 02:32,20210129,Call,7840.0,718
88,NOK,2023/01/20,$3.29M,5.0,4.72,2021/01/30 02:32,20210129,Call,3290.0,718
89,NOK,2023/01/20,$3.50M,7.0,4.72,2021/01/30 02:32,20210129,Call,3500.0,718
90,NOK,2022/01/21,$1.78M,7.0,4.72,2021/01/30 02:32,20210129,Call,1780.0,354
91,AMC,2021/03/19,$25.50K,1.0,13.68,2021/01/30 02:30,20210129,Put,25.5,46
92,GSX,2021/02/19,$4.96M,150.0,103.74,2021/01/30 02:30,20210129,Put,4960.0,18
93,GSX,2021/02/19,$345.00K,150.0,103.74,2021/01/30 02:30,20210129,Call,345.0,18
94,BB,2021/02/05,$333.10K,15.0,15.15,2021/01/30 02:30,20210129,Call,333.1,4
96,AAL,2022/01/21,$603.00K,8.0,16.98,2021/01/30 02:26,20210129,Put,603.0,354
97,DD,2021/02/19,$100.00K,120.0,79.03,2021/01/30 02:26,20210129,Call,100.0,18
98,DD,2021/02/19,$20.63M,120.0,79.03,2021/01/30 02:26,20210129,Put,20630.0,18
99,HPQ,2021/03/19,$213.00K,26.0,24.19,2021/01/30 02:25,20210129,Call,213.0,46
100,LVS,2021/03/19,$151.34K,60.0,47.63,2021/01/30 02:24,20210129,Call,151.34,46
101,GFI,2021/04/16,$87.36K,9.0,9.44,2021/01/30 02:24,20210129,Put,87.36,74
102,DD,2021/02/12,$2.61M,105.0,79.13,2021/01/30 02:22,20210129,Put,2610.0,11
103,FLEX,2021/04/16,$850.00K,18.0,17.52,2021/01/30 02:20,20210129,Call,850.0,74
104,DISCA,2021/03/19,$393.00K,40.0,41.13,2021/01/30 02:19,20210129,Put,393.0,46
105,COTY,2021/02/05,$102.00K,5.5,6.43,2021/01/30 02:19,20210129,Call,102.0,4
106,WBA,2021/03/19,$188.39K,55.0,50.21,2021/01/30 02:18,20210129,Call,188.39,46
107,DD,2021/02/05,$2.72M,105.0,78.76,2021/01/30 02:18,20210129,Put,2720.0,4
108,CRM,2021/02/19,$650.00K,220.0,223.64,2021/01/30 02:18,20210129,Put,650.0,18
109,DIS,2021/03/19,$845.00K,170.0,165.94,2021/01/30 02:17,20210129,Call,845.0,46
110,DIS,2021/03/19,$1.25M,170.0,165.94,2021/01/30 02:17,20210129,Put,1250.0,46
111,IPOE,2021/03/19,$364.00K,40.0,23.1,2021/01/30 02:17,20210129,Call,364.0,46
112,IPOE,2021/03/19,$3.86M,40.0,23.1,2021/01/30 02:17,20210129,Put,3860.0,46
113,FCEL,2021/02/19,$346.45K,25.0,21.32,2021/01/30 02:17,20210129,Call,346.45,18
114,SNDL,2021/07/16,$145.47K,1.0,0.8,2021/01/30 02:15,20210129,Call,145.47,165
115,JNJ,2021/02/19,$190.50K,170.0,161.1,2021/01/30 02:14,20210129,Call,190.5,18
117,GM,2021/02/05,$812.40K,56.0,50.39,2021/01/30 02:14,20210129,Put,812.4,4
118,M,2021/02/19,$152.00K,15.0,15.39,2021/01/30 02:13,20210129,Put,152.0,18
119,DD,2021/02/05,$13.45M,105.0,79.08,2021/01/30 02:13,20210129,Put,13450.0,4
120,GOLD,2022/01/21,$1.03M,25.0,22.51,2021/01/30 02:12,20210129,Put,1030.0,354
123,ORCL,2021/04/16,$140.00K,70.0,60.45,2021/01/30 02:10,20210129,Call,140.0,74
124,GILD,2021/02/19,$80.00K,70.0,65.14,2021/01/30 02:09,20210129,Call,80.0,18
126,JNJ,2021/06/18,$1.36M,165.0,160.78,2021/01/30 02:09,20210129,Put,1360.0,137
128,JNJ,2021/04/16,$770.00K,160.0,160.78,2021/01/30 02:09,20210129,Put,770.0,74
129,NEM,2022/01/21,$539.72K,70.0,60.05,2021/01/30 02:08,20210129,Call,539.72,354
130,VALE,2021/02/05,$108.00K,17.0,16.19,2021/01/30 02:08,20210129,Call,108.0,4
131,IFF,2021/02/19,$126.50K,150.0,112.18,2021/01/30 02:07,20210129,Call,126.5,18
132,IFF,2021/02/19,$8.87M,150.0,112.17,2021/01/30 02:07,20210129,Put,8870.0,18
133,IFF,2021/02/19,$54.00K,150.0,112.14,2021/01/30 02:04,20210129,Call,54.0,18
134,IFF,2021/02/19,$3.86M,150.0,112.14,2021/01/30 02:04,20210129,Put,3860.0,18
136,BP,2021/02/19,$1.98M,20.0,22.23,2021/01/30 02:03,20210129,Call,1980.0,18
137,CIM,2021/03/19,$143.55K,9.0,10.05,2021/01/30 02:03,20210129,Put,143.55,46
138,GME,2021/02/19,$31.43M,15.0,329.24,2021/01/30 02:00,20210129,Call,31430.0,18
139,UBER,2021/09/17,$620.00K,45.0,50.08,2021/01/30 01:59,20210129,Put,620.0,228
140,GME,2021/04/16,$66.41M,12.0,329.0,2021/01/30 01:59,20210129,Call,66410.0,74
141,AAL,2021/08/20,$510.40K,13.0,17.04,2021/01/30 01:59,20210129,Put,510.4,200
142,AMC,2021/02/26,$1000.00K,5.0,14.05,2021/01/30 01:58,20210129,Call,1000.0,25
143,BHC,2021/03/19,$1.03M,27.0,25.38,2021/01/30 01:56,20210129,Put,1030.0,46
144,BHC,2021/02/19,$798.00K,27.0,25.38,2021/01/30 01:56,20210129,Put,798.0,18
145,CCL,2021/02/05,$21.00K,24.5,18.68,2021/01/30 01:55,20210129,Call,21.0,4
146,CCL,2021/02/05,$50.00K,20.5,18.68,2021/01/30 01:55,20210129,Call,50.0,4
147,NOK,2022/01/21,$96.64K,10.0,4.69,2021/01/30 01:54,20210129,Call,96.64,354
148,AAL,2021/02/19,$142.00K,17.5,17.04,2021/01/30 01:52,20210129,Call,142.0,18
149,SNDL,2021/04/16,$43.32K,1.0,0.8,2021/01/30 01:52,20210129,Call,43.32,74
150,SNDL,2021/04/16,$85.28K,1.0,0.8,2021/01/30 01:52,20210129,Call,85.28,74
151,JPM,2021/09/17,$1.20M,125.0,128.46,2021/01/30 01:52,20210129,Put,1200.0,228
152,CSCO,2021/02/19,$153.00K,43.0,44.77,2021/01/30 01:52,20210129,Put,153.0,18
153,VALE,2021/04/16,$66.96K,20.0,16.15,2021/01/30 01:51,20210129,Call,66.96,74
154,AAL,2021/03/19,$447.02K,15.0,16.99,2021/01/30 01:51,20210129,Put,447.02,46
155,AAL,2021/05/21,$784.70K,15.0,16.99,2021/01/30 01:51,20210129,Put,784.7,109
156,IFF,2021/02/19,$4.08M,150.0,111.15,2021/01/30 01:50,20210129,Put,4080.0,18
157,IFF,2021/02/19,$61.80K,150.0,111.15,2021/01/30 01:50,20210129,Call,61.8,18
158,SNDL,2021/07/16,$47.73K,4.0,0.79,2021/01/30 01:50,20210129,Call,47.73,165
159,NIO,2023/01/20,$1.05M,20.0,57.02,2021/01/30 01:50,20210129,Put,1050.0,718
160,SNDL,2021/07/16,$65.84K,1.5,0.79,2021/01/30 01:50,20210129,Call,65.84,165
162,BLNK,2021/02/05,$551.00K,50.0,48.1,2021/01/30 01:50,20210129,Put,551.0,4
164,BLNK,2021/02/05,$503.00K,49.0,48.1,2021/01/30 01:50,20210129,Put,503.0,4
165,SNDL,2021/04/16,$45.22K,1.5,0.8,2021/01/30 01:50,20210129,Call,45.22,74
166,SNDL,2021/04/16,$49.80K,1.0,0.8,2021/01/30 01:50,20210129,Call,49.8,74
167,AZN,2021/04/16,$130.00K,45.0,50.58,2021/01/30 01:49,20210129,Put,130.0,74
168,ET,2021/07/16,$193.68K,5.0,6.29,2021/01/30 01:49,20210129,Call,193.68,165
169,ET,2021/07/16,$491.72K,5.0,6.29,2021/01/30 01:49,20210129,Call,491.72,165
170,AR,2021/03/19,$176.00K,8.0,7.17,2021/01/30 01:49,20210129,Put,176.0,46
171,LVS,2021/03/19,$88.13K,60.0,47.47,2021/01/30 01:49,20210129,Call,88.13,46
172,PSAC,2021/03/19,$320.00K,25.0,17.48,2021/01/30 01:48,20210129,Call,320.0,46
173,PSAC,2021/03/19,$300.00K,15.0,17.48,2021/01/30 01:48,20210129,Put,300.0,46
174,CCL,2021/02/05,$222.50K,18.5,18.53,2021/01/30 01:47,20210129,Call,222.5,4
175,TECK,2021/02/19,$40.00K,21.0,18.2,2021/01/30 01:47,20210129,Call,40.0,18
176,GE,2021/03/19,$49.98K,12.0,10.81,2021/01/30 01:47,20210129,Call,49.98,46
177,AAL,2022/01/21,$56.00K,5.0,17.11,2021/01/30 01:46,20210129,Put,56.0,354
178,JPM,2021/03/19,$811.41K,125.0,128.44,2021/01/30 01:46,20210129,Put,811.41,46
180,PFE,2023/01/20,$590.00K,35.0,35.75,2021/01/30 01:45,20210129,Put,590.0,718
182,NOK,2021/02/05,$117.43K,4.5,4.74,2021/01/30 01:44,20210129,Put,117.43,4
183,NVCR,2021/06/18,$3.00M,150.0,156.87,2021/01/30 01:43,20210129,Call,3000.0,137
185,DD,2021/02/12,$27.50K,120.0,79.17,2021/01/30 01:42,20210129,Call,27.5,11
186,DD,2021/02/12,$11.26M,120.0,79.17,2021/01/30 01:42,20210129,Put,11260.0,11
187,WWE,2022/01/21,$2.50M,60.0,57.61,2021/01/30 01:42,20210129,Call,2500.0,354
188,DD,2021/02/12,$60.00K,120.0,79.18,2021/01/30 01:42,20210129,Call,60.0,11
189,DD,2021/02/12,$24.57M,120.0,79.18,2021/01/30 01:42,20210129,Put,24570.0,11
190,MO,2021/03/12,$44.85K,44.5,41.32,2021/01/30 01:42,20210129,Call,44.85,39
191,DD,2021/02/12,$25.00K,120.0,79.21,2021/01/30 01:42,20210129,Call,25.0,11
192,DD,2021/02/12,$10.22M,120.0,79.21,2021/01/30 01:42,20210129,Put,10220.0,11
193,SNDL,2021/02/19,$65.35K,1.0,0.79,2021/01/30 01:41,20210129,Call,65.35,18
194,NUVA,2021/02/19,$145.06K,60.0,53.37,2021/01/30 01:41,20210129,Call,145.06,18
195,AAL,2021/05/21,$746.11K,15.0,17.28,2021/01/30 01:40,20210129,Put,746.11,109
196,AAL,2021/03/19,$437.38K,15.0,17.28,2021/01/30 01:40,20210129,Put,437.38,46
197,BABA,2021/02/19,$1.19M,255.0,254.0,2021/01/30 01:40,20210129,Put,1190.0,18
198,BABA,2021/02/19,$1.08M,255.0,254.0,2021/01/30 01:40,20210129,Call,1080.0,18
200,NVCR,2021/09/17,$10.34M,120.0,157.71,2021/01/30 01:38,20210129,Call,10340.0,228
201,NVCR,2021/06/18,$10.53M,110.0,157.71,2021/01/30 01:38,20210129,Call,10530.0,137
202,PFE,2021/03/19,$46.51K,41.0,35.8,2021/01/30 01:38,20210129,Call,46.51,46
203,GME,2021/03/19,$51.86K,5.0,336.5,2021/01/30 01:38,20210129,Put,51.86,46
204,GME,2021/03/19,$85.83K,5.0,335.0,2021/01/30 01:38,20210129,Put,85.83,46
205,SKT,2021/03/19,$118.42K,12.0,15.79,2021/01/30 01:38,20210129,Put,118.42,46
206,NOK,2022/01/21,$99.75K,4.0,4.81,2021/01/30 01:38,20210129,Put,99.75,354
207,WDC,2021/04/16,$928.33K,57.5,56.06,2021/01/30 01:37,20210129,Call,928.33,74
208,NOK,2022/01/21,$95.00K,4.0,4.82,2021/01/30 01:37,20210129,Put,95.0,354
209,GME,2021/03/19,$83.58K,6.0,339.42,2021/01/30 01:37,20210129,Put,83.58,46
210,PFE,2023/01/20,$114.00K,60.0,35.87,2021/01/30 01:35,20210129,Call,114.0,718
211,NOK,2021/02/05,$80.95K,5.0,4.83,2021/01/30 01:35,20210129,Call,80.95,4
212,GSAT,2021/02/19,$38.84K,1.0,1.06,2021/01/30 01:35,20210129,Put,38.84,18
213,NOK,2021/02/05,$54.13K,5.5,4.83,2021/01/30 01:34,20210129,Call,54.13,4
214,PFE,2023/01/20,$113.15K,60.0,35.89,2021/01/30 01:31,20210129,Call,113.15,718
215,IFF,2021/02/19,$434.00K,110.0,111.96,2021/01/30 01:31,20210129,Put,434.0,18
216,IFF,2021/02/19,$284.00K,120.0,111.96,2021/01/30 01:31,20210129,Call,284.0,18
217,AAL,2021/03/19,$260.00K,17.0,17.39,2021/01/30 01:30,20210129,Call,260.0,46
218,AAL,2021/05/21,$707.52K,15.0,17.39,2021/01/30 01:30,20210129,Put,707.52,109
219,VALE,2021/04/16,$257.24K,17.0,16.26,2021/01/30 01:29,20210129,Call,257.24,74
220,MU,2021/02/19,$1.00M,80.0,78.01,2021/01/30 01:27,20210129,Call,1000.0,18
221,PLUG,2021/02/05,$140.91K,55.0,64.69,2021/01/30 01:27,20210129,Put,140.91,4
222,PBR,2021/02/05,$148.04K,10.5,10.16,2021/01/30 01:27,20210129,Put,148.04,4
224,PBR,2021/02/05,$107.06K,10.5,10.16,2021/01/30 01:26,20210129,Put,107.06,4
227,PBR,2021/02/05,$111.10K,10.5,10.17,2021/01/30 01:26,20210129,Put,111.1,4
229,CX,2021/04/16,$562.50K,5.5,5.84,2021/01/30 01:24,20210129,Call,562.5,74
230,ET,2021/07/16,$470.84K,5.0,6.33,2021/01/30 01:24,20210129,Call,470.84,165
231,LI,2021/06/18,$1.89M,31.0,32.02,2021/01/30 01:23,20210129,Put,1890.0,137
232,ET,2021/07/16,$169.87K,5.0,6.34,2021/01/30 01:22,20210129,Call,169.87,165
233,DD,2021/02/12,$72.33K,105.0,79.65,2021/01/30 01:21,20210129,Call,72.33,11
234,DD,2021/02/12,$12.29M,105.0,79.65,2021/01/30 01:21,20210129,Put,12290.0,11
235,IFF,2021/02/19,$62.00K,150.0,112.69,2021/01/30 01:20,20210129,Call,62.0,18
236,IFF,2021/02/19,$3.77M,150.0,112.69,2021/01/30 01:20,20210129,Put,3770.0,18
237,VALE,2021/04/16,$102.19K,20.0,16.23,2021/01/30 01:20,20210129,Call,102.19,74
238,UBER,2023/01/20,$321.20K,25.0,50.52,2021/01/30 01:19,20210129,Put,321.2,718
239,IFF,2021/02/19,$3.77M,150.0,112.79,2021/01/30 01:19,20210129,Put,3770.0,18
240,IFF,2021/02/19,$67.00K,150.0,112.79,2021/01/30 01:19,20210129,Call,67.0,18
241,DD,2021/02/05,$45.00K,50.0,79.78,2021/01/30 01:18,20210129,Put,45.0,4
242,LVS,2021/03/19,$90.00K,35.0,48.17,2021/01/30 01:15,20210129,Put,90.0,46
243,LVS,2021/03/19,$400.00K,60.0,48.17,2021/01/30 01:15,20210129,Call,400.0,46
244,LVS,2021/03/19,$825.00K,55.0,48.17,2021/01/30 01:15,20210129,Call,825.0,46
245,LVS,2021/03/19,$1.63M,50.0,48.17,2021/01/30 01:15,20210129,Call,1630.0,46
246,NKE,2021/04/16,$410.00K,145.0,132.99,2021/01/30 01:15,20210129,Call,410.0,74
247,AMC,2021/02/12,$543.00K,40.0,15.71,2021/01/30 01:13,20210129,Call,543.0,11
248,UNP,2022/01/21,$3.21M,210.0,198.98,2021/01/30 01:11,20210129,Put,3210.0,354
249,PSAC,2021/03/19,$286.00K,15.0,18.93,2021/01/30 01:10,20210129,Put,286.0,46
250,PSAC,2021/03/19,$396.00K,25.0,18.93,2021/01/30 01:10,20210129,Call,396.0,46
251,M,2021/02/19,$48.63K,12.0,16.18,2021/01/30 01:10,20210129,Put,48.63,18
252,M,2021/02/19,$91.03K,22.0,16.18,2021/01/30 01:10,20210129,Call,91.03,18
253,AWH,2021/02/19,$75.00K,12.5,10.19,2021/01/30 01:09,20210129,Call,75.0,18
256,LVS,2021/02/19,$2.42M,47.0,48.19,2021/01/30 01:07,20210129,Call,2420.0,18
257,LVS,2021/02/19,$955.02K,47.0,48.07,2021/01/30 01:06,20210129,Call,955.02,18
258,NOK,2022/01/21,$169.13K,7.0,4.96,2021/01/30 01:05,20210129,Call,169.13,354
259,IFF,2021/02/19,$7.57M,150.0,113.07,2021/01/30 01:05,20210129,Put,7570.0,18
260,DD,2021/02/12,$264.00K,120.0,80.02,2021/01/30 01:04,20210129,Call,264.0,11
261,DD,2021/02/12,$96.36M,120.0,80.02,2021/01/30 01:04,20210129,Put,96360.0,11
262,UNVR,2021/09/17,$138.96K,25.0,19.02,2021/01/30 01:04,20210129,Call,138.96,228
263,BIDU,2021/03/19,$2.98M,240.0,238.49,2021/01/30 01:03,20210129,Call,2980.0,46
264,BIDU,2021/03/19,$3.19M,240.0,238.49,2021/01/30 01:03,20210129,Put,3190.0,46
266,SWN,2021/02/05,$24.19K,4.5,3.83,2021/01/30 01:03,20210129,Call,24.19,4
267,AMC,2021/03/19,$27.00K,1.0,15.49,2021/01/30 01:02,20210129,Put,27.0,46
268,MAC,2021/03/19,$233.99K,25.0,17.47,2021/01/30 01:01,20210129,Call,233.99,46
269,NOK,2022/01/21,$97.62K,10.0,4.95,2021/01/30 01:00,20210129,Call,97.62,354
270,LYFT,2021/07/16,$553.00K,50.0,45.25,2021/01/30 01:00,20210129,Call,553.0,165
271,SNDL,2021/02/19,$61.16K,1.0,0.83,2021/01/30 00:59,20210129,Call,61.16,18
272,DRE,2021/03/19,$40.00K,35.0,39.75,2021/01/30 00:59,20210129,Put,40.0,46
273,WMB,2021/03/12,$64.50K,23.0,21.47,2021/01/30 00:58,20210129,Call,64.5,39
274,NNDM,2021/02/19,$189.12K,15.0,14.35,2021/01/30 00:56,20210129,Call,189.12,18
275,NNDM,2021/02/19,$290.00K,12.5,14.32,2021/01/30 00:55,20210129,Call,290.0,18
276,AXTA,2021/04/16,$437.50K,29.0,27.01,2021/01/30 00:54,20210129,Call,437.5,74
277,DD,2021/02/19,$4.98M,105.0,80.34,2021/01/30 00:54,20210129,Put,4980.0,18
278,FSR,2021/02/12,$91.30K,14.5,15.56,2021/01/30 00:53,20210129,Put,91.3,11
279,PRTY,2021/04/16,$710.08K,10.0,7.75,2021/01/30 00:53,20210129,Call,710.08,74
280,GE,2021/06/18,$650.00K,8.0,10.93,2021/01/30 00:53,20210129,Call,650.0,137
281,CVS,2021/02/19,$228.00K,73.0,72.09,2021/01/30 00:52,20210129,Call,228.0,18
282,CVS,2021/02/19,$167.00K,70.0,72.09,2021/01/30 00:52,20210129,Put,167.0,18
283,GE,2021/02/26,$93.45K,10.5,10.92,2021/01/30 00:52,20210129,Call,93.45,25
284,INO,2021/02/05,$75.70K,16.0,12.48,2021/01/30 00:50,20210129,Call,75.7,4
285,NOK,2022/01/21,$227.04K,7.0,4.92,2021/01/30 00:50,20210129,Call,227.04,354
286,CCL,2023/01/20,$919.07K,20.0,18.87,2021/01/30 00:47,20210129,Call,919.07,718
287,HSBC,2022/01/21,$226.60K,33.0,26.19,2021/01/30 00:46,20210129,Call,226.6,354
288,PSAC,2021/02/19,$234.00K,30.0,19.0,2021/01/30 00:44,20210129,Call,234.0,18
289,FUBO,2021/02/05,$526.50K,60.0,44.5,2021/01/30 00:44,20210129,Call,526.5,4
290,ZTO,2021/02/19,$270.00K,30.0,33.71,2021/01/30 00:41,20210129,Put,270.0,18
291,WBA,2021/02/19,$177.59K,57.5,50.53,2021/01/30 00:41,20210129,Call,177.59,18
292,WBA,2021/02/19,$93.45K,57.5,50.35,2021/01/30 00:40,20210129,Call,93.45,18
293,UBER,2023/01/20,$1.08M,65.0,50.63,2021/01/30 00:40,20210129,Call,1080.0,718
294,MARA,2021/02/19,$825.00K,15.0,21.3,2021/01/30 00:38,20210129,Call,825.0,18
